tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,control,value,channel,program,note,velocity
11220,note_on,180,0,3,,,,,,,,,,1,,70,0
11250,note_on,90,0,4,,,,,,,,,,2,,75,0
11250,note_on,90,0,5,,,,,,,,,,3,,75,0
11250,note_on,90,0,7,,,,,,,,,,5,,72,0
11250,note_on,90,0,6,,,,,,,,,,4,,72,0
11280,note_on,30,0,7,,,,,,,,,,5,,74,90
11280,note_on,60,0,14,,,,,,,,,,11,,62,90
11280,note_on,60,0,3,,,,,,,,,,1,,62,90
11280,note_on,240,0,9,,,,,,,,,,7,,58,90
11280,note_on,240,0,8,,,,,,,,,,6,,58,90
11280,note_on,30,0,5,,,,,,,,,,3,,77,90
11280,note_on,30,0,6,,,,,,,,,,4,,74,90
11280,note_on,30,0,4,,,,,,,,,,2,,77,90
11280,note_on,60,0,2,,,,,,,,,,0,,62,90
11280,note_on,240,0,11,,,,,,,,,,8,,46,90
11400,note_on,120,0,3,,,,,,,,,,1,,62,0
11400,note_on,120,0,8,,,,,,,,,,6,,58,0
11400,note_on,120,0,7,,,,,,,,,,5,,74,0
11400,note_on,120,0,2,,,,,,,,,,0,,62,0
11400,note_on,120,0,6,,,,,,,,,,4,,74,0
11400,note_on,120,0,9,,,,,,,,,,7,,58,0
11400,note_on,120,0,5,,,,,,,,,,3,,77,0
11400,note_on,120,0,14,,,,,,,,,,11,,62,0
11400,note_on,120,0,11,,,,,,,,,,8,,46,0
11400,note_on,120,0,4,,,,,,,,,,2,,77,0
11520,note_on,120,0,5,,,,,,,,,,3,,65,90
11520,note_on,120,0,6,,,,,,,,,,4,,62,90
11520,note_on,120,0,3,,,,,,,,,,1,,70,90
11520,note_on,120,0,8,,,,,,,,,,6,,46,90
11520,note_on,120,0,11,,,,,,,,,,8,,34,90
11520,note_on,120,0,2,,,,,,,,,,0,,70,90
11520,note_on,120,0,9,,,,,,,,,,7,,46,90
11520,note_on,120,0,14,,,,,,,,,,11,,70,90
11520,note_on,120,0,4,,,,,,,,,,2,,65,90
11520,note_on,120,0,7,,,,,,,,,,5,,62,90
11700,note_on,180,0,4,,,,,,,,,,2,,65,0
11700,note_on,180,0,14,,,,,,,,,,11,,70,0
11700,note_on,180,0,5,,,,,,,,,,3,,65,0
11700,note_on,180,0,6,,,,,,,,,,4,,62,0
11700,note_on,180,0,9,,,,,,,,,,7,,46,0
11700,note_on,180,0,7,,,,,,,,,,5,,62,0
11700,note_on,180,0,3,,,,,,,,,,1,,70,0
11700,note_on,180,0,11,,,,,,,,,,8,,34,0
11700,note_on,180,0,2,,,,,,,,,,0,,70,0
11700,note_on,180,0,8,,,,,,,,,,6,,46,0
11760,note_on,60,0,3,,,,,,,,,,1,,80,90
11760,note_on,60,0,14,,,,,,,,,,11,,80,90
11760,note_on,60,0,2,,,,,,,,,,0,,80,90
11760,note_on,60,0,4,,,,,,,,,,2,,77,90
11760,note_on,60,0,5,,,,,,,,,,3,,77,90
12000,note_on,240,0,14,,,,,,,,,,11,,80,0
12000,note_on,240,0,3,,,,,,,,,,1,,80,0
12000,note_on,240,0,5,,,,,,,,,,3,,77,0
12000,note_on,240,0,4,,,,,,,,,,2,,77,0
12000,note_on,240,0,2,,,,,,,,,,0,,80,0
12240,note_on,540,0,8,,,,,,,,,,6,,58,90
12240,note_on,240,0,4,,,,,,,,,,2,,75,90
12240,note_on,240,0,5,,,,,,,,,,3,,75,90
12240,note_on,240,0,14,,,,,,,,,,11,,79,90
12240,note_on,240,0,2,,,,,,,,,,0,,79,90
12240,note_on,540,0,11,,,,,,,,,,8,,46,90
12240,note_on,240,0,3,,,,,,,,,,1,,79,90
12240,note_on,540,0,9,,,,,,,,,,7,,58,90
12360,note_on,120,0,8,,,,,,,,,,6,,58,0
12360,note_on,120,0,11,,,,,,,,,,8,,46,0
12360,note_on,120,0,9,,,,,,,,,,7,,58,0
12420,note_on,180,0,2,,,,,,,,,,0,,79,0
12420,note_on,180,0,14,,,,,,,,,,11,,79,0
12420,note_on,180,0,3,,,,,,,,,,1,,79,0
12480,note_on,120,0,11,,,,,,,,,,8,,34,90
12480,note_on,120,0,9,,,,,,,,,,7,,46,90
12480,note_on,60,0,2,,,,,,,,,,0,,70,90
12480,note_on,60,0,3,,,,,,,,,,1,,70,90
12480,note_on,60,0,14,,,,,,,,,,11,,70,90
12480,note_on,120,0,8,,,,,,,,,,6,,46,90
12600,note_on,120,0,2,,,,,,,,,,0,,70,0
12600,note_on,120,0,14,,,,,,,,,,11,,70,0
12600,note_on,360,0,4,,,,,,,,,,2,,75,0
12600,note_on,120,0,3,,,,,,,,,,1,,70,0
12600,note_on,360,0,5,,,,,,,,,,3,,75,0
12660,note_on,180,0,9,,,,,,,,,,7,,46,0
12660,note_on,180,0,8,,,,,,,,,,6,,46,0
12660,note_on,180,0,11,,,,,,,,,,8,,34,0
12720,note_on,120,0,3,,,,,,,,,,1,,65,90
12720,note_on,1020,0,7,,,,,,,,,,5,,70,90
12720,note_on,1020,0,6,,,,,,,,,,4,,70,90
12720,note_on,120,0,4,,,,,,,,,,2,,74,90
12720,note_on,120,0,14,,,,,,,,,,11,,65,90
12720,note_on,120,0,5,,,,,,,,,,3,,74,90
12720,note_on,120,0,2,,,,,,,,,,0,,65,90
12810,note_on,90,0,7,,,,,,,,,,5,,70,0
12810,note_on,90,0,5,,,,,,,,,,3,,74,0
12810,note_on,90,0,6,,,,,,,,,,4,,70,0
12810,note_on,90,0,4,,,,,,,,,,2,,74,0
12840,note_on,30,0,7,,,,,,,,,,5,,69,90
12840,note_on,30,0,4,,,,,,,,,,2,,72,90
12840,note_on,30,0,6,,,,,,,,,,4,,69,90
12840,note_on,30,0,5,,,,,,,,,,3,,72,90
12840,note_on,120,0,14,,,,,,,,,,11,,65,0
12840,note_on,120,0,2,,,,,,,,,,0,,65,0
12840,note_on,120,0,3,,,,,,,,,,1,,65,0
12960,note_on,120,0,5,,,,,,,,,,3,,74,90
12960,note_on,120,0,14,,,,,,,,,,11,,70,90
12960,note_on,120,0,4,,,,,,,,,,2,,74,90
12960,note_on,120,0,6,,,,,,,,,,4,,70,90
12960,note_on,120,0,7,,,,,,,,,,5,,70,90
12960,note_on,120,0,2,,,,,,,,,,0,,70,90
12960,note_on,120,0,3,,,,,,,,,,1,,70,90
12970,note_on,10,0,6,,,,,,,,,,4,,69,0
12970,note_on,10,0,7,,,,,,,,,,5,,69,0
12970,note_on,10,0,5,,,,,,,,,,3,,72,0
12970,note_on,10,0,4,,,,,,,,,,2,,72,0
13070,note_on,100,0,4,,,,,,,,,,2,,74,0
13070,note_on,100,0,5,,,,,,,,,,3,,74,0
13070,note_on,100,0,6,,,,,,,,,,4,,70,0
13070,note_on,100,0,7,,,,,,,,,,5,,70,0
13080,note_on,10,0,4,,,,,,,,,,2,,75,90
13080,note_on,10,0,5,,,,,,,,,,3,,75,90
13080,note_on,10,0,7,,,,,,,,,,5,,72,90
13080,note_on,10,0,6,,,,,,,,,,4,,72,90
13140,note_on,180,0,14,,,,,,,,,,11,,70,0
13140,note_on,180,0,2,,,,,,,,,,0,,70,0
13140,note_on,180,0,3,,,,,,,,,,1,,70,0
13170,note_on,90,0,4,,,,,,,,,,2,,75,0
13170,note_on,90,0,7,,,,,,,,,,5,,72,0
13170,note_on,90,0,6,,,,,,,,,,4,,72,0
13170,note_on,90,0,5,,,,,,,,,,3,,75,0
13200,note_on,30,0,4,,,,,,,,,,2,,77,90
13200,note_on,540,0,9,,,,,,,,,,7,,58,90
13200,note_on,30,0,6,,,,,,,,,,4,,74,90
13200,note_on,30,0,5,,,,,,,,,,3,,77,90
13200,note_on,60,0,2,,,,,,,,,,0,,62,90
13200,note_on,540,0,11,,,,,,,,,,8,,46,90
13200,note_on,60,0,3,,,,,,,,,,1,,62,90
13200,note_on,30,0,7,,,,,,,,,,5,,74,90
13200,note_on,540,0,8,,,,,,,,,,6,,58,90
13200,note_on,60,0,14,,,,,,,,,,11,,62,90
13320,note_on,120,0,2,,,,,,,,,,0,,62,0
13320,note_on,120,0,14,,,,,,,,,,11,,62,0
13320,note_on,120,0,3,,,,,,,,,,1,,62,0
13320,note_on,120,0,8,,,,,,,,,,6,,58,0
13320,note_on,120,0,7,,,,,,,,,,5,,74,0
13320,note_on,120,0,9,,,,,,,,,,7,,58,0
13320,note_on,120,0,6,,,,,,,,,,4,,74,0
13320,note_on,120,0,11,,,,,,,,,,8,,46,0
13320,note_on,120,0,4,,,,,,,,,,2,,77,0
13320,note_on,120,0,5,,,,,,,,,,3,,77,0
13440,note_on,120,0,4,,,,,,,,,,2,,65,90
13440,note_on,120,0,7,,,,,,,,,,5,,62,90
13440,note_on,120,0,9,,,,,,,,,,7,,46,90
13440,note_on,120,0,2,,,,,,,,,,0,,70,90
13440,note_on,120,0,3,,,,,,,,,,1,,70,90
13440,note_on,120,0,6,,,,,,,,,,4,,62,90
13440,note_on,120,0,14,,,,,,,,,,11,,70,90
13440,note_on,120,0,5,,,,,,,,,,3,,65,90
13440,note_on,120,0,8,,,,,,,,,,6,,46,90
13440,note_on,120,0,11,,,,,,,,,,8,,34,90
13620,note_on,180,0,4,,,,,,,,,,2,,65,0
13620,note_on,180,0,14,,,,,,,,,,11,,70,0
13620,note_on,180,0,5,,,,,,,,,,3,,65,0
13620,note_on,180,0,3,,,,,,,,,,1,,70,0
13620,note_on,180,0,7,,,,,,,,,,5,,62,0
13620,note_on,180,0,6,,,,,,,,,,4,,62,0
13620,note_on,180,0,11,,,,,,,,,,8,,34,0
13620,note_on,180,0,2,,,,,,,,,,0,,70,0
13620,note_on,180,0,9,,,,,,,,,,7,,46,0
13620,note_on,180,0,8,,,,,,,,,,6,,46,0
13680,note_on,60,0,14,,,,,,,,,,11,,79,90
13680,note_on,60,0,2,,,,,,,,,,0,,79,90
13680,note_on,60,0,4,,,,,,,,,,2,,75,90
13680,note_on,60,0,3,,,,,,,,,,1,,79,90
13680,note_on,60,0,5,,,,,,,,,,3,,75,90
13920,note_on,240,0,14,,,,,,,,,,11,,79,0
13920,note_on,240,0,3,,,,,,,,,,1,,79,0
13920,note_on,240,0,4,,,,,,,,,,2,,75,0
13920,note_on,240,0,5,,,,,,,,,,3,,75,0
13920,note_on,240,0,2,,,,,,,,,,0,,79,0
14160,note_on,240,0,2,,,,,,,,,,0,,77,90
14160,note_on,240,0,14,,,,,,,,,,11,,77,90
14160,note_on,240,0,5,,,,,,,,,,3,,74,90
14160,note_on,540,0,8,,,,,,,,,,6,,58,90
14160,note_on,240,0,4,,,,,,,,,,2,,74,90
14160,note_on,240,0,3,,,,,,,,,,1,,77,90
14160,note_on,540,0,9,,,,,,,,,,7,,58,90
14160,note_on,540,0,11,,,,,,,,,,8,,46,90
14280,note_on,120,0,8,,,,,,,,,,6,,58,0
14280,note_on,120,0,9,,,,,,,,,,7,,58,0
14280,note_on,120,0,11,,,,,,,,,,8,,46,0
14340,note_on,180,0,3,,,,,,,,,,1,,77,0
14340,note_on,180,0,2,,,,,,,,,,0,,77,0
14340,note_on,180,0,14,,,,,,,,,,11,,77,0
14400,note_on,120,0,9,,,,,,,,,,7,,46,90
14400,note_on,60,0,2,,,,,,,,,,0,,70,90
14400,note_on,60,0,14,,,,,,,,,,11,,70,90
14400,note_on,60,0,3,,,,,,,,,,1,,70,90
14400,note_on,120,0,8,,,,,,,,,,6,,46,90
14400,note_on,120,0,11,,,,,,,,,,8,,34,90
14520,note_on,120,0,14,,,,,,,,,,11,,70,0
14520,note_on,360,0,4,,,,,,,,,,2,,74,0
14520,note_on,360,0,5,,,,,,,,,,3,,74,0
14520,note_on,120,0,3,,,,,,,,,,1,,70,0
14520,note_on,120,0,2,,,,,,,,,,0,,70,0
14580,note_on,180,0,9,,,,,,,,,,7,,46,0
14580,note_on,180,0,8,,,,,,,,,,6,,46,0
14580,note_on,180,0,11,,,,,,,,,,8,,34,0
14640,note_on,120,0,14,,,,,,,,,,11,,65,90
14640,note_on,1020,0,6,,,,,,,,,,4,,70,90
14640,note_on,120,0,3,,,,,,,,,,1,,65,90
14640,note_on,120,0,4,,,,,,,,,,2,,74,90
14640,note_on,120,0,5,,,,,,,,,,3,,74,90
14640,note_on,1020,0,7,,,,,,,,,,5,,70,90
14640,note_on,120,0,2,,,,,,,,,,0,,65,90
14730,note_on,90,0,5,,,,,,,,,,3,,74,0
14730,note_on,90,0,4,,,,,,,,,,2,,74,0
14730,note_on,90,0,7,,,,,,,,,,5,,70,0
14730,note_on,90,0,6,,,,,,,,,,4,,70,0
14760,note_on,30,0,4,,,,,,,,,,2,,72,90
14760,note_on,120,0,3,,,,,,,,,,1,,65,0
14760,note_on,30,0,7,,,,,,,,,,5,,69,90
14760,note_on,30,0,5,,,,,,,,,,3,,72,90
14760,note_on,30,0,6,,,,,,,,,,4,,69,90
14760,note_on,120,0,2,,,,,,,,,,0,,65,0
14760,note_on,120,0,14,,,,,,,,,,11,,65,0
14880,note_on,120,0,4,,,,,,,,,,2,,74,90
14880,note_on,120,0,3,,,,,,,,,,1,,70,90
14880,note_on,120,0,6,,,,,,,,,,4,,70,90
14880,note_on,120,0,5,,,,,,,,,,3,,74,90
14880,note_on,120,0,14,,,,,,,,,,11,,70,90
14880,note_on,120,0,2,,,,,,,,,,0,,70,90
14880,note_on,120,0,7,,,,,,,,,,5,,70,90
14890,note_on,10,0,5,,,,,,,,,,3,,72,0
14890,note_on,10,0,4,,,,,,,,,,2,,72,0
14890,note_on,10,0,6,,,,,,,,,,4,,69,0
14890,note_on,10,0,7,,,,,,,,,,5,,69,0
14990,note_on,100,0,6,,,,,,,,,,4,,70,0
14990,note_on,100,0,4,,,,,,,,,,2,,74,0
14990,note_on,100,0,5,,,,,,,,,,3,,74,0
14990,note_on,100,0,7,,,,,,,,,,5,,70,0
15000,note_on,10,0,4,,,,,,,,,,2,,75,90
15000,note_on,10,0,6,,,,,,,,,,4,,72,90
15000,note_on,10,0,7,,,,,,,,,,5,,72,90
15000,note_on,10,0,5,,,,,,,,,,3,,75,90
15060,note_on,180,0,2,,,,,,,,,,0,,70,0
15060,note_on,180,0,14,,,,,,,,,,11,,70,0
15060,note_on,180,0,3,,,,,,,,,,1,,70,0
15090,note_on,90,0,4,,,,,,,,,,2,,75,0
15090,note_on,90,0,5,,,,,,,,,,3,,75,0
15090,note_on,90,0,6,,,,,,,,,,4,,72,0
15090,note_on,90,0,7,,,,,,,,,,5,,72,0
15120,note_on,540,0,8,,,,,,,,,,6,,58,90
15120,note_on,30,0,7,,,,,,,,,,5,,74,90
15120,note_on,60,0,3,,,,,,,,,,1,,62,90
15120,note_on,60,0,14,,,,,,,,,,11,,62,90
15120,note_on,30,0,5,,,,,,,,,,3,,77,90
15120,note_on,30,0,6,,,,,,,,,,4,,74,90
15120,note_on,30,0,4,,,,,,,,,,2,,77,90
15120,note_on,60,0,2,,,,,,,,,,0,,62,90
15120,note_on,540,0,9,,,,,,,,,,7,,58,90
15120,note_on,540,0,11,,,,,,,,,,8,,46,90
15240,note_on,120,0,7,,,,,,,,,,5,,74,0
15240,note_on,120,0,8,,,,,,,,,,6,,58,0
15240,note_on,120,0,11,,,,,,,,,,8,,46,0
15240,note_on,120,0,5,,,,,,,,,,3,,77,0
15240,note_on,120,0,9,,,,,,,,,,7,,58,0
15240,note_on,120,0,14,,,,,,,,,,11,,62,0
15240,note_on,120,0,6,,,,,,,,,,4,,74,0
15240,note_on,120,0,4,,,,,,,,,,2,,77,0
15240,note_on,120,0,2,,,,,,,,,,0,,62,0
15240,note_on,120,0,3,,,,,,,,,,1,,62,0
15360,note_on,120,0,7,,,,,,,,,,5,,62,90
15360,note_on,120,0,8,,,,,,,,,,6,,46,90
15360,note_on,120,0,9,,,,,,,,,,7,,46,90
15360,note_on,120,0,4,,,,,,,,,,2,,65,90
15360,note_on,120,0,11,,,,,,,,,,8,,34,90
15360,note_on,120,0,14,,,,,,,,,,11,,70,90
15360,note_on,120,0,3,,,,,,,,,,1,,70,90
15360,note_on,120,0,2,,,,,,,,,,0,,70,90
15360,note_on,120,0,5,,,,,,,,,,3,,65,90
15360,note_on,120,0,6,,,,,,,,,,4,,62,90
15540,note_on,180,0,3,,,,,,,,,,1,,70,0
15540,note_on,180,0,4,,,,,,,,,,2,,65,0
15540,note_on,180,0,8,,,,,,,,,,6,,46,0
15540,note_on,180,0,11,,,,,,,,,,8,,34,0
15540,note_on,180,0,14,,,,,,,,,,11,,70,0
15540,note_on,180,0,2,,,,,,,,,,0,,70,0
15540,note_on,180,0,5,,,,,,,,,,3,,65,0
15540,note_on,180,0,6,,,,,,,,,,4,,62,0
15540,note_on,180,0,7,,,,,,,,,,5,,62,0
15540,note_on,180,0,9,,,,,,,,,,7,,46,0
15600,note_on,60,0,7,,,,,,,,,,5,,67,90
15600,note_on,60,0,3,,,,,,,,,,1,,79,90
15600,note_on,60,0,4,,,,,,,,,,2,,75,90
15600,note_on,60,0,5,,,,,,,,,,3,,75,90
15600,note_on,60,0,8,,,,,,,,,,6,,51,90
15600,note_on,60,0,2,,,,,,,,,,0,,79,90
15600,note_on,60,0,6,,,,,,,,,,4,,67,90
15600,note_on,60,0,11,,,,,,,,,,8,,39,90
15600,note_on,60,0,14,,,,,,,,,,11,,79,90
15600,note_on,60,0,9,,,,,,,,,,7,,51,90
15720,note_on,120,0,11,,,,,,,,,,8,,39,0
15720,note_on,120,0,8,,,,,,,,,,6,,51,0
15720,note_on,120,0,7,,,,,,,,,,5,,67,0
15720,note_on,120,0,9,,,,,,,,,,7,,51,0
15720,note_on,120,0,6,,,,,,,,,,4,,67,0
15840,note_on,240,0,14,,,,,,,,,,11,,79,0
15840,note_on,240,0,5,,,,,,,,,,3,,75,0
15840,note_on,240,0,2,,,,,,,,,,0,,79,0
15840,note_on,240,0,4,,,,,,,,,,2,,75,0
15840,note_on,120,0,7,,,,,,,,,,5,,69,90
15840,note_on,120,0,11,,,,,,,,,,8,,41,90
15840,note_on,120,0,6,,,,,,,,,,4,,69,90
15840,note_on,120,0,8,,,,,,,,,,6,,53,90
15840,note_on,240,0,3,,,,,,,,,,1,,79,0
15840,note_on,120,0,9,,,,,,,,,,7,,53,90
16020,note_on,180,0,11,,,,,,,,,,8,,41,0
16020,note_on,180,0,9,,,,,,,,,,7,,53,0
16020,note_on,180,0,8,,,,,,,,,,6,,53,0
16020,note_on,180,0,7,,,,,,,,,,5,,69,0
16020,note_on,180,0,6,,,,,,,,,,4,,69,0
16080,note_on,60,0,8,,,,,,,,,,6,,55,90
16080,note_on,60,0,11,,,,,,,,,,8,,43,90
16080,note_on,240,0,4,,,,,,,,,,2,,74,90
16080,note_on,60,0,9,,,,,,,,,,7,,55,90
16080,note_on,240,0,14,,,,,,,,,,11,,77,90
16080,note_on,240,0,5,,,,,,,,,,3,,74,90
16080,note_on,60,0,6,,,,,,,,,,4,,70,90
16080,note_on,60,0,7,,,,,,,,,,5,,70,90
16080,note_on,240,0,2,,,,,,,,,,0,,77,90
16080,note_on,240,0,3,,,,,,,,,,1,,77,90
16200,note_on,120,0,9,,,,,,,,,,7,,55,0
16200,note_on,120,0,7,,,,,,,,,,5,,70,0
16200,note_on,120,0,11,,,,,,,,,,8,,43,0
16200,note_on,120,0,3,,,,,,,,,,1,,77,0
16200,note_on,120,0,14,,,,,,,,,,11,,77,0
16200,note_on,120,0,5,,,,,,,,,,3,,74,0
16200,note_on,120,0,8,,,,,,,,,,6,,55,0
16200,note_on,120,0,4,,,,,,,,,,2,,74,0
16200,note_on,120,0,2,,,,,,,,,,0,,77,0
16200,note_on,120,0,6,,,,,,,,,,4,,70,0
16320,note_on,120,0,8,,,,,,,,,,6,,57,90
16320,note_on,120,0,4,,,,,,,,,,2,,72,90
16320,note_on,120,0,14,,,,,,,,,,11,,75,90
16320,note_on,120,0,9,,,,,,,,,,7,,57,90
16320,note_on,120,0,6,,,,,,,,,,4,,72,90
16320,note_on,120,0,7,,,,,,,,,,5,,72,90
16320,note_on,120,0,5,,,,,,,,,,3,,72,90
16320,note_on,120,0,2,,,,,,,,,,0,,75,90
16320,note_on,120,0,3,,,,,,,,,,1,,75,90
16320,note_on,120,0,11,,,,,,,,,,8,,45,90
16500,note_on,180,0,5,,,,,,,,,,3,,72,0
16500,note_on,180,0,11,,,,,,,,,,8,,45,0
16500,note_on,180,0,9,,,,,,,,,,7,,57,0
16500,note_on,180,0,2,,,,,,,,,,0,,75,0
16500,note_on,180,0,4,,,,,,,,,,2,,72,0
16500,note_on,180,0,8,,,,,,,,,,6,,57,0
16500,note_on,180,0,3,,,,,,,,,,1,,75,0
16500,note_on,180,0,6,,,,,,,,,,4,,72,0
16500,note_on,180,0,14,,,,,,,,,,11,,75,0
16500,note_on,180,0,7,,,,,,,,,,5,,72,0
16560,note_on,60,0,6,,,,,,,,,,4,,65,90
16560,note_on,60,0,9,,,,,,,,,,7,,58,90
16560,note_on,60,0,4,,,,,,,,,,2,,70,90
