tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,tempo,program,note,velocity
16582,note_off,10,0,0,,,,,0,,,85,0
16584,note_on,2,0,0,,,,,0,,,83,80
16596,note_off,12,0,0,,,,,0,,,83,0
16596,note_on,0,0,0,,,,,0,,,82,80
16606,note_off,10,0,0,,,,,0,,,82,0
16608,note_on,2,0,0,,,,,0,,,83,80
16608,note_on,0,0,0,,,,,4,,,47,64
16629,note_off,21,0,0,,,,,0,,,83,0
16632,note_on,3,0,0,,,,,0,,,86,80
16650,note_off,18,0,0,,,,,4,,,47,0
16653,note_off,3,0,0,,,,,0,,,86,0
16656,note_on,3,0,0,,,,,0,,,85,80
16668,note_off,12,0,0,,,,,0,,,85,0
16668,note_on,0,0,0,,,,,0,,,83,80
16678,note_off,10,0,0,,,,,0,,,83,0
16680,note_on,2,0,0,,,,,0,,,82,80
16690,note_off,10,0,0,,,,,0,,,82,0
16692,note_on,2,0,0,,,,,0,,,79,80
16702,note_off,10,0,0,,,,,0,,,79,0
16704,note_on,2,0,0,,,,,0,,,78,80
16704,note_on,0,0,0,,,,,4,,,47,64
16725,note_off,21,0,0,,,,,0,,,78,0
16728,note_on,3,0,0,,,,,0,,,81,80
16746,note_off,18,0,0,,,,,4,,,47,0
16749,note_off,3,0,0,,,,,0,,,81,0
16752,note_on,3,0,0,,,,,0,,,79,80
16764,note_off,12,0,0,,,,,0,,,79,0
16764,note_on,0,0,0,,,,,0,,,78,80
16774,note_off,10,0,0,,,,,0,,,78,0
16776,note_on,2,0,0,,,,,0,,,76,80
16786,note_off,10,0,0,,,,,0,,,76,0
16788,note_on,2,0,0,,,,,0,,,75,80
16798,note_off,10,0,0,,,,,0,,,75,0
16800,note_on,2,0,0,,,,,0,,,76,80
16800,note_on,0,0,0,,,,,4,,,55,64
16821,note_off,21,0,0,,,,,4,,,55,0
16824,note_on,3,0,0,,,,,4,,,55,64
16845,note_off,21,0,0,,,,,4,,,55,0
16848,note_on,3,0,0,,,,,4,,,52,64
16869,note_off,21,0,0,,,,,4,,,52,0
16872,note_on,3,0,0,,,,,4,,,49,64
16893,note_off,21,0,0,,,,,4,,,49,0
16896,note_on,3,0,0,,,,,4,,,46,64
16912,note_off,16,0,0,,,,,0,,,76,0
16912,note_on,0,0,0,,,,,0,,,78,80
16928,note_off,16,0,0,,,,,0,,,78,0
16928,note_on,0,0,0,,,,,0,,,80,80
16938,note_off,10,0,0,,,,,4,,,46,0
16944,note_off,6,0,0,,,,,0,,,80,0
16944,note_on,0,0,0,,,,,0,,,82,80
16944,note_on,0,0,0,,,,,4,,,54,64
16960,note_off,16,0,0,,,,,0,,,82,0
16960,note_on,0,0,0,,,,,0,,,83,80
16976,note_off,16,0,0,,,,,0,,,83,0
16976,note_on,0,0,0,,,,,0,,,85,80
16986,note_off,10,0,0,,,,,4,,,54,0
16990,note_off,4,0,0,,,,,0,,,85,0
16992,note_on,2,0,0,,,,,0,,,86,80
16992,note_on,0,0,0,,,,,4,,,47,64
17008,note_off,16,0,0,,,,,0,,,86,0
17008,note_on,0,0,0,,,,,0,,,85,80
17024,note_off,16,0,0,,,,,0,,,85,0
17024,note_on,0,0,0,,,,,0,,,83,80
17034,note_off,10,0,0,,,,,4,,,47,0
17040,note_off,6,0,0,,,,,0,,,83,0
17040,note_on,0,0,0,,,,,0,,,88,80
17040,note_on,0,0,0,,,,,4,,,55,64
17056,note_off,16,0,0,,,,,0,,,88,0
17056,note_on,0,0,0,,,,,0,,,82,80
17072,note_off,16,0,0,,,,,0,,,82,0
17072,note_on,0,0,0,,,,,0,,,83,80
17082,note_off,10,0,0,,,,,4,,,55,0
17086,note_off,4,0,0,,,,,0,,,83,0
17088,note_on,2,0,0,,,,,0,,,83,80
17088,note_on,0,0,0,,,,,4,,,54,64
17094,note_off,6,0,0,,,,,0,,,83,0
17094,note_on,0,0,0,,,,,0,,,82,80
17100,note_off,6,0,0,,,,,0,,,82,0
17100,note_on,0,0,0,,,,,0,,,83,80
17106,note_off,6,0,0,,,,,0,,,83,0
17106,note_on,0,0,0,,,,,0,,,82,80
17112,note_off,6,0,0,,,,,0,,,82,0
17112,note_on,0,0,0,,,,,0,,,83,80
17118,note_off,6,0,0,,,,,0,,,83,0
17118,note_on,0,0,0,,,,,0,,,82,80
17124,note_off,6,0,0,,,,,0,,,82,0
17124,note_on,0,0,0,,,,,0,,,83,80
17130,note_off,6,0,0,,,,,0,,,83,0
17130,note_on,0,0,0,,,,,0,,,82,80
17130,note_off,0,0,0,,,,,4,,,54,0
17136,note_off,6,0,0,,,,,0,,,82,0
17136,note_on,0,0,0,,,,,0,,,83,80
17136,note_on,0,0,0,,,,,4,,,42,64
17142,note_off,6,0,0,,,,,0,,,83,0
17142,note_on,0,0,0,,,,,0,,,82,80
17148,note_off,6,0,0,,,,,0,,,82,0
17148,note_on,0,0,0,,,,,0,,,83,80
17154,note_off,6,0,0,,,,,0,,,83,0
17154,note_on,0,0,0,,,,,0,,,82,80
17159,note_off,5,0,0,,,,,0,,,82,0
17160,note_on,1,0,0,,,,,0,,,83,80
17178,note_off,18,0,0,,,,,4,,,42,0
17181,note_off,3,0,0,,,,,0,,,83,0
17184,note_on,3,0,0,,,,,0,,,83,80
17184,note_on,0,0,0,,,,,1,,,59,96
17184,note_on,0,0,0,,,,,2,,,59,96
17184,note_on,0,0,0,,,,,3,,,59,96
17184,note_on,0,0,0,,,,,4,,,47,96
17226,note_off,42,0,0,,,,,0,,,83,0
17226,note_off,0,0,0,,,,,1,,,59,0
17226,note_off,0,0,0,,,,,2,,,59,0
17226,note_off,0,0,0,,,,,3,,,59,0
17226,note_off,0,0,0,,,,,4,,,47,0
17232,note_on,6,0,0,,,,,0,,,59,80
17232,note_on,0,0,0,,,,,1,,,59,96
17232,note_on,0,0,0,,,,,2,,,59,96
17232,note_on,0,0,0,,,,,3,,,59,96
17232,note_on,0,0,0,,,,,4,,,47,96
17274,note_off,42,0,0,,,,,0,,,59,0
17274,note_off,0,0,0,,,,,1,,,59,0
17274,note_off,0,0,0,,,,,2,,,59,0
17274,note_off,0,0,0,,,,,3,,,59,0
17274,note_off,0,0,0,,,,,4,,,47,0
17280,note_on,6,0,0,,,,,0,,,59,80
17280,note_on,0,0,0,,,,,1,,,59,96
17280,note_on,0,0,0,,,,,2,,,59,96
17280,note_on,0,0,0,,,,,3,,,59,96
17280,note_on,0,0,0,,,,,4,,,47,96
17332,note_off,52,0,0,,,,,0,,,59,0
17332,note_off,0,0,0,,,,,1,,,59,0
17332,note_off,0,0,0,,,,,2,,,59,0
17332,note_off,0,0,0,,,,,3,,,59,0
17332,note_off,0,0,0,,,,,4,,,47,0
17340,note_on,8,0,0,,,,,0,,,61,80
17340,note_on,0,0,0,,,,,1,,,61,96
17340,note_on,0,0,0,,,,,2,,,61,96
17340,note_on,0,0,0,,,,,3,,,61,96
17340,note_on,0,0,0,,,,,4,,,49,96
17350,note_off,10,0,0,,,,,0,,,61,0
17350,note_off,0,0,0,,,,,1,,,61,0
17350,note_off,0,0,0,,,,,2,,,61,0
17350,note_off,0,0,0,,,,,3,,,61,0
17350,note_off,0,0,0,,,,,4,,,49,0
17352,note_on,2,0,0,,,,,0,,,62,80
17352,note_on,0,0,0,,,,,1,,,62,96
17352,note_on,0,0,0,,,,,2,,,62,96
17352,note_on,0,0,0,,,,,3,,,62,96
17352,note_on,0,0,0,,,,,4,,,50,96
17362,note_off,10,0,0,,,,,0,,,62,0
17362,note_off,0,0,0,,,,,1,,,62,0
17362,note_off,0,0,0,,,,,2,,,62,0
17362,note_off,0,0,0,,,,,3,,,62,0
17362,note_off,0,0,0,,,,,4,,,50,0
17364,note_on,2,0,0,,,,,0,,,64,80
17364,note_on,0,0,0,,,,,1,,,64,96
17364,note_on,0,0,0,,,,,2,,,64,96
17364,note_on,0,0,0,,,,,3,,,64,96
17364,note_on,0,0,0,,,,,4,,,52,96
17374,note_off,10,0,0,,,,,0,,,64,0
17374,note_off,0,0,0,,,,,1,,,64,0
17374,note_off,0,0,0,,,,,2,,,64,0
17374,note_off,0,0,0,,,,,3,,,64,0
17374,note_off,0,0,0,,,,,4,,,52,0
17376,note_on,2,0,0,,,,,0,,,66,80
17376,note_on,0,0,0,,,,,1,,,66,96
17376,note_on,0,0,0,,,,,2,,,66,96
17376,note_on,0,0,0,,,,,3,,,66,96
17376,note_on,0,0,0,,,,,4,,,54,96
17397,note_off,21,0,0,,,,,0,,,66,0
17397,note_off,0,0,0,,,,,1,,,66,0
17397,note_off,0,0,0,,,,,2,,,66,0
17397,note_off,0,0,0,,,,,3,,,66,0
17397,note_off,0,0,0,,,,,4,,,54,0
17400,note_on,3,0,0,,,,,0,,,66,80
17400,note_on,0,0,0,,,,,1,,,66,96
17400,note_on,0,0,0,,,,,2,,,66,96
17400,note_on,0,0,0,,,,,3,,,66,96
17400,note_on,0,0,0,,,,,4,,,54,96
17421,note_off,21,0,0,,,,,0,,,66,0
17421,note_off,0,0,0,,,,,1,,,66,0
17421,note_off,0,0,0,,,,,2,,,66,0
17421,note_off,0,0,0,,,,,3,,,66,0
17421,note_off,0,0,0,,,,,4,,,54,0
17424,note_on,3,0,0,,,,,0,,,66,80
17424,note_on,0,0,0,,,,,1,,,66,96
17424,note_on,0,0,0,,,,,2,,,66,96
17424,note_on,0,0,0,,,,,3,,,66,96
17424,note_on,0,0,0,,,,,4,,,54,96
17434,note_off,10,0,0,,,,,0,,,66,0
17434,note_off,0,0,0,,,,,1,,,66,0
17434,note_off,0,0,0,,,,,2,,,66,0
17434,note_off,0,0,0,,,,,3,,,66,0
17434,note_off,0,0,0,,,,,4,,,54,0
17436,note_on,2,0,0,,,,,0,,,64,80
17436,note_on,0,0,0,,,,,1,,,64,96
17436,note_on,0,0,0,,,,,2,,,64,96
17436,note_on,0,0,0,,,,,3,,,64,96
17436,note_on,0,0,0,,,,,4,,,52,96
17446,note_off,10,0,0,,,,,0,,,64,0
17446,note_off,0,0,0,,,,,1,,,64,0
17446,note_off,0,0,0,,,,,2,,,64,0
17446,note_off,0,0,0,,,,,3,,,64,0
17446,note_off,0,0,0,,,,,4,,,52,0
17448,note_on,2,0,0,,,,,0,,,62,80
17448,note_on,0,0,0,,,,,1,,,62,96
17448,note_on,0,0,0,,,,,2,,,62,96
17448,note_on,0,0,0,,,,,3,,,62,96
17448,note_on,0,0,0,,,,,4,,,50,96
17458,note_off,10,0,0,,,,,0,,,62,0
17458,note_off,0,0,0,,,,,1,,,62,0
17458,note_off,0,0,0,,,,,2,,,62,0
17458,note_off,0,0,0,,,,,3,,,62,0
17458,note_off,0,0,0,,,,,4,,,50,0
17460,note_on,2,0,0,,,,,0,,,61,80
17460,note_on,0,0,0,,,,,1,,,61,96
17460,note_on,0,0,0,,,,,2,,,61,96
17460,note_on,0,0,0,,,,,3,,,61,96
17460,note_on,0,0,0,,,,,4,,,49,96
17470,note_off,10,0,0,,,,,0,,,61,0
17470,note_off,0,0,0,,,,,1,,,61,0
17470,note_off,0,0,0,,,,,2,,,61,0
17470,note_off,0,0,0,,,,,3,,,61,0
17470,note_off,0,0,0,,,,,4,,,49,0
17472,note_on,2,0,0,,,,,0,,,59,80
17472,note_on,0,0,0,,,,,1,,,59,96
17472,note_on,0,0,0,,,,,2,,,59,96
17472,note_on,0,0,0,,,,,3,,,59,96
17472,note_on,0,0,0,,,,,4,,,47,96
17493,note_off,21,0,0,,,,,0,,,59,0
17493,note_off,0,0,0,,,,,1,,,59,0
17493,note_off,0,0,0,,,,,2,,,59,0
17496,note_on,3,0,0,,,,,0,,,78,80
17496,note_on,0,0,0,,,,,1,,,78,96
17496,note_on,0,0,0,,,,,2,,,74,96
17506,note_off,10,0,0,,,,,0,,,78,0
17506,note_off,0,0,0,,,,,1,,,78,0
17506,note_off,0,0,0,,,,,2,,,74,0
17508,note_on,2,0,0,,,,,0,,,76,80
17508,note_on,0,0,0,,,,,1,,,76,96
17508,note_on,0,0,0,,,,,2,,,73,96
17514,note_off,6,0,0,,,,,3,,,59,0
17514,note_off,0,0,0,,,,,4,,,47,0
17518,note_off,4,0,0,,,,,0,,,76,0
17518,note_off,0,0,0,,,,,1,,,76,0
17518,note_off,0,0,0,,,,,2,,,73,0
17520,note_on,2,0,0,,,,,0,,,78,80
17520,note_on,0,0,0,,,,,1,,,78,96
17520,note_on,0,0,0,,,,,2,,,74,96
17541,note_off,21,0,0,,,,,0,,,78,0
17541,note_off,0,0,0,,,,,1,,,78,0
17541,note_off,0,0,0,,,,,2,,,74,0
17544,note_on,3,0,0,,,,,0,,,74,80
17544,note_on,0,0,0,,,,,1,,,74,96
17544,note_on,0,0,0,,,,,2,,,71,96
17565,note_off,21,0,0,,,,,0,,,74,0
17565,note_off,0,0,0,,,,,1,,,74,0
17565,note_off,0,0,0,,,,,2,,,71,0
17568,note_on,3,0,0,,,,,0,,,76,80
17568,note_on,0,0,0,,,,,1,,,76,96
17568,note_on,0,0,0,,,,,2,,,73,96
17589,note_off,21,0,0,,,,,0,,,76,0
17589,note_off,0,0,0,,,,,1,,,76,0
17589,note_off,0,0,0,,,,,2,,,73,0
17592,note_on,3,0,0,,,,,0,,,76,80
17592,note_on,0,0,0,,,,,1,,,76,96
17592,note_on,0,0,0,,,,,2,,,73,96
17602,note_off,10,0,0,,,,,0,,,76,0
17602,note_off,0,0,0,,,,,1,,,76,0
17602,note_off,0,0,0,,,,,2,,,73,0
17604,note_on,2,0,0,,,,,0,,,74,80
17604,note_on,0,0,0,,,,,1,,,74,96
17604,note_on,0,0,0,,,,,2,,,71,96
17614,note_off,10,0,0,,,,,0,,,74,0
17614,note_off,0,0,0,,,,,1,,,74,0
17614,note_off,0,0,0,,,,,2,,,71,0
17616,note_on,2,0,0,,,,,0,,,76,80
17616,note_on,0,0,0,,,,,1,,,76,96
17616,note_on,0,0,0,,,,,2,,,73,96
17637,note_off,21,0,0,,,,,0,,,76,0
17637,note_off,0,0,0,,,,,1,,,76,0
17637,note_off,0,0,0,,,,,2,,,73,0
17640,note_on,3,0,0,,,,,0,,,73,80
17640,note_on,0,0,0,,,,,1,,,73,96
17640,note_on,0,0,0,,,,,2,,,66,96
17661,note_off,21,0,0,,,,,0,,,73,0
17661,note_off,0,0,0,,,,,1,,,73,0
17661,note_off,0,0,0,,,,,2,,,66,0
17664,note_on,3,0,0,,,,,0,,,74,80
17664,note_on,0,0,0,,,,,1,,,74,96
17664,note_on,0,0,0,,,,,2,,,71,96
17664,note_on,0,0,0,,,,,3,,,74,96
17664,note_on,0,0,0,,,,,4,,,59,96
17706,note_off,42,0,0,,,,,0,,,74,0
17706,note_off,0,0,0,,,,,1,,,74,0
17706,note_off,0,0,0,,,,,2,,,71,0
17706,note_off,0,0,0,,,,,3,,,74,0
17706,note_off,0,0,0,,,,,4,,,59,0
17712,note_on,6,0,0,,,,,3,,,74,96
17712,note_on,0,0,0,,,,,4,,,59,96
17754,note_off,42,0,0,,,,,3,,,74,0
17754,note_off,0,0,0,,,,,4,,,59,0
17760,note_on,6,0,0,,,,,2,,,74,96
17760,note_on,0,0,0,,,,,3,,,74,96
17760,note_on,0,0,0,,,,,4,,,59,96
17812,note_off,52,0,0,,,,,3,,,74,0
17812,note_off,0,0,0,,,,,4,,,59,0
17820,note_on,8,0,0,,,,,3,,,73,96
17820,note_on,0,0,0,,,,,4,,,57,96
17830,note_off,10,0,0,,,,,3,,,73,0
17830,note_off,0,0,0,,,,,4,,,57,0
17832,note_on,2,0,0,,,,,3,,,71,96
17832,note_on,0,0,0,,,,,4,,,55,96
17842,note_off,10,0,0,,,,,3,,,71,0
17842,note_off,0,0,0,,,,,4,,,55,0
17844,note_on,2,0,0,,,,,3,,,69,96
17844,note_on,0,0,0,,,,,4,,,54,96
17854,note_off,10,0,0,,,,,3,,,69,0
17854,note_off,0,0,0,,,,,4,,,54,0
17856,note_on,2,0,0,,,,,0,,,79,80
17856,note_on,0,0,0,,,,,1,,,79,96
17856,note_on,0,0,0,,,,,3,,,67,96
17856,note_on,0,0,0,,,,,4,,,52,96
17865,note_off,9,0,0,,,,,2,,,74,0
17877,note_off,12,0,0,,,,,3,,,67,0
17877,note_off,0,0,0,,,,,4,,,52,0
17880,note_on,3,0,0,,,,,2,,,64,96
17880,note_on,0,0,0,,,,,3,,,67,96
17880,note_on,0,0,0,,,,,4,,,52,96
17901,note_off,21,0,0,,,,,2,,,64,0
17901,note_off,0,0,0,,,,,3,,,67,0
17901,note_off,0,0,0,,,,,4,,,52,0
17904,note_on,3,0,0,,,,,2,,,67,96
17904,note_on,0,0,0,,,,,3,,,67,96
17904,note_on,0,0,0,,,,,4,,,52,96
17914,note_off,10,0,0,,,,,3,,,67,0
17914,note_off,0,0,0,,,,,4,,,52,0
17916,note_on,2,0,0,,,,,3,,,67,96
17916,note_on,0,0,0,,,,,4,,,52,96
17925,note_off,9,0,0,,,,,2,,,67,0
17926,note_off,1,0,0,,,,,3,,,67,0
17926,note_off,0,0,0,,,,,4,,,52,0
17928,note_on,2,0,0,,,,,2,,,74,96
17928,note_on,0,0,0,,,,,3,,,69,96
17928,note_on,0,0,0,,,,,4,,,54,96
17938,note_off,10,0,0,,,,,3,,,69,0
17938,note_off,0,0,0,,,,,4,,,54,0
17940,note_on,2,0,0,,,,,3,,,71,96
17940,note_on,0,0,0,,,,,4,,,55,96
17949,note_off,9,0,0,,,,,2,,,74,0
17950,note_off,1,0,0,,,,,3,,,71,0
17950,note_off,0,0,0,,,,,4,,,55,0
17952,note_on,2,0,0,,,,,2,,,73,96
17952,note_on,0,0,0,,,,,3,,,73,96
17952,note_on,0,0,0,,,,,4,,,57,96
17994,note_off,42,0,0,,,,,3,,,73,0
17994,note_off,0,0,0,,,,,4,,,57,0
18000,note_on,6,0,0,,,,,3,,,73,96
18000,note_on,0,0,0,,,,,4,,,57,96
18042,note_off,42,0,0,,,,,3,,,73,0
18042,note_off,0,0,0,,,,,4,,,57,0
18045,note_off,3,0,0,,,,,0,,,79,0
18045,note_off,0,0,0,,,,,1,,,79,0
18048,note_on,3,0,0,,,,,3,,,73,96
18048,note_on,0,0,0,,,,,4,,,57,96
18072,note_on,24,0,0,,,,,0,,,69,80
18072,note_on,0,0,0,,,,,1,,,69,96
18093,note_off,21,0,0,,,,,0,,,69,0
18093,note_off,0,0,0,,,,,1,,,69,0
18096,note_on,3,0,0,,,,,0,,,73,80
18096,note_on,0,0,0,,,,,1,,,73,96
18100,note_off,4,0,0,,,,,3,,,73,0
18100,note_off,0,0,0,,,,,4,,,57,0
18108,note_on,8,0,0,,,,,3,,,71,96
18108,note_on,0,0,0,,,,,4,,,55,96
18117,note_off,9,0,0,,,,,0,,,73,0
18117,note_off,0,0,0,,,,,1,,,73,0
18118,note_off,1,0,0,,,,,3,,,71,0
18118,note_off,0,0,0,,,,,4,,,55,0
18120,note_on,2,0,0,,,,,0,,,76,80
18120,note_on,0,0,0,,,,,1,,,76,96
18120,note_on,0,0,0,,,,,3,,,69,96
18120,note_on,0,0,0,,,,,4,,,54,96
18130,note_off,10,0,0,,,,,3,,,69,0
18130,note_off,0,0,0,,,,,4,,,54,0
18132,note_on,2,0,0,,,,,3,,,67,96
18132,note_on,0,0,0,,,,,4,,,52,96
18141,note_off,9,0,0,,,,,0,,,76,0
18141,note_off,0,0,0,,,,,1,,,76,0
18141,note_off,0,0,0,,,,,2,,,73,0
18142,note_off,1,0,0,,,,,3,,,67,0
18142,note_off,0,0,0,,,,,4,,,52,0
18144,note_on,2,0,0,,,,,0,,,78,80
18144,note_on,0,0,0,,,,,1,,,78,96
18144,note_on,0,0,0,,,,,3,,,66,96
18144,note_on,0,0,0,,,,,4,,,50,96
18165,note_off,21,0,0,,,,,3,,,66,0
18165,note_off,0,0,0,,,,,4,,,50,0
18168,note_on,3,0,0,,,,,2,,,62,96
18168,note_on,0,0,0,,,,,3,,,66,96
18168,note_on,0,0,0,,,,,4,,,50,96
18189,note_off,21,0,0,,,,,2,,,62,0
18189,note_off,0,0,0,,,,,3,,,66,0
18189,note_off,0,0,0,,,,,4,,,50,0
18192,note_on,3,0,0,,,,,2,,,66,96
18192,note_on,0,0,0,,,,,3,,,66,96
18192,note_on,0,0,0,,,,,4,,,50,96
18202,note_off,10,0,0,,,,,3,,,66,0
18202,note_off,0,0,0,,,,,4,,,50,0
18204,note_on,2,0,0,,,,,3,,,66,96
18204,note_on,0,0,0,,,,,4,,,50,96
18213,note_off,9,0,0,,,,,2,,,66,0
18214,note_off,1,0,0,,,,,3,,,66,0
18214,note_off,0,0,0,,,,,4,,,50,0
18216,note_on,2,0,0,,,,,2,,,73,96
18216,note_on,0,0,0,,,,,3,,,67,96
18216,note_on,0,0,0,,,,,4,,,52,96
18226,note_off,10,0,0,,,,,3,,,67,0
18226,note_off,0,0,0,,,,,4,,,52,0
18228,note_on,2,0,0,,,,,3,,,69,96
18228,note_on,0,0,0,,,,,4,,,54,96
18237,note_off,9,0,0,,,,,2,,,73,0
18238,note_off,1,0,0,,,,,3,,,69,0
18238,note_off,0,0,0,,,,,4,,,54,0
18240,note_on,2,0,0,,,,,2,,,71,96
18240,note_on,0,0,0,,,,,3,,,71,96
18240,note_on,0,0,0,,,,,4,,,55,96
18282,note_off,42,0,0,,,,,3,,,71,0
18282,note_off,0,0,0,,,,,4,,,55,0
18288,note_on,6,0,0,,,,,3,,,71,96
18288,note_on,0,0,0,,,,,4,,,55,96
18330,note_off,42,0,0,,,,,3,,,71,0
18330,note_off,0,0,0,,,,,4,,,55,0
18333,note_off,3,0,0,,,,,0,,,78,0
18333,note_off,0,0,0,,,,,1,,,78,0
18336,note_on,3,0,0,,,,,3,,,71,96
18336,note_on,0,0,0,,,,,4,,,55,96
18360,note_on,24,0,0,,,,,0,,,67,80
18360,note_on,0,0,0,,,,,1,,,67,96
18381,note_off,21,0,0,,,,,0,,,67,0
18381,note_off,0,0,0,,,,,1,,,67,0
18384,note_on,3,0,0,,,,,0,,,71,80
18384,note_on,0,0,0,,,,,1,,,71,96
18388,note_off,4,0,0,,,,,3,,,71,0
18388,note_off,0,0,0,,,,,4,,,55,0
18396,note_on,8,0,0,,,,,3,,,69,96
18396,note_on,0,0,0,,,,,4,,,54,96
18405,note_off,9,0,0,,,,,0,,,71,0
18405,note_off,0,0,0,,,,,1,,,71,0
18406,note_off,1,0,0,,,,,3,,,69,0
18406,note_off,0,0,0,,,,,4,,,54,0
18408,note_on,2,0,0,,,,,0,,,74,80
18408,note_on,0,0,0,,,,,1,,,74,96
18408,note_on,0,0,0,,,,,3,,,67,96
18408,note_on,0,0,0,,,,,4,,,52,96
18418,note_off,10,0,0,,,,,3,,,67,0
18418,note_off,0,0,0,,,,,4,,,52,0
18420,note_on,2,0,0,,,,,3,,,66,96
18420,note_on,0,0,0,,,,,4,,,50,96
18429,note_off,9,0,0,,,,,0,,,74,0
18429,note_off,0,0,0,,,,,1,,,74,0
18429,note_off,0,0,0,,,,,2,,,71,0
18430,note_off,1,0,0,,,,,3,,,66,0
18430,note_off,0,0,0,,,,,4,,,50,0
18432,note_on,2,0,0,,,,,0,,,76,80
18432,note_on,0,0,0,,,,,1,,,76,96
18432,note_on,0,0,0,,,,,3,,,64,96
18432,note_on,0,0,0,,,,,4,,,49,96
18453,note_off,21,0,0,,,,,3,,,64,0
18453,note_off,0,0,0,,,,,4,,,49,0
18456,note_on,3,0,0,,,,,2,,,61,96
18456,note_on,0,0,0,,,,,3,,,64,96
18456,note_on,0,0,0,,,,,4,,,49,96
18477,note_off,21,0,0,,,,,2,,,61,0
18477,note_off,0,0,0,,,,,3,,,64,0
18477,note_off,0,0,0,,,,,4,,,49,0
18480,note_on,3,0,0,,,,,2,,,64,96
18480,note_on,0,0,0,,,,,3,,,64,96
18480,note_on,0,0,0,,,,,4,,,49,96
18490,note_off,10,0,0,,,,,3,,,64,0
18490,note_off,0,0,0,,,,,4,,,49,0
18492,note_on,2,0,0,,,,,3,,,64,96
18492,note_on,0,0,0,,,,,4,,,49,96
18501,note_off,9,0,0,,,,,2,,,64,0
18502,note_off,1,0,0,,,,,3,,,64,0
18502,note_off,0,0,0,,,,,4,,,49,0
18504,note_on,2,0,0,,,,,2,,,71,96
18504,note_on,0,0,0,,,,,3,,,66,96
18504,note_on,0,0,0,,,,,4,,,50,96
18514,note_off,10,0,0,,,,,3,,,66,0
18514,note_off,0,0,0,,,,,4,,,50,0
18516,note_on,2,0,0,,,,,3,,,67,96
18516,note_on,0,0,0,,,,,4,,,52,96
18525,note_off,9,0,0,,,,,2,,,71,0
18526,note_off,1,0,0,,,,,3,,,67,0
18526,note_off,0,0,0,,,,,4,,,52,0
18528,note_on,2,0,0,,,,,2,,,70,96
18528,note_on,0,0,0,,,,,3,,,61,96
18528,note_on,0,0,0,,,,,4,,,54,96
18570,note_off,42,0,0,,,,,3,,,61,0
18570,note_off,0,0,0,,,,,4,,,54,0
18576,note_on,6,0,0,,,,,3,,,61,96
18576,note_on,0,0,0,,,,,4,,,54,96
18618,note_off,42,0,0,,,,,3,,,61,0
18618,note_off,0,0,0,,,,,4,,,54,0
18621,note_off,3,0,0,,,,,0,,,76,0
18621,note_off,0,0,0,,,,,1,,,76,0
18624,note_on,3,0,0,,,,,3,,,61,96
18624,note_on,0,0,0,,,,,4,,,54,96
18648,note_on,24,0,0,,,,,0,,,66,80
18648,note_on,0,0,0,,,,,1,,,66,96
18666,note_off,18,0,0,,,,,3,,,61,0
18669,note_off,3,0,0,,,,,0,,,66,0
18669,note_off,0,0,0,,,,,1,,,66,0
18672,note_on,3,0,0,,,,,0,,,70,80
18672,note_on,0,0,0,,,,,1,,,70,96
18672,note_on,0,0,0,,,,,3,,,66,96
18676,note_off,4,0,0,,,,,4,,,54,0
18684,note_on,8,0,0,,,,,4,,,52,96
18693,note_off,9,0,0,,,,,0,,,70,0
18693,note_off,0,0,0,,,,,1,,,70,0
18694,note_off,1,0,0,,,,,4,,,52,0
18696,note_on,2,0,0,,,,,0,,,73,80
18696,note_on,0,0,0,,,,,1,,,73,96
18696,note_off,0,0,0,,,,,2,,,70,0
18696,note_on,0,0,0,,,,,4,,,50,96
18706,note_off,10,0,0,,,,,4,,,50,0
18708,note_on,2,0,0,,,,,4,,,49,96
18714,note_off,6,0,0,,,,,3,,,66,0
18717,note_off,3,0,0,,,,,0,,,73,0
18717,note_off,0,0,0,,,,,1,,,73,0
18718,note_off,1,0,0,,,,,4,,,49,0
18720,note_on,2,0,0,,,,,0,,,74,80
18720,note_on,0,0,0,,,,,1,,,74,96
18720,note_on,0,0,0,,,,,2,,,71,96
18720,note_on,0,0,0,,,,,3,,,66,96
18720,note_on,0,0,0,,,,,4,,,47,96
18762,note_off,42,0,0,,,,,0,,,74,0
18762,note_off,0,0,0,,,,,1,,,74,0
18762,note_off,0,0,0,,,,,2,,,71,0
18762,note_off,0,0,0,,,,,3,,,66,0
18762,note_off,0,0,0,,,,,4,,,47,0
18768,note_on,6,0,0,,,,,0,,,59,80
18768,note_on,0,0,0,,,,,1,,,59,96
18768,note_on,0,0,0,,,,,2,,,59,96
18768,note_on,0,0,0,,,,,3,,,59,96
18768,note_on,0,0,0,,,,,4,,,47,96
18810,note_off,42,0,0,,,,,0,,,59,0
18810,note_off,0,0,0,,,,,1,,,59,0
18810,note_off,0,0,0,,,,,2,,,59,0
18810,note_off,0,0,0,,,,,3,,,59,0
18810,note_off,0,0,0,,,,,4,,,47,0
18816,note_on,6,0,0,,,,,0,,,59,80
18816,note_on,0,0,0,,,,,1,,,59,96
18816,note_on,0,0,0,,,,,2,,,59,96
18816,note_on,0,0,0,,,,,3,,,59,96
18816,note_on,0,0,0,,,,,4,,,47,96
18868,note_off,52,0,0,,,,,0,,,59,0
