tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
103440,note_on,,,,,0,0,0,,,,0,,,71,88
103440,note_on,,,,,0,0,0,,,,0,,,40,88
103656,note_on,,,,,216,0,0,,,,0,,,40,0
103656,note_on,,,,,0,0,0,,,,0,,,71,0
103656,note_on,,,,,0,0,0,,,,0,,,80,0
103680,note_on,,,,,24,0,0,,,,0,,,81,88
103680,note_on,,,,,0,0,0,,,,0,,,72,88
103680,note_on,,,,,0,0,0,,,,0,,,45,88
103680,note_on,,,,,0,0,0,,,,3,,,81,92
103800,note_on,,,,,120,0,0,,,,3,,,76,92
103822,note_on,,,,,22,0,0,,,,3,,,81,0
103900,note_on,,,,,78,0,0,,,,3,,,76,0
103920,note_on,,,,,20,0,0,,,,3,,,81,92
104020,note_on,,,,,100,0,0,,,,3,,,81,0
104040,note_on,,,,,20,0,0,,,,0,,,72,0
104040,note_on,,,,,0,0,0,,,,0,,,81,0
104040,note_on,,,,,0,0,0,,,,3,,,83,92
104112,note_on,,,,,72,0,0,,,,0,,,45,0
104140,note_on,,,,,28,0,0,,,,3,,,83,0
104160,note_on,,,,,20,0,0,,,,3,,,84,92
104280,note_on,,,,,120,0,0,,,,3,,,83,92
104298,note_on,,,,,18,0,0,,,,3,,,84,0
104374,note_on,,,,,76,0,0,,,,3,,,83,0
104400,note_on,,,,,26,0,0,,,,0,,,72,65
104400,note_on,,,,,0,0,0,,,,0,,,69,65
104400,note_on,,,,,0,0,0,,,,0,,,57,88
104400,note_on,,,,,0,0,0,,,,3,,,84,92
104494,note_on,,,,,94,0,0,,,,3,,,84,0
104520,note_on,,,,,26,0,0,,,,3,,,81,92
104614,note_on,,,,,94,0,0,,,,3,,,81,0
104616,note_on,,,,,2,0,0,,,,0,,,57,0
104616,note_on,,,,,0,0,0,,,,0,,,69,0
104616,note_on,,,,,0,0,0,,,,0,,,72,0
104640,note_on,,,,,24,0,0,,,,0,,,64,65
104640,note_on,,,,,0,0,0,,,,0,,,71,65
104640,note_on,,,,,0,0,0,,,,0,,,76,65
104640,note_on,,,,,0,0,0,,,,0,,,56,88
104640,note_on,,,,,0,0,0,,,,3,,,83,92
104734,note_on,,,,,94,0,0,,,,3,,,83,0
104760,note_on,,,,,26,0,0,,,,3,,,81,92
104854,note_on,,,,,94,0,0,,,,3,,,81,0
104880,note_on,,,,,26,0,0,,,,3,,,80,92
104974,note_on,,,,,94,0,0,,,,3,,,80,0
105000,note_on,,,,,26,0,0,,,,3,,,78,92
105094,note_on,,,,,94,0,0,,,,3,,,78,0
105120,note_on,,,,,26,0,0,,,,3,,,76,92
105216,note_on,,,,,96,0,0,,,,3,,,76,0
105240,note_on,,,,,24,0,0,,,,3,,,74,92
105336,note_on,,,,,96,0,0,,,,3,,,74,0
105360,note_on,,,,,24,0,0,,,,3,,,72,92
105456,note_on,,,,,96,0,0,,,,3,,,72,0
105480,note_on,,,,,24,0,0,,,,3,,,71,92
105504,note_on,,,,,24,0,0,,,,0,,,56,0
105504,note_on,,,,,0,0,0,,,,0,,,76,0
105504,note_on,,,,,0,0,0,,,,0,,,71,0
105504,note_on,,,,,0,0,0,,,,0,,,64,0
105576,note_on,,,,,72,0,0,,,,3,,,71,0
105600,note_on,,,,,24,0,0,,,,0,,,72,65
105600,note_on,,,,,0,0,0,,,,0,,,69,65
105600,note_on,,,,,0,0,0,,,,0,,,57,88
105600,note_on,,,,,0,0,0,,,,2,,,81,92
105600,note_on,,,,,0,0,0,,,,3,,,72,92
105712,note_on,,,,,112,0,0,,,,2,,,81,0
105720,note_on,,,,,8,0,0,,,,2,,,76,92
105788,note_on,,,,,68,0,0,,,,2,,,76,0
105799,note_on,,,,,11,0,0,,,,3,,,72,0
105840,note_on,,,,,41,0,0,,,,2,,,81,92
105840,note_on,,,,,0,0,0,,,,3,,,69,92
105925,note_on,,,,,85,0,0,,,,2,,,81,0
105960,note_on,,,,,35,0,0,,,,2,,,83,92
106026,note_on,,,,,66,0,0,,,,2,,,83,0
106032,note_on,,,,,6,0,0,,,,0,,,57,0
106032,note_on,,,,,0,0,0,,,,0,,,69,0
106032,note_on,,,,,0,0,0,,,,0,,,72,0
106036,note_on,,,,,4,0,0,,,,3,,,69,0
106080,note_on,,,,,44,0,0,,,,2,,,84,92
106200,note_on,,,,,120,0,0,,,,2,,,84,0
106200,note_on,,,,,0,0,0,,,,2,,,83,92
106280,note_on,,,,,80,0,0,,,,2,,,83,0
106320,note_on,,,,,40,0,0,,,,0,,,72,65
106320,note_on,,,,,0,0,0,,,,0,,,69,65
106320,note_on,,,,,0,0,0,,,,0,,,57,88
106320,note_on,,,,,0,0,0,,,,2,,,84,92
106416,note_on,,,,,96,0,0,,,,2,,,84,0
106440,note_on,,,,,24,0,0,,,,2,,,81,92
106536,note_on,,,,,96,0,0,,,,2,,,81,0
106536,note_on,,,,,0,0,0,,,,0,,,57,0
106536,note_on,,,,,0,0,0,,,,0,,,69,0
106536,note_on,,,,,0,0,0,,,,0,,,72,0
106560,note_on,,,,,24,0,0,,,,0,,,64,65
106560,note_on,,,,,0,0,0,,,,0,,,71,65
106560,note_on,,,,,0,0,0,,,,0,,,76,65
106560,note_on,,,,,0,0,0,,,,0,,,56,88
106560,note_on,,,,,0,0,0,,,,2,,,83,92
106678,note_on,,,,,118,0,0,,,,2,,,83,0
106680,note_on,,,,,2,0,0,,,,2,,,81,92
106740,note_on,,,,,60,0,0,,,,2,,,81,0
106800,note_on,,,,,60,0,0,,,,2,,,80,92
106868,note_on,,,,,68,0,0,,,,2,,,80,0
106920,note_on,,,,,52,0,0,,,,2,,,78,92
106980,note_on,,,,,60,0,0,,,,2,,,78,0
107040,note_on,,,,,60,0,0,,,,2,,,76,92
107106,note_on,,,,,66,0,0,,,,2,,,76,0
107160,note_on,,,,,54,0,0,,,,2,,,74,92
107224,note_on,,,,,64,0,0,,,,2,,,74,0
107280,note_on,,,,,56,0,0,,,,2,,,72,92
107356,note_on,,,,,76,0,0,,,,2,,,72,0
107400,note_on,,,,,44,0,0,,,,2,,,71,92
107424,note_on,,,,,24,0,0,,,,0,,,56,0
107424,note_on,,,,,0,0,0,,,,0,,,76,0
107424,note_on,,,,,0,0,0,,,,0,,,71,0
107424,note_on,,,,,0,0,0,,,,0,,,64,0
107451,note_on,,,,,27,0,0,,,,2,,,71,0
107520,note_on,,,,,69,0,0,,,,0,,,64,65
107520,note_on,,,,,0,0,0,,,,0,,,69,65
107520,note_on,,,,,0,0,0,,,,0,,,57,88
107520,note_on,,,,,0,0,0,,,,2,,,72,92
107520,note_on,,,,,0,0,0,,,,3,,,76,88
107588,note_on,,,,,68,0,0,,,,3,,,76,0
107640,note_on,,,,,52,0,0,,,,3,,,81,88
107719,note_on,,,,,79,0,0,,,,2,,,72,0
107736,note_on,,,,,17,0,0,,,,0,,,57,0
107760,note_on,,,,,24,0,0,,,,0,,,61,88
107760,note_on,,,,,0,0,0,,,,2,,,69,92
107760,note_on,,,,,0,0,0,,,,3,,,79,88
107770,note_on,,,,,10,0,0,,,,3,,,81,0
107880,note_on,,,,,110,0,0,,,,3,,,81,88
107890,note_on,,,,,10,0,0,,,,3,,,79,0
107956,note_on,,,,,66,0,0,,,,2,,,69,0
107960,note_on,,,,,4,0,0,,,,3,,,81,0
107976,note_on,,,,,16,0,0,,,,0,,,61,0
108000,note_on,,,,,24,0,0,,,,0,,,61,88
108000,note_on,,,,,0,0,0,,,,3,,,76,88
108068,note_on,,,,,68,0,0,,,,3,,,76,0
108120,note_on,,,,,52,0,0,,,,3,,,81,88
108216,note_on,,,,,96,0,0,,,,0,,,61,0
108240,note_on,,,,,24,0,0,,,,0,,,61,88
108240,note_on,,,,,0,0,0,,,,3,,,79,88
108250,note_on,,,,,10,0,0,,,,3,,,81,0
108360,note_on,,,,,110,0,0,,,,3,,,81,88
108370,note_on,,,,,10,0,0,,,,3,,,79,0
108384,note_on,,,,,14,0,0,,,,0,,,69,0
108384,note_on,,,,,0,0,0,,,,0,,,64,0
108440,note_on,,,,,56,0,0,,,,3,,,81,0
108456,note_on,,,,,16,0,0,,,,0,,,61,0
108480,note_on,,,,,24,0,0,,,,0,,,65,65
108480,note_on,,,,,0,0,0,,,,0,,,74,65
108480,note_on,,,,,0,0,0,,,,0,,,62,88
108480,note_on,,,,,0,0,0,,,,2,,,69,92
108484,note_on,,,,,4,0,0,,,,3,,,77,88
108538,note_on,,,,,54,0,0,,,,3,,,77,0
108540,note_on,,,,,2,0,0,,,,3,,,79,88
108564,note_on,,,,,24,0,0,,,,2,,,69,0
108594,note_on,,,,,30,0,0,,,,3,,,79,0
108596,note_on,,,,,2,0,0,,,,3,,,77,88
108600,note_on,,,,,4,0,0,,,,2,,,74,92
108650,note_on,,,,,50,0,0,,,,3,,,77,0
108652,note_on,,,,,2,0,0,,,,3,,,79,88
108696,note_on,,,,,44,0,0,,,,0,,,62,0
108706,note_on,,,,,10,0,0,,,,3,,,79,0
108716,note_on,,,,,10,0,0,,,,3,,,77,88
108720,note_on,,,,,4,0,0,,,,0,,,62,88
108720,note_on,,,,,0,0,0,,,,2,,,72,92
108729,note_on,,,,,9,0,0,,,,2,,,74,0
108770,note_on,,,,,41,0,0,,,,3,,,77,0
108772,note_on,,,,,2,0,0,,,,3,,,79,88
108826,note_on,,,,,54,0,0,,,,3,,,79,0
108838,note_on,,,,,12,0,0,,,,3,,,77,88
108840,note_on,,,,,2,0,0,,,,2,,,74,92
108847,note_on,,,,,7,0,0,,,,2,,,72,0
108892,note_on,,,,,45,0,0,,,,3,,,77,0
108894,note_on,,,,,2,0,0,,,,3,,,79,88
108920,note_on,,,,,26,0,0,,,,2,,,74,0
108936,note_on,,,,,16,0,0,,,,0,,,62,0
108948,note_on,,,,,12,0,0,,,,3,,,79,0
108956,note_on,,,,,8,0,0,,,,3,,,77,88
108960,note_on,,,,,4,0,0,,,,0,,,62,88
108960,note_on,,,,,0,0,0,,,,2,,,69,92
109010,note_on,,,,,50,0,0,,,,3,,,77,0
109012,note_on,,,,,2,0,0,,,,3,,,79,88
109036,note_on,,,,,24,0,0,,,,2,,,69,0
109066,note_on,,,,,30,0,0,,,,3,,,79,0
109068,note_on,,,,,2,0,0,,,,3,,,77,88
109080,note_on,,,,,12,0,0,,,,2,,,74,92
109122,note_on,,,,,42,0,0,,,,3,,,77,0
109124,note_on,,,,,2,0,0,,,,3,,,79,88
109176,note_on,,,,,52,0,0,,,,0,,,62,0
109178,note_on,,,,,2,0,0,,,,3,,,79,0
109188,note_on,,,,,10,0,0,,,,3,,,77,88
109200,note_on,,,,,12,0,0,,,,0,,,62,88
109200,note_on,,,,,0,0,0,,,,2,,,72,92
109208,note_on,,,,,8,0,0,,,,2,,,74,0
109242,note_on,,,,,34,0,0,,,,3,,,77,0
109244,note_on,,,,,2,0,0,,,,3,,,79,88
109298,note_on,,,,,54,0,0,,,,3,,,79,0
109309,note_on,,,,,11,0,0,,,,2,,,72,0
109310,note_on,,,,,1,0,0,,,,3,,,77,88
109320,note_on,,,,,10,0,0,,,,2,,,74,92
109344,note_on,,,,,24,0,0,,,,0,,,74,0
109344,note_on,,,,,0,0,0,,,,0,,,65,0
109364,note_on,,,,,20,0,0,,,,3,,,77,0
109366,note_on,,,,,2,0,0,,,,3,,,79,88
109392,note_on,,,,,26,0,0,,,,2,,,74,0
109416,note_on,,,,,24,0,0,,,,0,,,62,0
109420,note_on,,,,,4,0,0,,,,3,,,79,0
109440,note_on,,,,,20,0,0,,,,0,,,62,65
109440,note_on,,,,,0,0,0,,,,0,,,71,65
109440,note_on,,,,,0,0,0,,,,0,,,55,88
109440,note_on,,,,,0,0,0,,,,2,,,71,92
109444,note_on,,,,,4,0,0,,,,3,,,74,88
109489,note_on,,,,,45,0,0,,,,2,,,71,0
109506,note_on,,,,,17,0,0,,,,2,,,72,92
109510,note_on,,,,,4,0,0,,,,3,,,74,0
109554,note_on,,,,,44,0,0,,,,2,,,72,0
109554,note_on,,,,,0,0,0,,,,2,,,71,92
109564,note_on,,,,,10,0,0,,,,3,,,79,88
109603,note_on,,,,,39,0,0,,,,2,,,71,0
109620,note_on,,,,,17,0,0,,,,2,,,72,92
109656,note_on,,,,,36,0,0,,,,0,,,55,0
109668,note_on,,,,,12,0,0,,,,2,,,72,0
109678,note_on,,,,,10,0,0,,,,2,,,71,92
109680,note_on,,,,,2,0,0,,,,0,,,55,88
109684,note_on,,,,,4,0,0,,,,3,,,77,88
109690,note_on,,,,,6,0,0,,,,3,,,79,0
109727,note_on,,,,,37,0,0,,,,2,,,71,0
109744,note_on,,,,,17,0,0,,,,2,,,72,92
109792,note_on,,,,,48,0,0,,,,2,,,72,0
109798,note_on,,,,,6,0,0,,,,2,,,71,92
109804,note_on,,,,,6,0,0,,,,3,,,79,88
109810,note_on,,,,,6,0,0,,,,3,,,77,0
109847,note_on,,,,,37,0,0,,,,2,,,71,0
109864,note_on,,,,,17,0,0,,,,2,,,72,92
109870,note_on,,,,,6,0,0,,,,3,,,79,0
109896,note_on,,,,,26,0,0,,,,0,,,55,0
109912,note_on,,,,,16,0,0,,,,2,,,72,0
109920,note_on,,,,,8,0,0,,,,0,,,55,88
109922,note_on,,,,,2,0,0,,,,2,,,71,92
109924,note_on,,,,,2,0,0,,,,3,,,74,88
109971,note_on,,,,,47,0,0,,,,2,,,71,0
109988,note_on,,,,,17,0,0,,,,2,,,72,92
109990,note_on,,,,,2,0,0,,,,3,,,74,0
110036,note_on,,,,,46,0,0,,,,2,,,72,0
110036,note_on,,,,,0,0,0,,,,2,,,71,92
110044,note_on,,,,,8,0,0,,,,3,,,79,88
110085,note_on,,,,,41,0,0,,,,2,,,71,0
110102,note_on,,,,,17,0,0,,,,2,,,72,92
110136,note_on,,,,,34,0,0,,,,0,,,55,0
110150,note_on,,,,,14,0,0,,,,2,,,72,0
110160,note_on,,,,,10,0,0,,,,0,,,55,88
110160,note_on,,,,,0,0,0,,,,2,,,71,92
110164,note_on,,,,,4,0,0,,,,3,,,77,88
110170,note_on,,,,,6,0,0,,,,3,,,79,0
110209,note_on,,,,,39,0,0,,,,2,,,71,0
110226,note_on,,,,,17,0,0,,,,2,,,72,92
110274,note_on,,,,,48,0,0,,,,2,,,72,0
110280,note_on,,,,,6,0,0,,,,2,,,71,92
110284,note_on,,,,,4,0,0,,,,3,,,79,88
110290,note_on,,,,,6,0,0,,,,3,,,77,0
110304,note_on,,,,,14,0,0,,,,0,,,71,0
110304,note_on,,,,,0,0,0,,,,0,,,62,0
110329,note_on,,,,,25,0,0,,,,2,,,71,0
110346,note_on,,,,,17,0,0,,,,2,,,72,92
110350,note_on,,,,,4,0,0,,,,3,,,79,0
110376,note_on,,,,,26,0,0,,,,0,,,55,0
110394,note_on,,,,,18,0,0,,,,2,,,72,0
110400,note_on,,,,,6,0,0,,,,0,,,64,65
110400,note_on,,,,,0,0,0,,,,0,,,72,65
110400,note_on,,,,,0,0,0,,,,0,,,60,88
110400,note_on,,,,,0,0,0,,,,2,,,67,92
110408,note_on,,,,,8,0,0,,,,3,,,76,88
110462,note_on,,,,,54,0,0,,,,3,,,76,0
110464,note_on,,,,,2,0,0,,,,3,,,77,88
110488,note_on,,,,,24,0,0,,,,2,,,67,0
110518,note_on,,,,,30,0,0,,,,3,,,77,0
110520,note_on,,,,,2,0,0,,,,2,,,72,92
110520,note_on,,,,,0,0,0,,,,3,,,76,88
110574,note_on,,,,,54,0,0,,,,3,,,76,0
110576,note_on,,,,,2,0,0,,,,3,,,77,88
110616,note_on,,,,,40,0,0,,,,0,,,60,0
110630,note_on,,,,,14,0,0,,,,3,,,77,0
110640,note_on,,,,,10,0,0,,,,0,,,60,88
110640,note_on,,,,,0,0,0,,,,2,,,71,92
110640,note_on,,,,,0,0,0,,,,3,,,76,88
110649,note_on,,,,,9,0,0,,,,2,,,72,0
110694,note_on,,,,,45,0,0,,,,3,,,76,0
110696,note_on,,,,,2,0,0,,,,3,,,77,88
110750,note_on,,,,,54,0,0,,,,3,,,77,0
110760,note_on,,,,,10,0,0,,,,2,,,72,92
110762,note_on,,,,,2,0,0,,,,3,,,76,88
110769,note_on,,,,,7,0,0,,,,2,,,71,0
110816,note_on,,,,,47,0,0,,,,3,,,76,0
110818,note_on,,,,,2,0,0,,,,3,,,77,88
110848,note_on,,,,,30,0,0,,,,2,,,72,0
110856,note_on,,,,,8,0,0,,,,0,,,60,0
110872,note_on,,,,,16,0,0,,,,3,,,77,0
110880,note_on,,,,,8,0,0,,,,0,,,60,88
110880,note_on,,,,,0,0,0,,,,2,,,67,92
110880,note_on,,,,,0,0,0,,,,3,,,76,88
110934,note_on,,,,,54,0,0,,,,3,,,76,0
110936,note_on,,,,,2,0,0,,,,3,,,77,88
110976,note_on,,,,,40,0,0,,,,2,,,67,0
110990,note_on,,,,,14,0,0,,,,3,,,77,0
110992,note_on,,,,,2,0,0,,,,3,,,76,88
111000,note_on,,,,,8,0,0,,,,2,,,72,92
111046,note_on,,,,,46,0,0,,,,3,,,76,0
111048,note_on,,,,,2,0,0,,,,3,,,77,88
111096,note_on,,,,,48,0,0,,,,0,,,60,0
111102,note_on,,,,,6,0,0,,,,3,,,77,0
111112,note_on,,,,,10,0,0,,,,3,,,76,88
111120,note_on,,,,,8,0,0,,,,0,,,60,88
111120,note_on,,,,,0,0,0,,,,2,,,71,92
111130,note_on,,,,,10,0,0,,,,2,,,72,0
111166,note_on,,,,,36,0,0,,,,3,,,76,0
111168,note_on,,,,,2,0,0,,,,3,,,77,88
111222,note_on,,,,,54,0,0,,,,3,,,77,0
111234,note_on,,,,,12,0,0,,,,3,,,76,88
111240,note_on,,,,,6,0,0,,,,2,,,72,92
111243,note_on,,,,,3,0,0,,,,2,,,71,0
111264,note_on,,,,,21,0,0,,,,0,,,72,0
111264,note_on,,,,,0,0,0,,,,0,,,64,0
111288,note_on,,,,,24,0,0,,,,3,,,76,0
111290,note_on,,,,,2,0,0,,,,3,,,77,88
111303,note_on,,,,,13,0,0,,,,2,,,72,0
111336,note_on,,,,,33,0,0,,,,0,,,60,0
111344,note_on,,,,,8,0,0,,,,3,,,77,0
111360,note_on,,,,,16,0,0,,,,0,,,60,65
111360,note_on,,,,,0,0,0,,,,0,,,69,65
111360,note_on,,,,,0,0,0,,,,0,,,53,88
111360,note_on,,,,,0,0,0,,,,2,,,69,92
111364,note_on,,,,,4,0,0,,,,3,,,72,88
111411,note_on,,,,,47,0,0,,,,2,,,69,0
111414,note_on,,,,,3,0,0,,,,2,,,71,92
111428,note_on,,,,,14,0,0,,,,3,,,72,0
111474,note_on,,,,,46,0,0,,,,2,,,71,0
111480,note_on,,,,,6,0,0,,,,2,,,69,92
111484,note_on,,,,,4,0,0,,,,3,,,77,88
111531,note_on,,,,,47,0,0,,,,2,,,69,0
111534,note_on,,,,,3,0,0,,,,2,,,71,92
111576,note_on,,,,,42,0,0,,,,0,,,53,0
111594,note_on,,,,,18,0,0,,,,2,,,71,0
111598,note_on,,,,,4,0,0,,,,2,,,69,92
111600,note_on,,,,,2,0,0,,,,0,,,53,88
111604,note_on,,,,,4,0,0,,,,3,,,76,88
111614,note_on,,,,,10,0,0,,,,3,,,77,0
111649,note_on,,,,,35,0,0,,,,2,,,69,0
111652,note_on,,,,,3,0,0,,,,2,,,71,92
111712,note_on,,,,,60,0,0,,,,2,,,71,0
111718,note_on,,,,,6,0,0,,,,2,,,69,92
111724,note_on,,,,,6,0,0,,,,3,,,77,88
111734,note_on,,,,,10,0,0,,,,3,,,76,0
111769,note_on,,,,,35,0,0,,,,2,,,69,0
111772,note_on,,,,,3,0,0,,,,2,,,71,92
111788,note_on,,,,,16,0,0,,,,3,,,77,0
111816,note_on,,,,,28,0,0,,,,0,,,53,0
111832,note_on,,,,,16,0,0,,,,2,,,71,0
111838,note_on,,,,,6,0,0,,,,2,,,69,92
111840,note_on,,,,,2,0,0,,,,0,,,53,88
111844,note_on,,,,,4,0,0,,,,3,,,72,88
111889,note_on,,,,,45,0,0,,,,2,,,69,0
111892,note_on,,,,,3,0,0,,,,2,,,71,92
111908,note_on,,,,,16,0,0,,,,3,,,72,0
111952,note_on,,,,,44,0,0,,,,2,,,71,0
111958,note_on,,,,,6,0,0,,,,2,,,69,92
111964,note_on,,,,,6,0,0,,,,3,,,77,88
112009,note_on,,,,,45,0,0,,,,2,,,69,0
112012,note_on,,,,,3,0,0,,,,2,,,71,92
112056,note_on,,,,,44,0,0,,,,0,,,53,0
112072,note_on,,,,,16,0,0,,,,2,,,71,0
112076,note_on,,,,,4,0,0,,,,2,,,69,92
112080,note_on,,,,,4,0,0,,,,0,,,53,88
112084,note_on,,,,,4,0,0,,,,3,,,76,88
112094,note_on,,,,,10,0,0,,,,3,,,77,0
112127,note_on,,,,,33,0,0,,,,2,,,69,0
112130,note_on,,,,,3,0,0,,,,2,,,71,92
112190,note_on,,,,,60,0,0,,,,2,,,71,0
112196,note_on,,,,,6,0,0,,,,2,,,69,92
112204,note_on,,,,,8,0,0,,,,3,,,77,88
112214,note_on,,,,,10,0,0,,,,3,,,76,0
112224,note_on,,,,,10,0,0,,,,0,,,69,0
112224,note_on,,,,,0,0,0,,,,0,,,60,0
112247,note_on,,,,,23,0,0,,,,2,,,69,0
112250,note_on,,,,,3,0,0,,,,2,,,71,92
112268,note_on,,,,,18,0,0,,,,3,,,77,0
112296,note_on,,,,,28,0,0,,,,0,,,53,0
112310,note_on,,,,,14,0,0,,,,2,,,71,0
112320,note_on,,,,,10,0,0,,,,0,,,59,65
112320,note_on,,,,,0,0,0,,,,0,,,62,65
112320,note_on,,,,,0,0,0,,,,0,,,55,88
112320,note_on,,,,,0,0,0,,,,2,,,71,92
112320,note_on,,,,,0,0,0,,,,3,,,74,88
112428,note_on,,,,,108,0,0,,,,3,,,74,0
112434,note_on,,,,,6,0,0,,,,2,,,69,92
112440,note_on,,,,,6,0,0,,,,3,,,72,88
112444,note_on,,,,,4,0,0,,,,2,,,71,0
112468,note_on,,,,,24,0,0,,,,0,,,62,0
112468,note_on,,,,,0,0,0,,,,0,,,59,0
112536,note_on,,,,,68,0,0,,,,0,,,55,0
112540,note_on,,,,,4,0,0,,,,2,,,69,0
112548,note_on,,,,,8,0,0,,,,3,,,72,0
112560,note_on,,,,,12,0,0,,,,0,,,43,88
112560,note_on,,,,,0,0,0,,,,2,,,71,92
112560,note_on,,,,,0,0,0,,,,3,,,74,88
112700,note_on,,,,,140,0,0,,,,3,,,74,0
112732,note_on,,,,,32,0,0,,,,2,,,71,0
112776,note_on,,,,,44,0,0,,,,0,,,43,0
112800,note_on,,,,,24,0,0,,,,0,,,62,89
112800,note_on,,,,,0,0,0,,,,0,,,59,89
112800,note_on,,,,,0,0,0,,,,0,,,43,88
112908,note_on,,,,,108,0,0,,,,0,,,59,0
112908,note_on,,,,,0,0,0,,,,0,,,62,0
112920,note_on,,,,,12,0,0,,,,0,,,60,89
112920,note_on,,,,,0,0,0,,,,0,,,57,89
113016,note_on,,,,,96,0,0,,,,0,,,43,0
113028,note_on,,,,,12,0,0,,,,0,,,57,0
113028,note_on,,,,,0,0,0,,,,0,,,60,0
113036,note_on,,,,,8,0,0,,,,2,,,74,92
113040,note_on,,,,,4,0,0,,,,0,,,62,89
113040,note_on,,,,,0,0,0,,,,0,,,59,89
113040,note_on,,,,,0,0,0,,,,0,,,43,88
113040,note_on,,,,,0,0,0,,,,3,,,77,88
113180,note_on,,,,,140,0,0,,,,0,,,59,0
113180,note_on,,,,,0,0,0,,,,0,,,62,0
113232,note_on,,,,,52,0,0,,,,2,,,74,0
113256,note_on,,,,,24,0,0,,,,3,,,77,0
113256,note_on,,,,,0,0,0,,,,0,,,43,0
113278,note_on,,,,,22,0,0,,,,2,,,72,92
113280,note_on,,,,,2,0,0,,,,0,,,60,89
113280,note_on,,,,,0,0,0,,,,0,,,64,89
113280,note_on,,,,,0,0,0,,,,0,,,43,88
113280,note_on,,,,,0,0,0,,,,3,,,76,88
113388,note_on,,,,,108,0,0,,,,3,,,76,0
113400,note_on,,,,,12,0,0,,,,2,,,71,92
113400,note_on,,,,,0,0,0,,,,3,,,74,88
113416,note_on,,,,,16,0,0,,,,0,,,64,0
113416,note_on,,,,,0,0,0,,,,0,,,60,0
113424,note_on,,,,,8,0,0,,,,2,,,72,0
113496,note_on,,,,,72,0,0,,,,0,,,43,0
113508,note_on,,,,,12,0,0,,,,3,,,74,0
113512,note_on,,,,,4,0,0,,,,2,,,71,0
113520,note_on,,,,,8,0,0,,,,0,,,43,88
113520,note_on,,,,,0,0,0,,,,2,,,72,92
113520,note_on,,,,,0,0,0,,,,3,,,76,88
113660,note_on,,,,,140,0,0,,,,3,,,76,0
113668,note_on,,,,,8,0,0,,,,2,,,72,0
113736,note_on,,,,,68,0,0,,,,0,,,43,0
113760,note_on,,,,,24,0,0,,,,0,,,64,85
113760,note_on,,,,,0,0,0,,,,0,,,60,85
113760,note_on,,,,,0,0,0,,,,0,,,43,88
113868,note_on,,,,,108,0,0,,,,0,,,60,0
113868,note_on,,,,,0,0,0,,,,0,,,64,0
113880,note_on,,,,,12,0,0,,,,0,,,62,85
113880,note_on,,,,,0,0,0,,,,0,,,59,85
113976,note_on,,,,,96,0,0,,,,0,,,43,0
113988,note_on,,,,,12,0,0,,,,0,,,59,0
113988,note_on,,,,,0,0,0,,,,0,,,62,0
113996,note_on,,,,,8,0,0,,,,2,,,76,92
114000,note_on,,,,,4,0,0,,,,0,,,64,85
114000,note_on,,,,,0,0,0,,,,0,,,60,85
114000,note_on,,,,,0,0,0,,,,0,,,43,88
114000,note_on,,,,,0,0,0,,,,3,,,79,88
114120,note_on,,,,,120,0,0,,,,0,,,60,0
114120,note_on,,,,,0,0,0,,,,0,,,64,0
114124,note_on,,,,,4,0,0,,,,2,,,76,0
114216,note_on,,,,,92,0,0,,,,3,,,79,0
114216,note_on,,,,,0,0,0,,,,0,,,43,0
114240,note_on,,,,,24,0,0,,,,0,,,62,85
114240,note_on,,,,,0,0,0,,,,0,,,65,85
114240,note_on,,,,,0,0,0,,,,0,,,43,88
114240,note_on,,,,,0,0,0,,,,2,,,74,92
114240,note_on,,,,,0,0,0,,,,3,,,77,88
114348,note_on,,,,,108,0,0,,,,3,,,77,0
114356,note_on,,,,,8,0,0,,,,2,,,72,92
114360,note_on,,,,,4,0,0,,,,3,,,76,88
114364,note_on,,,,,4,0,0,,,,2,,,74,0
114368,note_on,,,,,4,0,0,,,,0,,,65,0
114368,note_on,,,,,0,0,0,,,,0,,,62,0
114456,note_on,,,,,88,0,0,,,,0,,,43,0
114460,note_on,,,,,4,0,0,,,,2,,,72,0
114468,note_on,,,,,8,0,0,,,,3,,,76,0
114476,note_on,,,,,8,0,0,,,,2,,,74,92
114480,note_on,,,,,4,0,0,,,,0,,,43,88
114480,note_on,,,,,0,0,0,,,,3,,,77,88
114620,note_on,,,,,140,0,0,,,,3,,,77,0
114636,note_on,,,,,16,0,0,,,,2,,,74,0
114696,note_on,,,,,60,0,0,,,,0,,,43,0
114720,note_on,,,,,24,0,0,,,,0,,,65,89
114720,note_on,,,,,0,0,0,,,,0,,,62,89
114720,note_on,,,,,0,0,0,,,,0,,,43,88
114828,note_on,,,,,108,0,0,,,,0,,,62,0
114828,note_on,,,,,0,0,0,,,,0,,,65,0
114840,note_on,,,,,12,0,0,,,,0,,,64,89
114840,note_on,,,,,0,0,0,,,,0,,,60,89
114936,note_on,,,,,96,0,0,,,,0,,,43,0
114948,note_on,,,,,12,0,0,,,,0,,,60,0
114948,note_on,,,,,0,0,0,,,,0,,,64,0
114950,note_on,,,,,2,0,0,,,,2,,,77,92
114960,note_on,,,,,10,0,0,,,,0,,,65,89
