tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
91751,note_off,,,,,,,35,0,0,,,,,,,75,64,0,,
91765,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
91777,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
91855,note_on,,,,,,,78,0,0,,,,,,,77,87,0,,
91869,note_on,,,,,,,14,0,0,,,,,,,67,54,0,,
91873,note_on,,,,,,,4,0,0,,,,,,,75,88,0,,
91875,note_on,,,,,,,2,0,0,,,,,,,71,80,0,,
91969,note_off,,,,,,,94,0,0,,,,,,,77,64,0,,
92043,note_on,,,,,,,74,0,0,,,,,,,74,85,0,,
92075,note_off,,,,,,,32,0,0,,,,,,,75,64,0,,
92079,note_off,,,,,,,4,0,0,,,,,,,71,64,0,,
92093,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
92131,note_off,,,,,,,38,0,0,,,,,,,74,64,0,,
92209,note_on,,,,,,,78,0,0,,,,,,,74,76,0,,
92221,note_on,,,,,,,12,0,0,,,,,,,67,70,0,,
92229,note_on,,,,,,,8,0,0,,,,,,,71,76,0,,
92273,note_off,,,,,,,44,0,0,,,,,,,71,64,0,,
92275,note_off,,,,,,,2,0,0,,,,,,,67,64,0,,
92299,note_off,,,,,,,24,0,0,,,,,,,74,64,0,,
92363,note_on,,,,,,,64,0,0,,,,,,,75,77,0,,
92383,note_on,,,,,,,20,0,0,,,,,,,74,85,0,,
92385,note_on,,,,,,,2,0,0,,,,,,,67,55,0,,
92385,note_on,,,,,,,0,0,0,,,,,,,68,69,0,,
92489,note_off,,,,,,,104,0,0,,,,,,,75,64,0,,
92557,note_on,,,,,,,68,0,0,,,,,,,72,81,0,,
92585,note_off,,,,,,,28,0,0,,,,,,,74,64,0,,
92587,note_off,,,,,,,2,0,0,,,,,,,68,64,0,,
92601,note_off,,,,,,,14,0,0,,,,,,,67,64,0,,
92661,note_off,,,,,,,60,0,0,,,,,,,72,64,0,,
92721,note_on,,,,,,,60,0,0,,,,,,,72,87,0,,
92725,note_on,,,,,,,4,0,0,,,,,,,68,70,0,,
92733,note_on,,,,,,,8,0,0,,,,,,,65,68,0,,
92791,note_off,,,,,,,58,0,0,,,,,,,68,64,0,,
92807,note_off,,,,,,,16,0,0,,,,,,,65,64,0,,
92817,note_off,,,,,,,10,0,0,,,,,,,72,64,0,,
92887,note_on,,,,,,,70,0,0,,,,,,,74,79,0,,
92909,note_on,,,,,,,22,0,0,,,,,,,67,71,0,,
92915,note_on,,,,,,,6,0,0,,,,,,,72,70,0,,
93013,note_off,,,,,,,98,0,0,,,,,,,74,64,0,,
93089,note_on,,,,,,,76,0,0,,,,,,,71,85,0,,
93115,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
93153,note_off,,,,,,,38,0,0,,,,,,,67,64,0,,
93183,note_off,,,,,,,30,0,0,,,,,,,71,64,0,,
93253,note_on,,,,,,,70,0,0,,,,,,,71,81,0,,
93269,note_on,,,,,,,16,0,0,,,,,,,67,63,0,,
93311,note_off,,,,,,,42,0,0,,,,,,,71,64,0,,
93315,note_off,,,,,,,4,0,0,,,,,,,67,64,0,,
93443,note_on,,,,,,,128,0,0,,,,,,,72,65,0,,
93461,note_on,,,,,,,18,0,0,,,,,,,67,42,0,,
93631,note_on,,,,,,,170,0,0,,,,,,,79,72,0,,
93657,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
93673,note_off,,,,,,,16,0,0,,,,,,,67,64,0,,
93693,note_off,,,,,,,20,0,0,,,,,,,79,64,0,,
93789,note_on,,,,,,,96,0,0,,,,,,,75,58,0,,
93801,note_on,,,,,,,12,0,0,,,,,,,67,51,0,,
93803,note_on,,,,,,,2,0,0,,,,,,,72,52,0,,
93837,note_off,,,,,,,34,0,0,,,,,,,75,64,0,,
93851,note_off,,,,,,,14,0,0,,,,,,,72,64,0,,
93857,note_off,,,,,,,6,0,0,,,,,,,67,64,0,,
93953,note_on,,,,,,,96,0,0,,,,,,,77,59,0,,
93973,note_on,,,,,,,20,0,0,,,,,,,67,36,0,,
93983,note_on,,,,,,,10,0,0,,,,,,,71,64,0,,
93983,note_on,,,,,,,0,0,0,,,,,,,75,73,0,,
94007,note_off,,,,,,,24,0,0,,,,,,,77,64,0,,
94141,note_off,,,,,,,134,0,0,,,,,,,75,64,0,,
94155,note_off,,,,,,,14,0,0,,,,,,,71,64,0,,
94159,note_on,,,,,,,4,0,0,,,,,,,74,60,0,,
94163,note_off,,,,,,,4,0,0,,,,,,,67,64,0,,
94205,note_off,,,,,,,42,0,0,,,,,,,74,64,0,,
94319,note_on,,,,,,,114,0,0,,,,,,,67,61,0,,
94325,note_on,,,,,,,6,0,0,,,,,,,71,58,0,,
94329,note_on,,,,,,,4,0,0,,,,,,,74,50,0,,
94375,note_off,,,,,,,46,0,0,,,,,,,67,64,0,,
94375,note_off,,,,,,,0,0,0,,,,,,,74,64,0,,
94383,note_off,,,,,,,8,0,0,,,,,,,71,64,0,,
94489,note_on,,,,,,,106,0,0,,,,,,,75,59,0,,
94505,note_on,,,,,,,16,0,0,,,,,,,67,48,0,,
94511,note_on,,,,,,,6,0,0,,,,,,,68,51,0,,
94517,note_on,,,,,,,6,0,0,,,,,,,74,61,0,,
94577,note_off,,,,,,,60,0,0,,,,,,,75,64,0,,
94685,note_off,,,,,,,108,0,0,,,,,,,74,64,0,,
94685,note_on,,,,,,,0,0,0,,,,,,,72,63,0,,
94705,note_off,,,,,,,20,0,0,,,,,,,68,64,0,,
94731,note_off,,,,,,,26,0,0,,,,,,,67,64,0,,
94737,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
94845,note_on,,,,,,,108,0,0,,,,,,,72,55,0,,
94855,note_on,,,,,,,10,0,0,,,,,,,65,48,0,,
94855,note_on,,,,,,,0,0,0,,,,,,,68,45,0,,
94897,note_off,,,,,,,42,0,0,,,,,,,72,64,0,,
94915,note_off,,,,,,,18,0,0,,,,,,,65,64,0,,
94917,note_off,,,,,,,2,0,0,,,,,,,68,64,0,,
95023,note_on,,,,,,,106,0,0,,,,,,,74,56,0,,
95055,note_on,,,,,,,32,0,0,,,,,,,72,48,0,,
95058,note_on,,,,,,,3,0,0,,,,,,,67,42,0,,
95091,note_off,,,,,,,33,0,0,,,,,,,74,64,0,,
95225,note_off,,,,,,,134,0,0,,,,,,,72,64,0,,
95249,note_on,,,,,,,24,0,0,,,,,,,71,51,0,,
95252,note_off,,,,,,,3,0,0,,,,,,,67,64,0,,
95313,note_off,,,,,,,61,0,0,,,,,,,71,64,0,,
95401,note_on,,,,,,,88,0,0,,,,,,,71,47,0,,
95413,note_on,,,,,,,12,0,0,,,,,,,67,52,0,,
95465,note_off,,,,,,,52,0,0,,,,,,,71,64,0,,
95477,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
95583,note_on,,,,,,,106,0,0,,,,,,,72,73,0,,
95585,note_on,,,,,,,2,0,0,,,,,,,68,67,0,,
95585,note_on,,,,,,,0,0,0,,,,,,,65,68,0,,
95751,note_on,,,,,,,166,0,0,,,,,,,84,94,0,,
95765,control_change,,,,,,,14,0,0,,,,,,,,,0,64,127
95775,note_off,,,,,,,10,0,0,,,,,,,72,64,0,,
95787,note_off,,,,,,,12,0,0,,,,,,,68,64,0,,
95789,note_off,,,,,,,2,0,0,,,,,,,65,64,0,,
95873,control_change,,,,,,,84,0,0,,,,,,,,,0,64,0
95905,note_off,,,,,,,32,0,0,,,,,,,84,64,0,,
95911,note_on,,,,,,,6,0,0,,,,,,,80,88,0,,
95919,note_on,,,,,,,8,0,0,,,,,,,72,70,0,,
95919,note_on,,,,,,,0,0,0,,,,,,,68,70,0,,
95927,note_on,,,,,,,8,0,0,,,,,,,65,64,0,,
95977,note_off,,,,,,,50,0,0,,,,,,,68,64,0,,
95985,note_off,,,,,,,8,0,0,,,,,,,72,64,0,,
95991,note_off,,,,,,,6,0,0,,,,,,,65,64,0,,
96019,note_off,,,,,,,28,0,0,,,,,,,80,64,0,,
96065,note_on,,,,,,,46,0,0,,,,,,,82,86,0,,
96087,note_on,,,,,,,22,0,0,,,,,,,80,79,0,,
96090,note_on,,,,,,,3,0,0,,,,,,,72,77,0,,
96090,note_on,,,,,,,0,0,0,,,,,,,64,83,0,,
96107,note_on,,,,,,,17,0,0,,,,,,,67,65,0,,
96109,note_on,,,,,,,2,0,0,,,,,,,70,56,0,,
96195,control_change,,,,,,,86,0,0,,,,,,,,,0,64,127
96229,note_off,,,,,,,34,0,0,,,,,,,82,64,0,,
96243,note_off,,,,,,,14,0,0,,,,,,,64,64,0,,
96259,note_off,,,,,,,16,0,0,,,,,,,67,64,0,,
96267,note_on,,,,,,,8,0,0,,,,,,,79,97,0,,
96273,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
96287,note_off,,,,,,,14,0,0,,,,,,,70,64,0,,
96301,note_off,,,,,,,14,0,0,,,,,,,80,64,0,,
96365,control_change,,,,,,,64,0,0,,,,,,,,,0,64,0
96379,note_off,,,,,,,14,0,0,,,,,,,79,64,0,,
96429,note_on,,,,,,,50,0,0,,,,,,,79,103,0,,
96432,note_on,,,,,,,3,0,0,,,,,,,72,70,0,,
96435,note_on,,,,,,,3,0,0,,,,,,,64,72,0,,
96443,note_on,,,,,,,8,0,0,,,,,,,67,64,0,,
96467,note_on,,,,,,,24,0,0,,,,,,,70,44,0,,
96479,note_off,,,,,,,12,0,0,,,,,,,64,64,0,,
96483,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
96517,note_off,,,,,,,34,0,0,,,,,,,67,64,0,,
96523,note_off,,,,,,,6,0,0,,,,,,,79,64,0,,
96525,note_off,,,,,,,2,0,0,,,,,,,70,64,0,,
96587,note_on,,,,,,,62,0,0,,,,,,,80,89,0,,
96601,note_on,,,,,,,14,0,0,,,,,,,70,49,0,,
96607,note_on,,,,,,,6,0,0,,,,,,,73,79,0,,
96621,note_on,,,,,,,14,0,0,,,,,,,65,56,0,,
96621,note_on,,,,,,,0,0,0,,,,,,,79,83,0,,
96687,control_change,,,,,,,66,0,0,,,,,,,,,0,64,127
96733,note_off,,,,,,,46,0,0,,,,,,,80,64,0,,
96773,note_off,,,,,,,40,0,0,,,,,,,73,64,0,,
96781,note_off,,,,,,,8,0,0,,,,,,,65,64,0,,
96783,note_off,,,,,,,2,0,0,,,,,,,70,64,0,,
96785,note_on,,,,,,,2,0,0,,,,,,,77,92,0,,
96793,note_off,,,,,,,8,0,0,,,,,,,79,64,0,,
96855,control_change,,,,,,,62,0,0,,,,,,,,,0,64,0
96887,note_off,,,,,,,32,0,0,,,,,,,77,64,0,,
96943,note_on,,,,,,,56,0,0,,,,,,,70,57,0,,
96946,note_on,,,,,,,3,0,0,,,,,,,73,71,0,,
96946,note_on,,,,,,,0,0,0,,,,,,,77,91,0,,
96977,note_on,,,,,,,31,0,0,,,,,,,65,46,0,,
97003,note_off,,,,,,,26,0,0,,,,,,,73,64,0,,
97023,note_off,,,,,,,20,0,0,,,,,,,65,64,0,,
97027,note_off,,,,,,,4,0,0,,,,,,,77,64,0,,
97035,note_off,,,,,,,8,0,0,,,,,,,70,64,0,,
97103,note_on,,,,,,,68,0,0,,,,,,,79,92,0,,
97135,note_on,,,,,,,32,0,0,,,,,,,72,79,0,,
97147,note_on,,,,,,,12,0,0,,,,,,,77,74,0,,
97147,note_on,,,,,,,0,0,0,,,,,,,67,60,0,,
97155,note_on,,,,,,,8,0,0,,,,,,,60,41,0,,
97217,note_off,,,,,,,62,0,0,,,,,,,79,64,0,,
97271,control_change,,,,,,,54,0,0,,,,,,,,,0,64,127
97307,note_on,,,,,,,36,0,0,,,,,,,76,71,0,,
97329,note_off,,,,,,,22,0,0,,,,,,,72,64,0,,
97331,note_off,,,,,,,2,0,0,,,,,,,77,64,0,,
97333,note_off,,,,,,,2,0,0,,,,,,,67,64,0,,
97339,note_off,,,,,,,6,0,0,,,,,,,60,64,0,,
97379,control_change,,,,,,,40,0,0,,,,,,,,,0,64,0
97399,note_off,,,,,,,20,0,0,,,,,,,76,64,0,,
97465,note_on,,,,,,,66,0,0,,,,,,,76,66,0,,
97475,note_on,,,,,,,10,0,0,,,,,,,72,63,0,,
97477,note_on,,,,,,,2,0,0,,,,,,,60,42,0,,
97479,note_on,,,,,,,2,0,0,,,,,,,67,64,0,,
97527,note_off,,,,,,,48,0,0,,,,,,,72,64,0,,
97527,note_off,,,,,,,0,0,0,,,,,,,67,64,0,,
97539,note_off,,,,,,,12,0,0,,,,,,,60,64,0,,
97559,note_off,,,,,,,20,0,0,,,,,,,76,64,0,,
97681,note_on,,,,,,,122,0,0,,,,,,,72,53,0,,
97697,note_on,,,,,,,16,0,0,,,,,,,65,38,0,,
97705,note_on,,,,,,,8,0,0,,,,,,,68,33,0,,
97869,note_on,,,,,,,164,0,0,,,,,,,84,58,0,,
97869,control_change,,,,,,,0,0,0,,,,,,,,,0,64,127
97905,note_off,,,,,,,36,0,0,,,,,,,72,64,0,,
97913,note_off,,,,,,,8,0,0,,,,,,,68,64,0,,
97921,note_off,,,,,,,8,0,0,,,,,,,65,64,0,,
97931,note_off,,,,,,,10,0,0,,,,,,,84,64,0,,
97963,control_change,,,,,,,32,0,0,,,,,,,,,0,64,0
98027,note_on,,,,,,,64,0,0,,,,,,,80,61,0,,
98035,note_on,,,,,,,8,0,0,,,,,,,65,39,0,,
98045,note_on,,,,,,,10,0,0,,,,,,,68,41,0,,
98047,note_on,,,,,,,2,0,0,,,,,,,72,41,0,,
98081,note_off,,,,,,,34,0,0,,,,,,,80,64,0,,
98091,note_off,,,,,,,10,0,0,,,,,,,65,64,0,,
98103,note_off,,,,,,,12,0,0,,,,,,,68,64,0,,
98103,note_off,,,,,,,0,0,0,,,,,,,72,64,0,,
98199,note_on,,,,,,,96,0,0,,,,,,,82,68,0,,
98221,note_on,,,,,,,22,0,0,,,,,,,72,28,0,,
98223,note_on,,,,,,,2,0,0,,,,,,,80,80,0,,
98231,note_on,,,,,,,8,0,0,,,,,,,70,43,0,,
98231,note_on,,,,,,,0,0,0,,,,,,,67,44,0,,
98241,note_on,,,,,,,10,0,0,,,,,,,64,41,0,,
98319,note_off,,,,,,,78,0,0,,,,,,,67,64,0,,
98355,note_off,,,,,,,36,0,0,,,,,,,82,64,0,,
98377,control_change,,,,,,,22,0,0,,,,,,,,,0,64,127
98395,note_off,,,,,,,18,0,0,,,,,,,80,64,0,,
98395,note_on,,,,,,,0,0,0,,,,,,,79,83,0,,
98401,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
98417,note_off,,,,,,,16,0,0,,,,,,,70,64,0,,
98425,note_off,,,,,,,8,0,0,,,,,,,64,64,0,,
98453,control_change,,,,,,,28,0,0,,,,,,,,,0,64,0
98473,note_off,,,,,,,20,0,0,,,,,,,79,64,0,,
98561,note_on,,,,,,,88,0,0,,,,,,,72,61,0,,
98561,note_on,,,,,,,0,0,0,,,,,,,79,83,0,,
98569,note_on,,,,,,,8,0,0,,,,,,,70,45,0,,
98577,note_on,,,,,,,8,0,0,,,,,,,64,44,0,,
98579,note_on,,,,,,,2,0,0,,,,,,,67,47,0,,
98605,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
98621,note_off,,,,,,,16,0,0,,,,,,,79,64,0,,
98626,note_off,,,,,,,5,0,0,,,,,,,64,64,0,,
98629,note_off,,,,,,,3,0,0,,,,,,,70,64,0,,
98637,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
98721,note_on,,,,,,,84,0,0,,,,,,,80,79,0,,
98743,note_on,,,,,,,22,0,0,,,,,,,73,47,0,,
98751,note_on,,,,,,,8,0,0,,,,,,,70,34,0,,
98755,note_on,,,,,,,4,0,0,,,,,,,65,43,0,,
98757,note_on,,,,,,,2,0,0,,,,,,,79,90,0,,
98871,note_off,,,,,,,114,0,0,,,,,,,80,64,0,,
98883,control_change,,,,,,,12,0,0,,,,,,,,,0,64,127
98911,note_off,,,,,,,28,0,0,,,,,,,73,64,0,,
98921,note_on,,,,,,,10,0,0,,,,,,,77,79,0,,
98927,note_off,,,,,,,6,0,0,,,,,,,65,64,0,,
98933,note_off,,,,,,,6,0,0,,,,,,,70,64,0,,
98953,note_off,,,,,,,20,0,0,,,,,,,79,64,0,,
98983,note_off,,,,,,,30,0,0,,,,,,,77,64,0,,
98993,control_change,,,,,,,10,0,0,,,,,,,,,0,64,0
99065,note_on,,,,,,,72,0,0,,,,,,,73,59,0,,
99077,note_on,,,,,,,12,0,0,,,,,,,77,75,0,,
99081,note_on,,,,,,,4,0,0,,,,,,,70,51,0,,
99117,note_off,,,,,,,36,0,0,,,,,,,73,64,0,,
99121,note_off,,,,,,,4,0,0,,,,,,,77,64,0,,
99127,note_off,,,,,,,6,0,0,,,,,,,70,64,0,,
99231,note_on,,,,,,,104,0,0,,,,,,,79,75,0,,
99269,note_on,,,,,,,38,0,0,,,,,,,72,67,0,,
99277,note_on,,,,,,,8,0,0,,,,,,,67,38,0,,
99279,note_on,,,,,,,2,0,0,,,,,,,77,65,0,,
99285,note_on,,,,,,,6,0,0,,,,,,,60,32,0,,
99311,note_off,,,,,,,26,0,0,,,,,,,79,64,0,,
99437,control_change,,,,,,,126,0,0,,,,,,,,,0,64,127
99445,note_off,,,,,,,8,0,0,,,,,,,77,64,0,,
99449,note_on,,,,,,,4,0,0,,,,,,,76,50,0,,
99461,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
99465,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
99473,note_off,,,,,,,8,0,0,,,,,,,60,64,0,,
99499,note_off,,,,,,,26,0,0,,,,,,,76,64,0,,
99529,control_change,,,,,,,30,0,0,,,,,,,,,0,64,0
99601,note_on,,,,,,,72,0,0,,,,,,,76,30,0,,
99605,note_on,,,,,,,4,0,0,,,,,,,72,52,0,,
99627,note_on,,,,,,,22,0,0,,,,,,,67,49,0,,
99657,note_off,,,,,,,30,0,0,,,,,,,72,64,0,,
99683,note_off,,,,,,,26,0,0,,,,,,,67,64,0,,
99781,note_off,,,,,,,98,0,0,,,,,,,76,64,0,,
99815,note_on,,,,,,,34,0,0,,,,,,,67,37,0,,
99823,note_on,,,,,,,8,0,0,,,,,,,72,48,0,,
99827,note_on,,,,,,,4,0,0,,,,,,,64,42,0,,
99959,control_change,,,,,,,132,0,0,,,,,,,,,0,64,127
99965,note_on,,,,,,,6,0,0,,,,,,,79,85,0,,
99981,note_off,,,,,,,16,0,0,,,,,,,64,64,0,,
100021,note_off,,,,,,,40,0,0,,,,,,,72,64,0,,
100027,note_off,,,,,,,6,0,0,,,,,,,67,64,0,,
100037,control_change,,,,,,,10,0,0,,,,,,,,,0,64,0
100043,note_off,,,,,,,6,0,0,,,,,,,79,64,0,,
100133,note_on,,,,,,,90,0,0,,,,,,,79,91,0,,
100154,note_on,,,,,,,21,0,0,,,,,,,67,51,0,,
100157,note_on,,,,,,,3,0,0,,,,,,,72,49,0,,
100165,note_on,,,,,,,8,0,0,,,,,,,64,39,0,,
100215,note_off,,,,,,,50,0,0,,,,,,,72,64,0,,
100219,note_off,,,,,,,4,0,0,,,,,,,64,64,0,,
100229,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
100233,note_off,,,,,,,4,0,0,,,,,,,79,64,0,,
100311,note_on,,,,,,,78,0,0,,,,,,,79,83,0,,
100327,note_on,,,,,,,16,0,0,,,,,,,72,40,0,,
100335,note_on,,,,,,,8,0,0,,,,,,,65,44,0,,
100335,note_on,,,,,,,0,0,0,,,,,,,68,45,0,,
100519,note_on,,,,,,,184,0,0,,,,,,,82,52,0,,
100525,note_off,,,,,,,6,0,0,,,,,,,79,64,0,,
100539,note_off,,,,,,,14,0,0,,,,,,,65,64,0,,
100543,control_change,,,,,,,4,0,0,,,,,,,,,0,64,127
100549,note_off,,,,,,,6,0,0,,,,,,,72,64,0,,
100569,note_off,,,,,,,20,0,0,,,,,,,68,64,0,,
100605,control_change,,,,,,,36,0,0,,,,,,,,,0,64,0
100619,note_off,,,,,,,14,0,0,,,,,,,82,64,0,,
100689,note_on,,,,,,,70,0,0,,,,,,,80,40,0,,
100695,note_on,,,,,,,6,0,0,,,,,,,65,43,0,,
100699,note_on,,,,,,,4,0,0,,,,,,,72,44,0,,
100709,note_on,,,,,,,10,0,0,,,,,,,68,25,0,,
100753,note_off,,,,,,,44,0,0,,,,,,,65,64,0,,
100753,note_off,,,,,,,0,0,0,,,,,,,72,64,0,,
100775,note_off,,,,,,,22,0,0,,,,,,,68,64,0,,
100857,note_off,,,,,,,82,0,0,,,,,,,80,64,0,,
100867,note_on,,,,,,,10,0,0,,,,,,,65,20,0,,
100875,note_on,,,,,,,8,0,0,,,,,,,62,35,0,,
100877,note_on,,,,,,,2,0,0,,,,,,,70,37,0,,
100897,control_change,,,,,,,20,0,0,,,,,,,,,0,64,127
101051,note_off,,,,,,,154,0,0,,,,,,,62,64,0,,
101053,note_on,,,,,,,2,0,0,,,,,,,77,80,0,,
101065,note_off,,,,,,,12,0,0,,,,,,,65,64,0,,
101067,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
101075,note_off,,,,,,,8,0,0,,,,,,,70,64,0,,
101107,note_off,,,,,,,32,0,0,,,,,,,77,64,0,,
101211,note_on,,,,,,,104,0,0,,,,,,,77,78,0,,
101219,note_on,,,,,,,8,0,0,,,,,,,70,48,0,,
101233,note_on,,,,,,,14,0,0,,,,,,,65,42,0,,
101241,note_on,,,,,,,8,0,0,,,,,,,62,39,0,,
101275,note_off,,,,,,,34,0,0,,,,,,,70,64,0,,
101295,note_off,,,,,,,20,0,0,,,,,,,62,64,0,,
101299,note_off,,,,,,,4,0,0,,,,,,,65,64,0,,
101321,note_off,,,,,,,22,0,0,,,,,,,77,64,0,,
101387,note_on,,,,,,,66,0,0,,,,,,,78,74,0,,
101399,note_on,,,,,,,12,0,0,,,,,,,70,43,0,,
101409,note_on,,,,,,,10,0,0,,,,,,,63,47,0,,
101421,note_on,,,,,,,12,0,0,,,,,,,67,48,0,,
101563,note_off,,,,,,,142,0,0,,,,,,,78,64,0,,
101577,note_on,,,,,,,14,0,0,,,,,,,80,54,0,,
101595,note_off,,,,,,,18,0,0,,,,,,,63,64,0,,
101621,note_off,,,,,,,26,0,0,,,,,,,70,64,0,,
101629,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
101651,note_off,,,,,,,22,0,0,,,,,,,80,64,0,,
101727,note_on,,,,,,,76,0,0,,,,,,,70,37,0,,
101733,note_on,,,,,,,6,0,0,,,,,,,67,22,0,,
101737,note_on,,,,,,,4,0,0,,,,,,,63,41,0,,
101754,note_on,,,,,,,17,0,0,,,,,,,79,48,0,,
101789,note_off,,,,,,,35,0,0,,,,,,,63,64,0,,
101793,note_off,,,,,,,4,0,0,,,,,,,70,64,0,,
101801,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
101933,note_on,,,,,,,132,0,0,,,,,,,68,51,0,,
101939,note_off,,,,,,,6,0,0,,,,,,,79,64,0,,
101943,note_on,,,,,,,4,0,0,,,,,,,63,25,0,,
101959,note_on,,,,,,,16,0,0,,,,,,,60,27,0,,
102101,note_on,,,,,,,142,0,0,,,,,,,75,62,0,,
102125,note_off,,,,,,,24,0,0,,,,,,,68,64,0,,
102125,note_off,,,,,,,0,0,0,,,,,,,60,64,0,,
102127,note_off,,,,,,,2,0,0,,,,,,,63,64,0,,
102161,note_off,,,,,,,34,0,0,,,,,,,75,64,0,,
102277,note_on,,,,,,,116,0,0,,,,,,,75,68,0,,
102279,note_on,,,,,,,2,0,0,,,,,,,68,55,0,,
102285,note_on,,,,,,,6,0,0,,,,,,,60,41,0,,
102285,note_on,,,,,,,0,0,0,,,,,,,63,53,0,,
102337,note_off,,,,,,,52,0,0,,,,,,,63,64,0,,
102339,note_off,,,,,,,2,0,0,,,,,,,68,64,0,,
102342,note_off,,,,,,,3,0,0,,,,,,,75,64,0,,
102359,note_off,,,,,,,17,0,0,,,,,,,60,64,0,,
102453,note_on,,,,,,,94,0,0,,,,,,,76,66,0,,
102481,note_on,,,,,,,28,0,0,,,,,,,68,43,0,,
102483,note_on,,,,,,,2,0,0,,,,,,,65,34,0,,
102487,note_on,,,,,,,4,0,0,,,,,,,62,42,0,,
102612,note_off,,,,,,,125,0,0,,,,,,,76,64,0,,
102635,note_off,,,,,,,23,0,0,,,,,,,68,64,0,,
102635,note_on,,,,,,,0,0,0,,,,,,,79,59,0,,
102657,note_off,,,,,,,22,0,0,,,,,,,65,64,0,,
102671,note_off,,,,,,,14,0,0,,,,,,,62,64,0,,
102721,note_off,,,,,,,50,0,0,,,,,,,79,64,0,,
102789,note_on,,,,,,,68,0,0,,,,,,,65,11,0,,
102793,note_on,,,,,,,4,0,0,,,,,,,68,46,0,,
102795,note_on,,,,,,,2,0,0,,,,,,,62,34,0,,
102833,note_on,,,,,,,38,0,0,,,,,,,77,42,0,,
102853,note_off,,,,,,,20,0,0,,,,,,,65,64,0,,
102853,note_off,,,,,,,0,0,0,,,,,,,62,64,0,,
102871,note_off,,,,,,,18,0,0,,,,,,,68,64,0,,
103001,control_change,,,,,,,130,0,0,,,,,,,,,0,64,127
103011,note_on,,,,,,,10,0,0,,,,,,,67,52,0,,
103025,note_on,,,,,,,14,0,0,,,,,,,59,32,0,,
103032,note_on,,,,,,,7,0,0,,,,,,,62,52,0,,
103049,note_off,,,,,,,17,0,0,,,,,,,77,64,0,,
103163,note_on,,,,,,,114,0,0,,,,,,,74,66,0,,
103167,note_off,,,,,,,4,0,0,,,,,,,62,64,0,,
103189,note_off,,,,,,,22,0,0,,,,,,,67,64,0,,
103201,control_change,,,,,,,12,0,0,,,,,,,,,0,64,0
103209,note_off,,,,,,,8,0,0,,,,,,,74,64,0,,
103223,note_off,,,,,,,14,0,0,,,,,,,59,64,0,,
103331,note_on,,,,,,,108,0,0,,,,,,,74,60,0,,
103345,note_on,,,,,,,14,0,0,,,,,,,67,59,0,,
103347,note_on,,,,,,,2,0,0,,,,,,,62,61,0,,
103349,note_on,,,,,,,2,0,0,,,,,,,59,38,0,,
103383,note_off,,,,,,,34,0,0,,,,,,,74,64,0,,
103411,note_off,,,,,,,28,0,0,,,,,,,67,64,0,,
103411,note_off,,,,,,,0,0,0,,,,,,,59,64,0,,
103413,note_off,,,,,,,2,0,0,,,,,,,62,64,0,,
103505,note_on,,,,,,,92,0,0,,,,,,,75,70,0,,
103521,note_on,,,,,,,16,0,0,,,,,,,67,53,0,,
103527,note_on,,,,,,,6,0,0,,,,,,,63,56,0,,
103531,note_on,,,,,,,4,0,0,,,,,,,60,54,0,,
103647,control_change,,,,,,,116,0,0,,,,,,,,,0,64,127
103659,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
103667,note_off,,,,,,,8,0,0,,,,,,,63,64,0,,
103681,note_off,,,,,,,14,0,0,,,,,,,75,64,0,,
103684,note_on,,,,,,,3,0,0,,,,,,,79,80,0,,
103703,note_off,,,,,,,19,0,0,,,,,,,60,64,0,,
103723,control_change,,,,,,,20,0,0,,,,,,,,,0,64,0
103747,note_off,,,,,,,24,0,0,,,,,,,79,64,0,,
103845,note_on,,,,,,,98,0,0,,,,,,,75,83,0,,
103851,note_on,,,,,,,6,0,0,,,,,,,67,55,0,,
103853,note_on,,,,,,,2,0,0,,,,,,,60,53,0,,
103857,note_on,,,,,,,4,0,0,,,,,,,63,60,0,,
103909,note_off,,,,,,,52,0,0,,,,,,,67,64,0,,
103917,note_off,,,,,,,8,0,0,,,,,,,63,64,0,,
103931,note_off,,,,,,,14,0,0,,,,,,,75,64,0,,
103933,note_off,,,,,,,2,0,0,,,,,,,60,64,0,,
