tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
83562,note_on,,2,0,1,,,,,,,,,,,,,,0,44,40
83618,note_on,,56,0,1,,,,,,,,,,,,,,0,68,0
83626,note_on,,8,0,1,,,,,,,,,,,,,,0,75,0
83858,note_on,,232,0,1,,,,,,,,,,,,,,0,75,64
83868,note_on,,10,0,1,,,,,,,,,,,,,,0,68,53
83908,note_on,,40,0,1,,,,,,,,,,,,,,0,75,0
83920,note_on,,12,0,1,,,,,,,,,,,,,,0,68,0
84004,note_on,,84,0,1,,,,,,,,,,,,,,0,56,0
84058,note_on,,54,0,1,,,,,,,,,,,,,,0,44,0
84148,note_on,,90,0,1,,,,,,,,,,,,,,0,44,36
84164,note_on,,16,0,1,,,,,,,,,,,,,,0,76,60
84167,note_on,,3,0,1,,,,,,,,,,,,,,0,68,37
84174,note_on,,7,0,1,,,,,,,,,,,,,,0,56,32
84176,note_on,,2,0,1,,,,,,,,,,,,,,0,73,38
84264,note_on,,88,0,1,,,,,,,,,,,,,,0,73,0
84394,note_on,,130,0,1,,,,,,,,,,,,,,0,68,0
84472,note_on,,78,0,1,,,,,,,,,,,,,,0,80,50
84484,note_on,,12,0,1,,,,,,,,,,,,,,0,44,0
84489,note_on,,5,0,1,,,,,,,,,,,,,,0,76,0
84496,note_on,,7,0,1,,,,,,,,,,,,,,0,56,0
84510,control_change,,14,0,1,,,,,,,,,,,,64,127,0,,
84740,control_change,,230,0,1,,,,,,,,,,,,64,0,0,,
84742,note_on,,2,0,1,,,,,,,,,,,,,,0,75,52
84744,note_on,,2,0,1,,,,,,,,,,,,,,0,63,57
84746,note_on,,2,0,1,,,,,,,,,,,,,,0,56,56
84776,note_on,,30,0,1,,,,,,,,,,,,,,0,80,0
84810,note_on,,34,0,1,,,,,,,,,,,,,,0,63,0
84828,note_on,,18,0,1,,,,,,,,,,,,,,0,56,0
84910,control_change,,82,0,1,,,,,,,,,,,,64,127,0,,
85044,note_on,,134,0,1,,,,,,,,,,,,,,0,63,60
85050,note_on,,6,0,1,,,,,,,,,,,,,,0,56,52
85096,note_on,,46,0,1,,,,,,,,,,,,,,0,63,0
85104,note_on,,8,0,1,,,,,,,,,,,,,,0,56,0
85124,control_change,,20,0,1,,,,,,,,,,,,64,0,0,,
85166,note_on,,42,0,1,,,,,,,,,,,,,,0,56,66
85176,note_on,,10,0,1,,,,,,,,,,,,,,0,63,66
85226,note_on,,50,0,1,,,,,,,,,,,,,,0,63,0
85234,note_on,,8,0,1,,,,,,,,,,,,,,0,56,0
85292,note_on,,58,0,1,,,,,,,,,,,,,,0,63,72
85295,note_on,,3,0,1,,,,,,,,,,,,,,0,56,65
85320,note_on,,25,0,1,,,,,,,,,,,,,,0,72,58
85356,note_on,,36,0,1,,,,,,,,,,,,,,0,56,0
85370,note_on,,14,0,1,,,,,,,,,,,,,,0,75,0
85378,note_on,,8,0,1,,,,,,,,,,,,,,0,63,0
85590,note_on,,212,0,1,,,,,,,,,,,,,,0,56,67
85593,note_on,,3,0,1,,,,,,,,,,,,,,0,63,70
85648,note_on,,55,0,1,,,,,,,,,,,,,,0,56,0
85650,note_on,,2,0,1,,,,,,,,,,,,,,0,63,0
85860,note_on,,210,0,1,,,,,,,,,,,,,,0,72,0
85886,note_on,,26,0,1,,,,,,,,,,,,,,0,73,50
85886,note_on,,0,0,1,,,,,,,,,,,,,,0,64,69
85904,note_on,,18,0,1,,,,,,,,,,,,,,0,56,40
85938,note_on,,34,0,1,,,,,,,,,,,,,,0,73,0
85944,note_on,,6,0,1,,,,,,,,,,,,,,0,75,51
86006,note_on,,62,0,1,,,,,,,,,,,,,,0,75,0
86020,note_on,,14,0,1,,,,,,,,,,,,,,0,73,25
86106,note_on,,86,0,1,,,,,,,,,,,,,,0,75,38
86122,note_on,,16,0,1,,,,,,,,,,,,,,0,73,0
86174,note_on,,52,0,1,,,,,,,,,,,,,,0,64,0
86186,note_on,,12,0,1,,,,,,,,,,,,,,0,68,64
86204,note_on,,18,0,1,,,,,,,,,,,,,,0,73,65
86224,note_on,,20,0,1,,,,,,,,,,,,,,0,75,0
86236,note_on,,12,0,1,,,,,,,,,,,,,,0,68,0
86280,note_on,,44,0,1,,,,,,,,,,,,,,0,73,0
86302,note_on,,22,0,1,,,,,,,,,,,,,,0,72,66
86308,note_on,,6,0,1,,,,,,,,,,,,,,0,56,0
86380,note_on,,72,0,1,,,,,,,,,,,,,,0,73,46
86382,note_on,,2,0,1,,,,,,,,,,,,,,0,72,0
86470,note_on,,88,0,1,,,,,,,,,,,,,,0,75,77
86476,note_on,,6,0,1,,,,,,,,,,,,,,0,68,61
86482,note_on,,6,0,1,,,,,,,,,,,,,,0,73,0
86494,note_on,,12,0,1,,,,,,,,,,,,,,0,44,58
86497,note_on,,3,0,1,,,,,,,,,,,,,,0,56,50
86576,note_on,,79,0,1,,,,,,,,,,,,,,0,68,0
86678,note_on,,102,0,1,,,,,,,,,,,,,,0,75,0
86692,control_change,,14,0,1,,,,,,,,,,,,64,127,0,,
86808,note_on,,116,0,1,,,,,,,,,,,,,,0,75,57
86808,note_on,,0,0,1,,,,,,,,,,,,,,0,68,48
86848,note_on,,40,0,1,,,,,,,,,,,,,,0,75,0
86858,note_on,,10,0,1,,,,,,,,,,,,,,0,68,0
86860,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
86912,note_on,,52,0,1,,,,,,,,,,,,,,0,75,61
86920,note_on,,8,0,1,,,,,,,,,,,,,,0,68,53
86922,note_on,,2,0,1,,,,,,,,,,,,,,0,56,0
86946,note_on,,24,0,1,,,,,,,,,,,,,,0,44,0
86962,note_on,,16,0,1,,,,,,,,,,,,,,0,75,0
86980,note_on,,18,0,1,,,,,,,,,,,,,,0,68,0
87048,note_on,,68,0,1,,,,,,,,,,,,,,0,68,67
87051,note_on,,3,0,1,,,,,,,,,,,,,,0,75,59
87068,note_on,,17,0,1,,,,,,,,,,,,,,0,44,38
87074,note_on,,6,0,1,,,,,,,,,,,,,,0,56,46
87118,note_on,,44,0,1,,,,,,,,,,,,,,0,68,0
87120,note_on,,2,0,1,,,,,,,,,,,,,,0,75,0
87348,note_on,,228,0,1,,,,,,,,,,,,,,0,75,64
87362,note_on,,14,0,1,,,,,,,,,,,,,,0,68,41
87412,note_on,,50,0,1,,,,,,,,,,,,,,0,75,0
87422,note_on,,10,0,1,,,,,,,,,,,,,,0,68,0
87430,note_on,,8,0,1,,,,,,,,,,,,,,0,56,0
87488,note_on,,58,0,1,,,,,,,,,,,,,,0,44,0
87652,note_on,,164,0,1,,,,,,,,,,,,,,0,68,30
87652,note_on,,0,0,1,,,,,,,,,,,,,,0,76,54
87658,note_on,,6,0,1,,,,,,,,,,,,,,0,44,37
87666,note_on,,8,0,1,,,,,,,,,,,,,,0,56,29
87680,note_on,,14,0,1,,,,,,,,,,,,,,0,73,25
87766,note_on,,86,0,1,,,,,,,,,,,,,,0,73,0
87874,note_on,,108,0,1,,,,,,,,,,,,,,0,68,0
87952,control_change,,78,0,1,,,,,,,,,,,,64,127,0,,
87972,note_on,,20,0,1,,,,,,,,,,,,,,0,44,0
87984,note_on,,12,0,1,,,,,,,,,,,,,,0,80,48
87986,note_on,,2,0,1,,,,,,,,,,,,,,0,56,0
87988,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
88136,note_on,,148,0,1,,,,,,,,,,,,,,0,80,0
88184,note_on,,48,0,1,,,,,,,,,,,,,,0,75,27
88238,note_on,,54,0,1,,,,,,,,,,,,,,0,76,42
88244,control_change,,6,0,1,,,,,,,,,,,,64,0,0,,
88290,note_on,,46,0,1,,,,,,,,,,,,,,0,63,24
88296,note_on,,6,0,1,,,,,,,,,,,,,,0,56,25
88298,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
88598,control_change,,300,0,1,,,,,,,,,,,,64,127,0,,
88610,note_on,,12,0,1,,,,,,,,,,,,,,0,72,38
88614,note_on,,4,0,1,,,,,,,,,,,,,,0,75,0
88616,note_on,,2,0,1,,,,,,,,,,,,,,0,63,0
88654,note_on,,38,0,1,,,,,,,,,,,,,,0,56,0
88696,note_on,,42,0,1,,,,,,,,,,,,,,0,72,0
88774,note_on,,78,0,1,,,,,,,,,,,,,,0,75,50
88822,note_on,,48,0,1,,,,,,,,,,,,,,0,75,0
88840,note_on,,18,0,1,,,,,,,,,,,,,,0,76,51
88858,control_change,,18,0,1,,,,,,,,,,,,64,0,0,,
88880,note_on,,22,0,1,,,,,,,,,,,,,,0,75,63
88900,note_on,,20,0,1,,,,,,,,,,,,,,0,76,0
88900,note_on,,0,0,1,,,,,,,,,,,,,,0,63,37
88918,note_on,,18,0,1,,,,,,,,,,,,,,0,56,19
89150,control_change,,232,0,1,,,,,,,,,,,,64,127,0,,
89196,note_on,,46,0,1,,,,,,,,,,,,,,0,72,67
89218,note_on,,22,0,1,,,,,,,,,,,,,,0,75,0
89221,note_on,,3,0,1,,,,,,,,,,,,,,0,63,0
89290,note_on,,69,0,1,,,,,,,,,,,,,,0,56,0
89350,note_on,,60,0,1,,,,,,,,,,,,,,0,72,0
89404,note_on,,54,0,1,,,,,,,,,,,,,,0,75,58
89446,note_on,,42,0,1,,,,,,,,,,,,,,0,76,73
89448,note_on,,2,0,1,,,,,,,,,,,,,,0,75,0
89486,note_on,,38,0,1,,,,,,,,,,,,,,0,56,27
89486,note_on,,0,0,1,,,,,,,,,,,,,,0,63,41
89489,control_change,,3,0,1,,,,,,,,,,,,64,0,0,,
89500,note_on,,11,0,1,,,,,,,,,,,,,,0,75,83
89534,note_on,,34,0,1,,,,,,,,,,,,,,0,76,0
89750,control_change,,216,0,1,,,,,,,,,,,,64,127,0,,
89776,note_on,,26,0,1,,,,,,,,,,,,,,0,63,0
89782,note_on,,6,0,1,,,,,,,,,,,,,,0,73,65
89812,note_on,,30,0,1,,,,,,,,,,,,,,0,75,0
89892,note_on,,80,0,1,,,,,,,,,,,,,,0,56,0
89892,note_on,,0,0,1,,,,,,,,,,,,,,0,72,75
89910,note_on,,18,0,1,,,,,,,,,,,,,,0,73,0
89936,note_on,,26,0,1,,,,,,,,,,,,,,0,72,0
90010,control_change,,74,0,1,,,,,,,,,,,,64,0,0,,
90058,note_on,,48,0,1,,,,,,,,,,,,,,0,81,81
90060,note_on,,2,0,1,,,,,,,,,,,,,,0,63,37
90074,note_on,,14,0,1,,,,,,,,,,,,,,0,54,33
90080,note_on,,6,0,1,,,,,,,,,,,,,,0,72,41
90256,note_on,,176,0,1,,,,,,,,,,,,,,0,81,0
90272,control_change,,16,0,1,,,,,,,,,,,,64,127,0,,
90316,note_on,,44,0,1,,,,,,,,,,,,,,0,54,0
90326,note_on,,10,0,1,,,,,,,,,,,,,,0,63,0
90374,note_on,,48,0,1,,,,,,,,,,,,,,0,81,47
90404,note_on,,30,0,1,,,,,,,,,,,,,,0,72,0
90428,note_on,,24,0,1,,,,,,,,,,,,,,0,81,0
90496,note_on,,68,0,1,,,,,,,,,,,,,,0,81,68
90538,note_on,,42,0,1,,,,,,,,,,,,,,0,81,0
90606,note_on,,68,0,1,,,,,,,,,,,,,,0,81,70
90614,note_on,,8,0,1,,,,,,,,,,,,,,0,63,38
90622,note_on,,8,0,1,,,,,,,,,,,,,,0,54,40
90626,note_on,,4,0,1,,,,,,,,,,,,,,0,72,61
90778,note_on,,152,0,1,,,,,,,,,,,,,,0,81,0
90866,note_on,,88,0,1,,,,,,,,,,,,,,0,54,0
90894,note_on,,28,0,1,,,,,,,,,,,,,,0,63,0
90914,note_on,,20,0,1,,,,,,,,,,,,,,0,81,95
90976,note_on,,62,0,1,,,,,,,,,,,,,,0,72,0
91066,note_on,,90,0,1,,,,,,,,,,,,,,0,81,0
91204,note_on,,138,0,1,,,,,,,,,,,,,,0,63,53
91206,note_on,,2,0,1,,,,,,,,,,,,,,0,84,98
91208,note_on,,2,0,1,,,,,,,,,,,,,,0,72,73
91212,note_on,,4,0,1,,,,,,,,,,,,,,0,54,41
91224,control_change,,12,0,1,,,,,,,,,,,,64,0,0,,
91410,control_change,,186,0,1,,,,,,,,,,,,64,127,0,,
91420,note_on,,10,0,1,,,,,,,,,,,,,,0,72,0
91440,note_on,,20,0,1,,,,,,,,,,,,,,0,84,0
91456,note_on,,16,0,1,,,,,,,,,,,,,,0,54,0
91500,note_on,,44,0,1,,,,,,,,,,,,,,0,63,0
91508,note_on,,8,0,1,,,,,,,,,,,,,,0,84,87
91630,note_on,,122,0,1,,,,,,,,,,,,,,0,84,0
91812,note_on,,182,0,1,,,,,,,,,,,,,,0,61,20
91814,note_on,,2,0,1,,,,,,,,,,,,,,0,64,23
91816,note_on,,2,0,1,,,,,,,,,,,,,,0,85,65
91824,note_on,,8,0,1,,,,,,,,,,,,,,0,52,35
91824,control_change,,0,0,1,,,,,,,,,,,,64,0,0,,
91842,note_on,,18,0,1,,,,,,,,,,,,,,0,73,10
92084,control_change,,242,0,1,,,,,,,,,,,,64,127,0,,
92116,note_on,,32,0,1,,,,,,,,,,,,,,0,61,0
92121,note_on,,5,0,1,,,,,,,,,,,,,,0,52,0
92142,note_on,,21,0,1,,,,,,,,,,,,,,0,80,63
92144,note_on,,2,0,1,,,,,,,,,,,,,,0,73,0
92148,note_on,,4,0,1,,,,,,,,,,,,,,0,64,0
92218,note_on,,70,0,1,,,,,,,,,,,,,,0,85,0
92452,note_on,,234,0,1,,,,,,,,,,,,,,0,64,36
92458,note_on,,6,0,1,,,,,,,,,,,,,,0,52,29
92476,note_on,,18,0,1,,,,,,,,,,,,,,0,61,19
92620,note_on,,144,0,1,,,,,,,,,,,,,,0,61,0
92626,note_on,,6,0,1,,,,,,,,,,,,,,0,64,0
92652,note_on,,26,0,1,,,,,,,,,,,,,,0,52,0
92762,note_on,,110,0,1,,,,,,,,,,,,,,0,76,55
92824,note_on,,62,0,1,,,,,,,,,,,,,,0,80,0
93078,note_on,,254,0,1,,,,,,,,,,,,,,0,64,36
93084,control_change,,6,0,1,,,,,,,,,,,,64,0,0,,
93092,note_on,,8,0,1,,,,,,,,,,,,,,0,57,19
93100,note_on,,8,0,1,,,,,,,,,,,,,,0,61,18
93298,control_change,,198,0,1,,,,,,,,,,,,64,127,0,,
93320,note_on,,22,0,1,,,,,,,,,,,,,,0,64,0
93354,note_on,,34,0,1,,,,,,,,,,,,,,0,73,55
93378,note_on,,24,0,1,,,,,,,,,,,,,,0,57,0
93390,note_on,,12,0,1,,,,,,,,,,,,,,0,61,0
93418,note_on,,28,0,1,,,,,,,,,,,,,,0,76,0
93674,note_on,,256,0,1,,,,,,,,,,,,,,0,75,58
93678,note_on,,4,0,1,,,,,,,,,,,,,,0,66,23
93682,note_on,,4,0,1,,,,,,,,,,,,,,0,69,31
93698,control_change,,16,0,1,,,,,,,,,,,,64,0,0,,
93700,note_on,,2,0,1,,,,,,,,,,,,,,0,54,31
93706,note_on,,6,0,1,,,,,,,,,,,,,,0,73,0
93944,control_change,,238,0,1,,,,,,,,,,,,64,127,0,,
93992,note_on,,48,0,1,,,,,,,,,,,,,,0,76,61
94000,note_on,,8,0,1,,,,,,,,,,,,,,0,75,0
94062,note_on,,62,0,1,,,,,,,,,,,,,,0,66,0
94114,note_on,,52,0,1,,,,,,,,,,,,,,0,78,69
94138,note_on,,24,0,1,,,,,,,,,,,,,,0,69,0
94158,note_on,,20,0,1,,,,,,,,,,,,,,0,76,0
94174,note_on,,16,0,1,,,,,,,,,,,,,,0,54,0
94252,note_on,,78,0,1,,,,,,,,,,,,,,0,56,35
94258,note_on,,6,0,1,,,,,,,,,,,,,,0,76,52
94264,note_on,,6,0,1,,,,,,,,,,,,,,0,78,0
94268,control_change,,4,0,1,,,,,,,,,,,,64,0,0,,
94274,note_on,,6,0,1,,,,,,,,,,,,,,0,68,53
94282,note_on,,8,0,1,,,,,,,,,,,,,,0,64,31
94416,note_on,,134,0,1,,,,,,,,,,,,,,0,68,0
94512,control_change,,96,0,1,,,,,,,,,,,,64,127,0,,
94520,note_on,,8,0,1,,,,,,,,,,,,,,0,64,0
94586,note_on,,66,0,1,,,,,,,,,,,,,,0,74,56
94598,note_on,,12,0,1,,,,,,,,,,,,,,0,76,0
94672,note_on,,74,0,1,,,,,,,,,,,,,,0,74,0
94692,note_on,,20,0,1,,,,,,,,,,,,,,0,73,41
94750,note_on,,58,0,1,,,,,,,,,,,,,,0,73,0
94796,note_on,,46,0,1,,,,,,,,,,,,,,0,56,0
94834,note_on,,38,0,1,,,,,,,,,,,,,,0,54,26
94856,note_on,,22,0,1,,,,,,,,,,,,,,0,62,23
94866,control_change,,10,0,1,,,,,,,,,,,,64,0,0,,
94878,note_on,,12,0,1,,,,,,,,,,,,,,0,74,27
94896,note_on,,18,0,1,,,,,,,,,,,,,,0,83,95
94942,note_on,,46,0,1,,,,,,,,,,,,,,0,74,0
94948,note_on,,6,0,1,,,,,,,,,,,,,,0,76,45
95018,note_on,,70,0,1,,,,,,,,,,,,,,0,74,53
95080,note_on,,62,0,1,,,,,,,,,,,,,,0,76,0
95174,control_change,,94,0,1,,,,,,,,,,,,64,127,0,,
95234,note_on,,60,0,1,,,,,,,,,,,,,,0,62,0
95254,note_on,,20,0,1,,,,,,,,,,,,,,0,74,0
95278,note_on,,24,0,1,,,,,,,,,,,,,,0,73,44
95372,note_on,,94,0,1,,,,,,,,,,,,,,0,73,0
95388,note_on,,16,0,1,,,,,,,,,,,,,,0,54,0
95414,note_on,,26,0,1,,,,,,,,,,,,,,0,74,68
95542,control_change,,128,0,1,,,,,,,,,,,,64,0,0,,
95550,note_on,,8,0,1,,,,,,,,,,,,,,0,74,0
95584,note_on,,34,0,1,,,,,,,,,,,,,,0,61,19
95588,note_on,,4,0,1,,,,,,,,,,,,,,0,59,35
95594,note_on,,6,0,1,,,,,,,,,,,,,,0,73,54
95612,note_on,,18,0,1,,,,,,,,,,,,,,0,53,39
95724,note_on,,112,0,1,,,,,,,,,,,,,,0,83,0
95756,control_change,,32,0,1,,,,,,,,,,,,64,127,0,,
95848,note_on,,92,0,1,,,,,,,,,,,,,,0,61,0
95854,note_on,,6,0,1,,,,,,,,,,,,,,0,53,0
95890,note_on,,36,0,1,,,,,,,,,,,,,,0,59,0
95922,note_on,,32,0,1,,,,,,,,,,,,,,0,86,76
96048,note_on,,126,0,1,,,,,,,,,,,,,,0,86,0
96060,note_on,,12,0,1,,,,,,,,,,,,,,0,85,55
96102,note_on,,42,0,1,,,,,,,,,,,,,,0,85,0
96196,note_on,,94,0,1,,,,,,,,,,,,,,0,61,27
96200,note_on,,4,0,1,,,,,,,,,,,,,,0,83,97
96214,note_on,,14,0,1,,,,,,,,,,,,,,0,59,24
96228,note_on,,14,0,1,,,,,,,,,,,,,,0,53,47
96402,note_on,,174,0,1,,,,,,,,,,,,,,0,83,0
96458,note_on,,56,0,1,,,,,,,,,,,,,,0,59,0
96464,note_on,,6,0,1,,,,,,,,,,,,,,0,81,53
96470,note_on,,6,0,1,,,,,,,,,,,,,,0,61,0
96512,note_on,,42,0,1,,,,,,,,,,,,,,0,73,0
96534,note_on,,22,0,1,,,,,,,,,,,,,,0,81,0
96548,note_on,,14,0,1,,,,,,,,,,,,,,0,80,62
96620,note_on,,72,0,1,,,,,,,,,,,,,,0,81,50
96674,note_on,,54,0,1,,,,,,,,,,,,,,0,80,0
96684,note_on,,10,0,1,,,,,,,,,,,,,,0,81,0
96692,note_on,,8,0,1,,,,,,,,,,,,,,0,83,87
96716,note_on,,24,0,1,,,,,,,,,,,,,,0,53,0
96770,note_on,,54,0,1,,,,,,,,,,,,,,0,81,73
96780,note_on,,10,0,1,,,,,,,,,,,,,,0,61,41
96784,note_on,,4,0,1,,,,,,,,,,,,,,0,73,52
96786,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
96788,note_on,,2,0,1,,,,,,,,,,,,,,0,54,35
96790,note_on,,2,0,1,,,,,,,,,,,,,,0,57,24
96811,note_on,,21,0,1,,,,,,,,,,,,,,0,83,0
96990,note_on,,179,0,1,,,,,,,,,,,,,,0,57,0
97032,control_change,,42,0,1,,,,,,,,,,,,64,127,0,,
97068,note_on,,36,0,1,,,,,,,,,,,,,,0,54,0
97116,note_on,,48,0,1,,,,,,,,,,,,,,0,80,76
97118,note_on,,2,0,1,,,,,,,,,,,,,,0,61,0
97124,note_on,,6,0,1,,,,,,,,,,,,,,0,81,0
97246,note_on,,122,0,1,,,,,,,,,,,,,,0,81,81
97278,note_on,,32,0,1,,,,,,,,,,,,,,0,73,0
97316,note_on,,38,0,1,,,,,,,,,,,,,,0,80,0
97418,note_on,,102,0,1,,,,,,,,,,,,,,0,68,41
97424,note_on,,6,0,1,,,,,,,,,,,,,,0,83,101
97430,note_on,,6,0,1,,,,,,,,,,,,,,0,74,63
97432,note_on,,2,0,1,,,,,,,,,,,,,,0,66,29
97446,note_on,,14,0,1,,,,,,,,,,,,,,0,59,33
97478,note_on,,32,0,1,,,,,,,,,,,,,,0,81,0
97556,control_change,,78,0,1,,,,,,,,,,,,64,0,0,,
97748,note_on,,192,0,1,,,,,,,,,,,,,,0,81,80
97750,note_on,,2,0,1,,,,,,,,,,,,,,0,66,0
97770,control_change,,20,0,1,,,,,,,,,,,,64,127,0,,
97798,note_on,,28,0,1,,,,,,,,,,,,,,0,83,0
97854,note_on,,56,0,1,,,,,,,,,,,,,,0,74,0
97870,note_on,,16,0,1,,,,,,,,,,,,,,0,80,86
97904,note_on,,34,0,1,,,,,,,,,,,,,,0,68,0
97910,note_on,,6,0,1,,,,,,,,,,,,,,0,81,0
97914,note_on,,4,0,1,,,,,,,,,,,,,,0,59,0
98016,note_on,,102,0,1,,,,,,,,,,,,,,0,80,0
98038,note_on,,22,0,1,,,,,,,,,,,,,,0,73,68
98044,note_on,,6,0,1,,,,,,,,,,,,,,0,69,43
98046,note_on,,2,0,1,,,,,,,,,,,,,,0,81,87
98058,note_on,,12,0,1,,,,,,,,,,,,,,0,61,40
98070,note_on,,12,0,1,,,,,,,,,,,,,,0,66,28
98078,control_change,,8,0,1,,,,,,,,,,,,64,0,0,,
98336,note_on,,258,0,1,,,,,,,,,,,,,,0,73,0
98338,control_change,,2,0,1,,,,,,,,,,,,64,127,0,,
98360,note_on,,22,0,1,,,,,,,,,,,,,,0,79,79
98384,note_on,,24,0,1,,,,,,,,,,,,,,0,81,0
98416,note_on,,32,0,1,,,,,,,,,,,,,,0,69,0
98434,note_on,,18,0,1,,,,,,,,,,,,,,0,66,0
98486,note_on,,52,0,1,,,,,,,,,,,,,,0,78,84
98489,note_on,,3,0,1,,,,,,,,,,,,,,0,79,0
98532,note_on,,43,0,1,,,,,,,,,,,,,,0,78,0
98556,note_on,,24,0,1,,,,,,,,,,,,,,0,61,0
98630,control_change,,74,0,1,,,,,,,,,,,,64,0,0,,
98634,note_on,,4,0,1,,,,,,,,,,,,,,0,67,40
98648,note_on,,14,0,1,,,,,,,,,,,,,,0,59,32
98652,note_on,,4,0,1,,,,,,,,,,,,,,0,88,84
98656,note_on,,4,0,1,,,,,,,,,,,,,,0,79,78
98670,note_on,,14,0,1,,,,,,,,,,,,,,0,64,37
98704,note_on,,34,0,1,,,,,,,,,,,,,,0,79,0
98754,note_on,,50,0,1,,,,,,,,,,,,,,0,81,57
98814,note_on,,60,0,1,,,,,,,,,,,,,,0,79,50
98890,note_on,,76,0,1,,,,,,,,,,,,,,0,81,0
98954,control_change,,64,0,1,,,,,,,,,,,,64,127,0,,
99026,note_on,,72,0,1,,,,,,,,,,,,,,0,78,62
99030,note_on,,4,0,1,,,,,,,,,,,,,,0,79,0
99100,note_on,,70,0,1,,,,,,,,,,,,,,0,64,0
99116,note_on,,16,0,1,,,,,,,,,,,,,,0,67,0
99146,note_on,,30,0,1,,,,,,,,,,,,,,0,78,0
99162,note_on,,16,0,1,,,,,,,,,,,,,,0,79,79
99202,note_on,,40,0,1,,,,,,,,,,,,,,0,59,0
99320,note_on,,118,0,1,,,,,,,,,,,,,,0,78,65
99322,note_on,,2,0,1,,,,,,,,,,,,,,0,79,0
99322,control_change,,0,0,1,,,,,,,,,,,,64,0,0,,
99324,note_on,,2,0,1,,,,,,,,,,,,,,0,66,23
99350,note_on,,26,0,1,,,,,,,,,,,,,,0,58,10
99364,note_on,,14,0,1,,,,,,,,,,,,,,0,64,34
99614,control_change,,250,0,1,,,,,,,,,,,,64,127,0,,
99664,note_on,,50,0,1,,,,,,,,,,,,,,0,85,72
99696,note_on,,32,0,1,,,,,,,,,,,,,,0,88,0
99746,note_on,,50,0,1,,,,,,,,,,,,,,0,64,0
99754,note_on,,8,0,1,,,,,,,,,,,,,,0,58,0
99758,note_on,,4,0,1,,,,,,,,,,,,,,0,66,0
99790,note_on,,32,0,1,,,,,,,,,,,,,,0,86,83
99854,note_on,,64,0,1,,,,,,,,,,,,,,0,85,0
99936,note_on,,82,0,1,,,,,,,,,,,,,,0,66,44
99948,note_on,,12,0,1,,,,,,,,,,,,,,0,88,87
99960,note_on,,12,0,1,,,,,,,,,,,,,,0,58,24
99982,note_on,,22,0,1,,,,,,,,,,,,,,0,64,31
100004,note_on,,22,0,1,,,,,,,,,,,,,,0,86,0
100194,note_on,,190,0,1,,,,,,,,,,,,,,0,64,0
100208,note_on,,14,0,1,,,,,,,,,,,,,,0,66,0
100246,note_on,,38,0,1,,,,,,,,,,,,,,0,86,78
100310,note_on,,64,0,1,,,,,,,,,,,,,,0,88,0
100328,note_on,,18,0,1,,,,,,,,,,,,,,0,85,76
100360,note_on,,32,0,1,,,,,,,,,,,,,,0,86,0
100418,note_on,,58,0,1,,,,,,,,,,,,,,0,78,0
100421,note_on,,3,0,1,,,,,,,,,,,,,,0,86,79
100448,note_on,,27,0,1,,,,,,,,,,,,,,0,58,0
100496,note_on,,48,0,1,,,,,,,,,,,,,,0,85,0
100499,note_on,,3,0,1,,,,,,,,,,,,,,0,88,79
100522,note_on,,23,0,1,,,,,,,,,,,,,,0,86,0
100554,note_on,,32,0,1,,,,,,,,,,,,,,0,66,44
100566,control_change,,12,0,1,,,,,,,,,,,,64,0,0,,
100568,note_on,,2,0,1,,,,,,,,,,,,,,0,86,94
100570,note_on,,2,0,1,,,,,,,,,,,,,,0,78,75
100582,note_on,,12,0,1,,,,,,,,,,,,,,0,62,37
100604,note_on,,22,0,1,,,,,,,,,,,,,,0,59,31
100654,note_on,,50,0,1,,,,,,,,,,,,,,0,88,0
100828,control_change,,174,0,1,,,,,,,,,,,,64,127,0,,
100862,note_on,,34,0,1,,,,,,,,,,,,,,0,62,0
100866,note_on,,4,0,1,,,,,,,,,,,,,,0,85,79
100912,note_on,,46,0,1,,,,,,,,,,,,,,0,86,0
100948,note_on,,36,0,1,,,,,,,,,,,,,,0,59,0
101002,note_on,,54,0,1,,,,,,,,,,,,,,0,66,0
101005,note_on,,3,0,1,,,,,,,,,,,,,,0,86,64
101022,note_on,,17,0,1,,,,,,,,,,,,,,0,78,0
101132,note_on,,110,0,1,,,,,,,,,,,,,,0,85,0
101176,note_on,,44,0,1,,,,,,,,,,,,,,0,88,78
101180,note_on,,4,0,1,,,,,,,,,,,,,,0,79,64
101192,note_on,,12,0,1,,,,,,,,,,,,,,0,64,49
101214,note_on,,22,0,1,,,,,,,,,,,,,,0,52,41
101250,note_on,,36,0,1,,,,,,,,,,,,,,0,86,0
101350,control_change,,100,0,1,,,,,,,,,,,,64,0,0,,
101500,note_on,,150,0,1,,,,,,,,,,,,,,0,86,79
101564,control_change,,64,0,1,,,,,,,,,,,,64,127,0,,
101566,note_on,,2,0,1,,,,,,,,,,,,,,0,88,0
101606,note_on,,40,0,1,,,,,,,,,,,,,,0,64,0
