tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
31820,note_off,,,,,21,0,1,,,0,62,64,,
31916,note_on,,,,,96,0,1,,,0,55,45,,
31920,note_off,,,,,4,0,1,,,0,59,64,,
31966,note_on,,,,,46,0,1,,,0,71,63,,
32035,note_off,,,,,69,0,1,,,0,55,64,,
32035,note_on,,,,,0,0,1,,,0,62,46,,
32155,note_on,,,,,120,0,1,,,0,60,55,,
32162,note_on,,,,,7,0,1,,,0,45,42,,
32168,note_off,,,,,6,0,1,,,0,71,64,,
32175,note_off,,,,,7,0,1,,,0,47,64,,
32280,note_on,,,,,105,0,1,,,0,64,52,,
32285,note_off,,,,,5,0,1,,,0,60,64,,
32285,note_off,,,,,0,0,1,,,0,62,64,,
32402,note_on,,,,,117,0,1,,,0,57,45,,
32444,note_on,,,,,42,0,1,,,0,69,72,,
32458,note_off,,,,,14,0,1,,,0,64,64,,
32511,note_on,,,,,53,0,1,,,0,60,50,,
32523,note_off,,,,,12,0,1,,,0,57,64,,
32555,note_off,,,,,32,0,1,,,0,60,64,,
32624,note_off,,,,,69,0,1,,,0,69,64,,
32630,note_off,,,,,6,0,1,,,0,45,64,,
32631,note_on,,,,,1,0,1,,,0,59,54,,
32640,note_off,,,,,9,0,1,,,0,59,64,,
32658,note_on,,,,,18,0,1,,,0,59,50,,
32664,note_on,,,,,6,0,1,,,0,40,22,,
32773,note_on,,,,,109,0,1,,,0,52,46,,
32789,note_off,,,,,16,0,1,,,0,59,64,,
32891,note_on,,,,,102,0,1,,,0,56,55,,
32919,note_off,,,,,28,0,1,,,0,52,64,,
32993,note_on,,,,,74,0,1,,,0,59,54,,
33018,note_off,,,,,25,0,1,,,0,56,64,,
33124,note_off,,,,,106,0,1,,,0,59,64,,
33124,note_on,,,,,0,0,1,,,0,64,54,,
33202,note_off,,,,,78,0,1,,,0,64,64,,
33225,note_on,,,,,23,0,1,,,0,59,45,,
33350,note_off,,,,,125,0,1,,,0,59,64,,
33358,note_off,,,,,8,0,1,,,0,40,64,,
33358,note_on,,,,,0,0,1,,,0,68,56,,
33483,note_on,,,,,125,0,1,,,0,64,49,,
33507,note_off,,,,,24,0,1,,,0,64,64,,
33507,note_off,,,,,0,0,1,,,0,68,64,,
33591,note_on,,,,,84,0,1,,,0,75,42,,
33605,note_off,,,,,14,0,1,,,0,75,64,,
33610,note_on,,,,,5,0,1,,,0,76,50,,
33645,note_off,,,,,35,0,1,,,0,76,64,,
33715,note_on,,,,,70,0,1,,,0,59,59,,
33827,note_on,,,,,112,0,1,,,0,71,63,,
33833,note_on,,,,,6,0,1,,,0,56,55,,
33839,note_off,,,,,6,0,1,,,0,59,64,,
33943,note_off,,,,,104,0,1,,,0,56,64,,
33944,note_on,,,,,1,0,1,,,0,52,50,,
34066,note_on,,,,,122,0,1,,,0,61,53,,
34158,note_off,,,,,92,0,1,,,0,61,64,,
34169,note_off,,,,,11,0,1,,,0,52,64,,
34169,note_on,,,,,0,0,1,,,0,57,46,,
34296,note_off,,,,,127,0,1,,,0,71,64,,
34297,note_on,,,,,1,0,1,,,0,69,60,,
34307,note_on,,,,,10,0,1,,,0,63,45,,
34328,note_off,,,,,21,0,1,,,0,57,64,,
34409,note_off,,,,,81,0,1,,,0,63,64,,
34421,note_on,,,,,12,0,1,,,0,57,6,,
34517,note_off,,,,,96,0,1,,,0,57,64,,
34531,note_on,,,,,14,0,1,,,0,64,46,,
34538,note_off,,,,,7,0,1,,,0,69,64,,
34538,note_on,,,,,0,0,1,,,0,68,61,,
34555,note_off,,,,,17,0,1,,,0,64,64,,
34667,note_off,,,,,112,0,1,,,0,68,64,,
34667,note_on,,,,,0,0,1,,,0,64,49,,
34792,note_on,,,,,125,0,1,,,0,68,61,,
34823,note_off,,,,,31,0,1,,,0,64,64,,
34908,note_on,,,,,85,0,1,,,0,71,46,,
34942,note_off,,,,,34,0,1,,,0,68,64,,
35029,note_off,,,,,87,0,1,,,0,71,64,,
35035,note_on,,,,,6,0,1,,,0,76,53,,
35106,note_off,,,,,71,0,1,,,0,76,64,,
35146,note_on,,,,,40,0,1,,,0,71,42,,
35245,note_off,,,,,99,0,1,,,0,71,64,,
35279,note_on,,,,,34,0,1,,,0,80,61,,
35405,note_on,,,,,126,0,1,,,0,76,55,,
35441,note_off,,,,,36,0,1,,,0,80,64,,
35527,note_on,,,,,86,0,1,,,0,83,63,,
35537,note_off,,,,,10,0,1,,,0,76,64,,
35560,note_off,,,,,23,0,1,,,0,83,64,,
35651,note_on,,,,,91,0,1,,,0,71,42,,
35752,note_on,,,,,101,0,1,,,0,83,63,,
35768,note_on,,,,,16,0,1,,,0,68,49,,
35807,note_off,,,,,39,0,1,,,0,71,64,,
35885,note_off,,,,,78,0,1,,,0,68,64,,
35893,note_on,,,,,8,0,1,,,0,64,44,,
36006,note_on,,,,,113,0,1,,,0,73,49,,
36120,note_off,,,,,114,0,1,,,0,64,64,,
36128,note_off,,,,,8,0,1,,,0,73,64,,
36133,note_on,,,,,5,0,1,,,0,69,45,,
36246,note_on,,,,,113,0,1,,,0,81,55,,
36254,note_on,,,,,8,0,1,,,0,75,45,,
36271,note_off,,,,,17,0,1,,,0,83,64,,
36363,note_off,,,,,92,0,1,,,0,75,64,,
36432,note_off,,,,,69,0,1,,,0,69,64,,
36489,note_on,,,,,57,0,1,,,0,76,46,,
36532,note_off,,,,,43,0,1,,,0,76,64,,
36612,note_on,,,,,80,0,1,,,0,80,52,,
36669,note_off,,,,,57,0,1,,,0,81,64,,
36726,note_on,,,,,57,0,1,,,0,68,31,,
36732,note_on,,,,,6,0,1,,,0,78,56,,
36763,note_off,,,,,31,0,1,,,0,80,64,,
36851,note_on,,,,,88,0,1,,,0,76,50,,
36858,note_off,,,,,7,0,1,,,0,78,64,,
36955,note_off,,,,,97,0,1,,,0,76,64,,
36963,note_on,,,,,8,0,1,,,0,80,56,,
36976,note_on,,,,,13,0,1,,,0,69,42,,
36997,note_off,,,,,21,0,1,,,0,68,64,,
37082,note_on,,,,,85,0,1,,,0,78,56,,
37115,note_off,,,,,33,0,1,,,0,80,64,,
37207,note_off,,,,,92,0,1,,,0,69,64,,
37211,note_off,,,,,4,0,1,,,0,78,64,,
37211,note_on,,,,,0,0,1,,,0,76,53,,
37219,note_on,,,,,8,0,1,,,0,71,32,,
37320,note_off,,,,,101,0,1,,,0,76,64,,
37321,note_on,,,,,1,0,1,,,0,75,52,,
37411,note_off,,,,,90,0,1,,,0,75,64,,
37433,note_off,,,,,22,0,1,,,0,71,64,,
37441,note_on,,,,,8,0,1,,,0,76,53,,
37451,note_on,,,,,10,0,1,,,0,64,46,,
37508,note_off,,,,,57,0,1,,,0,76,64,,
37545,note_off,,,,,37,0,1,,,0,64,64,,
37562,note_on,,,,,17,0,1,,,0,80,61,,
37569,note_on,,,,,7,0,1,,,0,76,36,,
37684,note_on,,,,,115,0,1,,,0,78,61,,
37690,note_off,,,,,6,0,1,,,0,76,64,,
37690,note_on,,,,,0,0,1,,,0,75,45,,
37702,note_off,,,,,12,0,1,,,0,80,64,,
37784,note_off,,,,,82,0,1,,,0,75,64,,
37802,note_on,,,,,0,0,1,,,0,76,63,,
37802,note_on,,,,,18,0,1,,,0,73,45,,
37812,note_off,,,,,10,0,1,,,0,78,64,,
37900,note_off,,,,,88,0,1,,,0,73,64,,
37918,note_on,,,,,18,0,1,,,0,71,45,,
37925,note_on,,,,,7,0,1,,,0,75,56,,
37950,note_off,,,,,25,0,1,,,0,76,64,,
38031,note_off,,,,,81,0,1,,,0,71,64,,
38040,note_on,,,,,9,0,1,,,0,69,46,,
38046,note_on,,,,,6,0,1,,,0,73,56,,
38078,note_off,,,,,32,0,1,,,0,75,64,,
38153,note_off,,,,,75,0,1,,,0,69,64,,
38160,note_on,,,,,7,0,1,,,0,68,49,,
38169,note_on,,,,,9,0,1,,,0,71,53,,
38190,note_off,,,,,21,0,1,,,0,73,64,,
38265,note_off,,,,,75,0,1,,,0,71,64,,
38270,note_off,,,,,5,0,1,,,0,68,64,,
38278,note_on,,,,,8,0,1,,,0,69,45,,
38284,note_on,,,,,6,0,1,,,0,66,45,,
38392,note_off,,,,,108,0,1,,,0,66,64,,
38400,note_on,,,,,8,0,1,,,0,68,52,,
38407,note_on,,,,,7,0,1,,,0,64,37,,
38429,note_off,,,,,22,0,1,,,0,69,64,,
38463,note_off,,,,,34,0,1,,,0,64,64,,
38494,note_on,,,,,31,0,1,,,0,64,6,,
38514,note_on,,,,,20,0,1,,,0,69,55,,
38539,note_off,,,,,25,0,1,,,0,68,64,,
38625,note_off,,,,,86,0,1,,,0,64,64,,
38628,note_on,,,,,3,0,1,,,0,71,55,,
38636,note_off,,,,,8,0,1,,,0,69,64,,
38640,note_on,,,,,4,0,1,,,0,57,36,,
38744,note_off,,,,,104,0,1,,,0,71,64,,
38748,note_on,,,,,4,0,1,,,0,69,46,,
38862,note_off,,,,,114,0,1,,,0,57,64,,
38873,note_on,,,,,11,0,1,,,0,59,40,,
38873,note_on,,,,,0,0,1,,,0,68,52,,
38909,note_off,,,,,36,0,1,,,0,69,64,,
38995,note_on,,,,,86,0,1,,,0,66,56,,
39033,note_off,,,,,38,0,1,,,0,68,64,,
39109,note_on,,,,,76,0,1,,,0,47,45,,
39115,note_off,,,,,6,0,1,,,0,66,64,,
39115,note_off,,,,,0,0,1,,,0,59,64,,
39120,note_on,,,,,5,0,1,,,0,64,54,,
39235,note_off,,,,,115,0,1,,,0,64,64,,
39235,note_on,,,,,0,0,1,,,0,63,49,,
39310,note_on,,,,,10540,0,2,,,0,52,64,,
39360,note_off,,,,,0,0,1,,,0,47,64,,
39360,note_off,,,,,125,0,1,,,0,63,64,,
39375,note_on,,,,,15,0,1,,,0,64,42,,
39382,note_on,,,,,7,0,1,,,0,52,36,,
39497,note_on,,,,,115,0,1,,,0,67,30,,
39508,note_off,,,,,11,0,1,,,0,64,64,,
39624,note_off,,,,,116,0,1,,,0,67,64,,
39626,note_on,,,,,2,0,1,,,0,83,63,,
39628,note_on,,,,,2,0,1,,,0,66,42,,
39730,note_on,,,,,102,0,1,,,0,67,45,,
39744,note_off,,,,,14,0,1,,,0,66,64,,
39827,note_off,,,,,83,0,1,,,0,52,64,,
39852,note_on,,,,,0,0,1,,,0,71,53,,
39852,note_off,,,,,25,0,1,,,0,67,64,,
39872,note_on,,,,,20,0,1,,,0,84,67,,
39919,note_off,,,,,47,0,1,,,0,83,64,,
39920,note_off,,,,,610,0,2,,,0,52,64,,
39940,note_off,,,,,21,0,1,,,0,84,64,,
39970,note_on,,,,,30,0,1,,,0,69,50,,
39989,note_off,,,,,19,0,1,,,0,71,64,,
40086,note_on,,,,,97,0,1,,,0,67,45,,
40093,note_on,,,,,7,0,1,,,0,51,34,,
40116,note_off,,,,,23,0,1,,,0,69,64,,
40120,note_on,,,,,200,0,2,,,0,51,64,,
40205,note_on,,,,,89,0,1,,,0,66,49,,
40215,note_off,,,,,10,0,1,,,0,67,64,,
40346,note_on,,,,,131,0,1,,,0,52,39,,
40356,note_off,,,,,10,0,1,,,0,51,64,,
40377,note_off,,,,,21,0,1,,,0,66,64,,
40381,note_on,,,,,261,0,2,,,0,52,56,,
40396,note_off,,,,,15,0,2,,,0,51,64,,
40460,note_on,,,,,83,0,1,,,0,67,45,,
40588,note_on,,,,,128,0,1,,,0,66,52,,
40596,note_off,,,,,8,0,1,,,0,67,64,,
40604,note_on,,,,,8,0,1,,,0,83,72,,
40699,note_on,,,,,95,0,1,,,0,67,53,,
40730,note_off,,,,,31,0,1,,,0,66,64,,
40815,note_on,,,,,85,0,1,,,0,71,55,,
40822,note_off,,,,,7,0,1,,,0,67,64,,
40864,note_on,,,,,42,0,1,,,0,84,63,,
40879,note_off,,,,,15,0,1,,,0,52,64,,
40881,note_off,,,,,485,0,2,,,0,52,64,,
40907,note_off,,,,,28,0,1,,,0,83,64,,
40923,note_off,,,,,16,0,1,,,0,84,64,,
40935,note_on,,,,,12,0,1,,,0,69,53,,
40959,note_off,,,,,24,0,1,,,0,71,64,,
41044,note_on,,,,,85,0,1,,,0,67,53,,
41054,note_on,,,,,10,0,1,,,0,51,39,,
41077,note_off,,,,,23,0,1,,,0,69,64,,
41079,note_on,,,,,198,0,2,,,0,51,69,,
41159,note_on,,,,,82,0,1,,,0,66,49,,
41172,note_off,,,,,13,0,1,,,0,67,64,,
41284,note_on,,,,,112,0,1,,,0,67,53,,
41291,note_off,,,,,7,0,1,,,0,66,64,,
41291,note_on,,,,,0,0,1,,,0,52,39,,
41301,note_off,,,,,10,0,1,,,0,51,64,,
41325,note_on,,,,,246,0,2,,,0,52,54,,
41343,note_off,,,,,18,0,2,,,0,51,64,,
41412,note_on,,,,,111,0,1,,,0,66,49,,
41423,note_off,,,,,11,0,1,,,0,67,64,,
41533,note_on,,,,,110,0,1,,,0,67,53,,
41538,note_on,,,,,5,0,1,,,0,84,72,,
41555,note_off,,,,,17,0,1,,,0,66,64,,
41649,note_on,,,,,94,0,1,,,0,69,53,,
41683,note_off,,,,,34,0,1,,,0,67,64,,
41769,note_off,,,,,426,0,2,,,0,52,64,,
41770,note_off,,,,,87,0,1,,,0,69,64,,
41776,note_on,,,,,6,0,1,,,0,71,60,,
41794,note_on,,,,,18,0,1,,,0,86,67,,
41842,note_off,,,,,48,0,1,,,0,84,64,,
41856,note_off,,,,,14,0,1,,,0,86,64,,
41886,note_on,,,,,30,0,1,,,0,65,42,,
41900,note_off,,,,,14,0,1,,,0,71,64,,
41985,note_off,,,,,85,0,1,,,0,52,64,,
41999,note_on,,,,,14,0,1,,,0,69,53,,
42006,note_off,,,,,7,0,1,,,0,65,64,,
42010,note_on,,,,,4,0,1,,,0,50,39,,
42028,note_on,,,,,259,0,2,,,0,50,56,,
42110,note_on,,,,,100,0,1,,,0,68,52,,
42124,note_off,,,,,14,0,1,,,0,69,64,,
42244,note_on,,,,,0,0,1,,,0,69,55,,
42244,note_off,,,,,120,0,1,,,0,68,64,,
42250,note_on,,,,,222,0,2,,,0,48,47,,
42252,note_off,,,,,8,0,1,,,0,50,64,,
42252,note_on,,,,,0,0,1,,,0,48,53,,
42277,note_off,,,,,27,0,2,,,0,50,64,,
42372,note_off,,,,,120,0,1,,,0,69,64,,
42381,note_on,,,,,9,0,1,,,0,64,52,,
42491,note_on,,,,,110,0,1,,,0,69,55,,
42508,note_on,,,,,17,0,1,,,0,84,77,,
42522,note_off,,,,,14,0,1,,,0,64,64,,
42606,note_off,,,,,84,0,1,,,0,69,64,,
42606,note_on,,,,,0,0,1,,,0,72,50,,
42724,note_off,,,,,447,0,2,,,0,48,64,,
42730,note_off,,,,,124,0,1,,,0,72,64,,
42736,note_on,,,,,6,0,1,,,0,71,46,,
42756,note_on,,,,,20,0,1,,,0,83,55,,
42798,note_off,,,,,42,0,1,,,0,84,64,,
42819,note_off,,,,,21,0,1,,,0,83,64,,
42848,note_on,,,,,0,0,1,,,0,65,46,,
42848,note_off,,,,,29,0,1,,,0,71,64,,
42963,note_on,,,,,0,0,1,,,0,64,52,,
42963,note_on,,,,,115,0,1,,,0,50,27,,
42966,note_on,,,,,242,0,2,,,0,50,60,,
42972,note_off,,,,,9,0,1,,,0,65,64,,
42972,note_off,,,,,0,0,1,,,0,48,64,,
43087,note_off,,,,,115,0,1,,,0,64,64,,
43092,note_on,,,,,5,0,1,,,0,62,46,,
43196,note_off,,,,,104,0,1,,,0,50,64,,
43210,note_on,,,,,244,0,2,,,0,48,49,,
43211,note_on,,,,,15,0,1,,,0,48,39,,
43219,note_off,,,,,8,0,1,,,0,62,64,,
43219,note_on,,,,,0,0,1,,,0,69,55,,
43267,note_off,,,,,57,0,2,,,0,50,64,,
43347,note_on,,,,,128,0,1,,,0,63,49,,
43368,note_off,,,,,21,0,1,,,0,69,64,,
43467,note_on,,,,,99,0,1,,,0,81,77,,
43471,note_on,,,,,0,0,1,,,0,64,54,,
43471,note_off,,,,,4,0,1,,,0,63,64,,
43540,note_off,,,,,273,0,2,,,0,48,64,,
43589,note_on,,,,,118,0,1,,,0,69,53,,
43606,note_off,,,,,17,0,1,,,0,64,64,,
43704,note_off,,,,,98,0,1,,,0,69,64,,
43709,note_on,,,,,5,0,1,,,0,71,50,,
43716,note_on,,,,,7,0,1,,,0,79,63,,
43716,note_on,,,,,0,0,1,,,0,67,39,,
43758,note_off,,,,,42,0,1,,,0,81,64,,
43793,note_off,,,,,35,0,1,,,0,79,64,,
43819,note_off,,,,,26,0,1,,,0,71,64,,
43824,note_on,,,,,0,0,1,,,0,64,46,,
43824,note_off,,,,,5,0,1,,,0,67,64,,
43929,note_off,,,,,105,0,1,,,0,64,64,,
43948,note_on,,,,,19,0,1,,,0,66,52,,
43953,note_on,,,,,413,0,2,,,0,47,54,,
43957,note_on,,,,,9,0,1,,,0,63,42,,
44005,note_off,,,,,48,0,1,,,0,63,64,,
44031,note_off,,,,,26,0,1,,,0,66,64,,
44075,note_on,,,,,44,0,1,,,0,63,52,,
44101,note_off,,,,,26,0,1,,,0,63,64,,
44112,note_off,,,,,11,0,1,,,0,48,64,,
44163,note_on,,,,,51,0,1,,,0,67,35,,
44169,note_on,,,,,6,0,1,,,0,64,29,,
44210,note_on,,,,,257,0,2,,,0,52,54,,
44271,note_off,,,,,61,0,2,,,0,47,64,,
44284,note_off,,,,,115,0,1,,,0,64,64,,
44288,note_off,,,,,4,0,1,,,0,67,64,,
44293,note_on,,,,,5,0,1,,,0,59,11,,
44378,note_off,,,,,85,0,1,,,0,59,64,,
44391,note_on,,,,,13,0,1,,,0,69,46,,
44391,note_on,,,,,0,0,1,,,0,66,49,,
44411,note_on,,,,,20,0,1,,,0,64,14,,
44440,note_on,,,,,169,0,2,,,0,81,64,,
44446,note_off,,,,,35,0,1,,,0,64,64,,
44514,note_off,,,,,68,0,1,,,0,66,64,,
44516,note_off,,,,,76,0,2,,,0,52,64,,
44520,note_on,,,,,6,0,1,,,0,60,26,,
44594,note_off,,,,,74,0,1,,,0,69,64,,
44641,note_off,,,,,47,0,1,,,0,60,64,,
44646,note_on,,,,,5,0,1,,,0,67,36,,
44655,note_on,,,,,9,0,1,,,0,64,30,,
44683,note_on,,,,,167,0,2,,,0,79,45,,
44723,note_off,,,,,40,0,2,,,0,81,64,,
44730,note_off,,,,,75,0,1,,,0,67,64,,
44739,note_off,,,,,16,0,2,,,0,79,64,,
44757,note_off,,,,,27,0,1,,,0,64,64,,
44757,note_on,,,,,0,0,1,,,0,59,34,,
44878,note_off,,,,,121,0,1,,,0,59,64,,
44878,note_on,,,,,139,0,2,,,0,47,45,,
44883,note_on,,,,,5,0,1,,,0,66,42,,
44890,note_on,,,,,7,0,1,,,0,63,39,,
44990,note_off,,,,,100,0,1,,,0,63,64,,
45002,note_on,,,,,12,0,1,,,0,59,34,,
45006,note_off,,,,,4,0,1,,,0,66,64,,
45105,note_off,,,,,99,0,1,,,0,59,64,,
45123,note_on,,,,,18,0,1,,,0,67,53,,
45123,note_on,,,,,245,0,2,,,0,52,60,,
45129,note_on,,,,,6,0,1,,,0,64,46,,
45178,note_off,,,,,55,0,2,,,0,47,64,,
45233,note_off,,,,,104,0,1,,,0,64,64,,
45241,note_off,,,,,8,0,1,,,0,67,64,,
45241,note_on,,,,,0,0,1,,,0,59,36,,
45338,note_off,,,,,97,0,1,,,0,59,64,,
45342,note_on,,,,,164,0,2,,,0,81,72,,
45358,note_on,,,,,20,0,1,,,0,66,49,,
45358,note_on,,,,,0,0,1,,,0,69,55,,
45375,note_on,,,,,17,0,1,,,0,64,30,,
45399,note_off,,,,,24,0,1,,,0,64,64,,
45452,note_off,,,,,110,0,2,,,0,52,64,,
