tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
136312,note_off,,112,0,3,,,,,,,2,,,,45,64
136312,note_off,,112,0,1,,,,,,,3,,,,68,64
136312,note_off,,0,0,2,,,,,,,0,,,,66,64
136312,note_off,,0,0,2,,,,,,,0,,,,71,64
136312,note_off,,232,0,2,,,,,,,0,,,,74,64
136320,note_on,,8,0,3,,,,,,,2,,,,44,127
136320,note_on,,0,0,2,,,,,,,0,,,,74,127
136320,note_on,,0,0,2,,,,,,,0,,,,71,127
136320,note_on,,8,0,2,,,,,,,0,,,,64,127
136320,note_on,,8,0,4,,,,,,,1,,,,66,127
136320,note_on,,8,0,1,,,,,,,3,,,,66,127
136552,note_off,,232,0,2,,,,,,,0,,,,74,64
136552,note_off,,0,0,2,,,,,,,0,,,,64,64
136552,note_off,,0,0,2,,,,,,,0,,,,71,64
136560,note_on,,8,0,2,,,,,,,0,,,,64,127
136560,note_on,,0,0,2,,,,,,,0,,,,71,127
136560,note_on,,0,0,2,,,,,,,0,,,,74,127
136792,note_off,,232,0,2,,,,,,,0,,,,74,64
136792,note_off,,0,0,2,,,,,,,0,,,,71,64
136792,note_off,,0,0,2,,,,,,,0,,,,64,64
136792,note_off,,472,0,1,,,,,,,3,,,,66,64
136792,note_off,,472,0,3,,,,,,,2,,,,44,64
136792,note_off,,472,0,4,,,,,,,1,,,,66,64
136800,note_on,,8,0,1,,,,,,,3,,,,64,127
136800,note_on,,8,0,3,,,,,,,2,,,,52,127
136800,note_on,,0,0,2,,,,,,,0,,,,71,127
136800,note_on,,8,0,2,,,,,,,0,,,,64,127
136800,note_on,,8,0,4,,,,,,,1,,,,64,127
137032,note_off,,0,0,2,,,,,,,0,,,,64,64
137032,note_off,,232,0,2,,,,,,,0,,,,71,64
137040,note_on,,0,0,2,,,,,,,0,,,,71,127
137040,note_on,,8,0,2,,,,,,,0,,,,64,127
137272,note_off,,232,0,2,,,,,,,0,,,,71,64
137272,note_off,,472,0,1,,,,,,,3,,,,64,64
137272,note_off,,0,0,2,,,,,,,0,,,,64,64
137272,note_off,,472,0,3,,,,,,,2,,,,52,64
137272,note_off,,472,0,4,,,,,,,1,,,,64,64
137280,note_on,,0,0,2,,,,,,,0,,,,76,127
137280,note_on,,8,0,2,,,,,,,0,,,,64,127
137512,note_off,,232,0,2,,,,,,,0,,,,76,64
137512,note_off,,0,0,2,,,,,,,0,,,,64,64
137520,note_on,,0,0,2,,,,,,,0,,,,76,127
137520,note_on,,8,0,2,,,,,,,0,,,,64,127
137752,note_off,,232,0,2,,,,,,,0,,,,76,64
137752,note_off,,0,0,2,,,,,,,0,,,,64,64
137760,note_on,,488,0,3,,,,,,,2,,,,32,127
137760,note_on,,8,0,2,,,,,,,0,,,,64,127
137760,note_on,,0,0,2,,,,,,,0,,,,71,127
137760,note_on,,0,0,2,,,,,,,0,,,,74,127
137992,note_off,,0,0,2,,,,,,,0,,,,71,64
137992,note_off,,0,0,2,,,,,,,0,,,,64,64
137992,note_off,,232,0,2,,,,,,,0,,,,74,64
138000,note_on,,0,0,2,,,,,,,0,,,,74,127
138000,note_on,,0,0,2,,,,,,,0,,,,71,127
138000,note_on,,8,0,2,,,,,,,0,,,,64,127
138112,note_off,,352,0,3,,,,,,,2,,,,32,64
138120,note_on,,8,0,3,,,,,,,2,,,,32,127
138232,note_off,,0,0,2,,,,,,,0,,,,64,64
138232,note_off,,0,0,2,,,,,,,0,,,,71,64
138232,note_off,,112,0,3,,,,,,,2,,,,32,64
138232,note_off,,232,0,2,,,,,,,0,,,,74,64
138240,note_on,,0,0,2,,,,,,,0,,,,64,127
138240,note_on,,8,0,3,,,,,,,2,,,,33,127
138240,note_on,,968,0,4,,,,,,,1,,,,64,127
138240,note_on,,0,0,2,,,,,,,0,,,,73,127
138240,note_on,,8,0,2,,,,,,,0,,,,61,127
138240,note_on,,968,0,1,,,,,,,3,,,,64,127
138472,note_off,,232,0,2,,,,,,,0,,,,73,64
138472,note_off,,0,0,2,,,,,,,0,,,,64,64
138472,note_off,,0,0,2,,,,,,,0,,,,61,64
138480,note_on,,8,0,2,,,,,,,0,,,,61,127
138480,note_on,,0,0,2,,,,,,,0,,,,73,127
138480,note_on,,0,0,2,,,,,,,0,,,,64,127
138712,note_off,,472,0,3,,,,,,,2,,,,33,64
138712,note_off,,0,0,2,,,,,,,0,,,,64,64
138712,note_off,,232,0,2,,,,,,,0,,,,73,64
138712,note_off,,0,0,2,,,,,,,0,,,,61,64
138720,note_on,,8,0,2,,,,,,,0,,,,61,127
138720,note_on,,8,0,3,,,,,,,2,,,,45,127
138720,note_on,,0,0,2,,,,,,,0,,,,71,127
138720,note_on,,0,0,2,,,,,,,0,,,,64,127
138952,note_off,,0,0,2,,,,,,,0,,,,61,64
138952,note_off,,0,0,2,,,,,,,0,,,,64,64
138952,note_off,,232,0,2,,,,,,,0,,,,71,64
138960,note_on,,0,0,2,,,,,,,0,,,,64,127
138960,note_on,,8,0,2,,,,,,,0,,,,61,127
138960,note_on,,0,0,2,,,,,,,0,,,,71,127
139192,note_off,,472,0,3,,,,,,,2,,,,45,64
139192,note_off,,952,0,4,,,,,,,1,,,,64,64
139192,note_off,,0,0,2,,,,,,,0,,,,64,64
139192,note_off,,952,0,1,,,,,,,3,,,,64,64
139192,note_off,,232,0,2,,,,,,,0,,,,71,64
139192,note_off,,0,0,2,,,,,,,0,,,,61,64
139200,note_on,,0,0,2,,,,,,,0,,,,69,127
139200,note_on,,8,0,1,,,,,,,3,,,,76,127
139200,note_on,,8,0,4,,,,,,,1,,,,76,127
139200,note_on,,8,0,2,,,,,,,0,,,,61,127
139200,note_on,,0,0,2,,,,,,,0,,,,64,127
139432,note_off,,0,0,2,,,,,,,0,,,,64,64
139432,note_off,,232,0,2,,,,,,,0,,,,69,64
139432,note_off,,0,0,2,,,,,,,0,,,,61,64
139440,note_on,,8,0,2,,,,,,,0,,,,61,127
139440,note_on,,0,0,2,,,,,,,0,,,,64,127
139440,note_on,,0,0,2,,,,,,,0,,,,69,127
139672,note_off,,0,0,2,,,,,,,0,,,,61,64
139672,note_off,,232,0,2,,,,,,,0,,,,69,64
139672,note_off,,0,0,2,,,,,,,0,,,,64,64
139680,note_on,,8,0,2,,,,,,,0,,,,61,127
139680,note_on,,488,0,3,,,,,,,2,,,,37,127
139680,note_on,,0,0,2,,,,,,,0,,,,64,127
139680,note_on,,0,0,2,,,,,,,0,,,,68,127
139912,note_off,,232,0,2,,,,,,,0,,,,68,64
139912,note_off,,0,0,2,,,,,,,0,,,,64,64
139912,note_off,,0,0,2,,,,,,,0,,,,61,64
139920,note_on,,8,0,2,,,,,,,0,,,,61,127
139920,note_on,,0,0,2,,,,,,,0,,,,64,127
139920,note_on,,0,0,2,,,,,,,0,,,,68,127
140032,note_off,,352,0,3,,,,,,,2,,,,37,64
140040,note_on,,8,0,3,,,,,,,2,,,,37,127
140152,note_off,,0,0,2,,,,,,,0,,,,61,64
140152,note_off,,0,0,2,,,,,,,0,,,,64,64
140152,note_off,,232,0,2,,,,,,,0,,,,68,64
140152,note_off,,112,0,3,,,,,,,2,,,,37,64
140152,note_off,,952,0,1,,,,,,,3,,,,76,64
140152,note_off,,952,0,4,,,,,,,1,,,,76,64
140160,note_on,,8,0,2,,,,,,,0,,,,61,127
140160,note_on,,0,0,2,,,,,,,0,,,,66,127
140160,note_on,,8,0,3,,,,,,,2,,,,38,127
140160,note_on,,8,0,1,,,,,,,3,,,,78,127
140160,note_on,,0,0,2,,,,,,,0,,,,64,127
140160,note_on,,8,0,4,,,,,,,1,,,,78,127
140392,note_off,,0,0,2,,,,,,,0,,,,64,64
140392,note_off,,0,0,2,,,,,,,0,,,,61,64
140392,note_off,,232,0,2,,,,,,,0,,,,66,64
140400,note_on,,0,0,2,,,,,,,0,,,,66,127
140400,note_on,,0,0,2,,,,,,,0,,,,64,127
140400,note_on,,8,0,2,,,,,,,0,,,,61,127
140632,note_off,,0,0,2,,,,,,,0,,,,61,64
140632,note_off,,472,0,3,,,,,,,2,,,,38,64
140632,note_off,,0,0,2,,,,,,,0,,,,64,64
140632,note_off,,232,0,2,,,,,,,0,,,,66,64
140640,note_on,,0,0,2,,,,,,,0,,,,61,127
140640,note_on,,8,0,3,,,,,,,2,,,,50,127
140640,note_on,,0,0,2,,,,,,,0,,,,66,127
140640,note_on,,8,0,2,,,,,,,0,,,,58,127
140872,note_off,,0,0,2,,,,,,,0,,,,61,64
140872,note_off,,0,0,2,,,,,,,0,,,,58,64
140872,note_off,,232,0,2,,,,,,,0,,,,66,64
140880,note_on,,0,0,2,,,,,,,0,,,,66,127
140880,note_on,,0,0,2,,,,,,,0,,,,61,127
140880,note_on,,8,0,2,,,,,,,0,,,,58,127
141112,note_off,,952,0,1,,,,,,,3,,,,78,64
141112,note_off,,472,0,3,,,,,,,2,,,,50,64
141112,note_off,,0,0,2,,,,,,,0,,,,58,64
141112,note_off,,0,0,2,,,,,,,0,,,,61,64
141112,note_off,,232,0,2,,,,,,,0,,,,66,64
141112,note_off,,952,0,4,,,,,,,1,,,,78,64
141120,note_on,,0,0,2,,,,,,,0,,,,66,127
141120,note_on,,0,0,2,,,,,,,0,,,,62,127
141120,note_on,,8,0,2,,,,,,,0,,,,59,127
141120,note_on,,8,0,4,,,,,,,1,,,,66,127
141120,note_on,,8,0,1,,,,,,,3,,,,66,127
141352,note_off,,0,0,2,,,,,,,0,,,,59,64
141352,note_off,,0,0,2,,,,,,,0,,,,62,64
141352,note_off,,232,0,2,,,,,,,0,,,,66,64
141360,note_on,,0,0,2,,,,,,,0,,,,66,127
141360,note_on,,8,0,2,,,,,,,0,,,,59,127
141360,note_on,,0,0,2,,,,,,,0,,,,62,127
141592,note_off,,232,0,2,,,,,,,0,,,,66,64
141592,note_off,,0,0,2,,,,,,,0,,,,62,64
141592,note_off,,0,0,2,,,,,,,0,,,,59,64
141600,note_on,,8,0,2,,,,,,,0,,,,66,127
141600,note_on,,0,0,2,,,,,,,0,,,,71,127
141600,note_on,,488,0,3,,,,,,,2,,,,38,127
141832,note_off,,232,0,2,,,,,,,0,,,,71,64
141832,note_off,,0,0,2,,,,,,,0,,,,66,64
141840,note_on,,8,0,2,,,,,,,0,,,,66,127
141840,note_on,,0,0,2,,,,,,,0,,,,71,127
141952,note_off,,352,0,3,,,,,,,2,,,,38,64
141960,note_on,,8,0,3,,,,,,,2,,,,38,127
142072,note_off,,232,0,2,,,,,,,0,,,,71,64
142072,note_off,,0,0,2,,,,,,,0,,,,66,64
142072,note_off,,952,0,4,,,,,,,1,,,,66,64
142072,note_off,,952,0,1,,,,,,,3,,,,66,64
142072,note_off,,112,0,3,,,,,,,2,,,,38,64
142080,note_on,,8,0,4,,,,,,,1,,,,68,127
142080,note_on,,8,0,3,,,,,,,2,,,,40,127
142080,note_on,,8,0,1,,,,,,,3,,,,68,127
142080,note_on,,8,0,2,,,,,,,0,,,,64,127
142080,note_on,,0,0,2,,,,,,,0,,,,71,127
142080,note_on,,0,0,2,,,,,,,0,,,,74,127
142312,note_off,,232,0,2,,,,,,,0,,,,74,64
142312,note_off,,0,0,2,,,,,,,0,,,,64,64
142312,note_off,,0,0,2,,,,,,,0,,,,71,64
142320,note_on,,0,0,2,,,,,,,0,,,,74,127
142320,note_on,,0,0,2,,,,,,,0,,,,71,127
142320,note_on,,8,0,2,,,,,,,0,,,,64,127
142552,note_off,,472,0,3,,,,,,,2,,,,40,64
142552,note_off,,232,0,2,,,,,,,0,,,,74,64
142552,note_off,,0,0,2,,,,,,,0,,,,71,64
142552,note_off,,0,0,2,,,,,,,0,,,,64,64
142560,note_on,,8,0,3,,,,,,,2,,,,52,127
142560,note_on,,8,0,2,,,,,,,0,,,,64,127
142560,note_on,,0,0,2,,,,,,,0,,,,71,127
142560,note_on,,0,0,2,,,,,,,0,,,,74,127
142792,note_off,,232,0,2,,,,,,,0,,,,74,64
142792,note_off,,0,0,2,,,,,,,0,,,,71,64
142792,note_off,,0,0,2,,,,,,,0,,,,64,64
142800,note_on,,8,0,2,,,,,,,0,,,,64,127
142800,note_on,,0,0,2,,,,,,,0,,,,71,127
142800,note_on,,0,0,2,,,,,,,0,,,,74,127
143032,note_off,,0,0,2,,,,,,,0,,,,64,64
143032,note_off,,232,0,2,,,,,,,0,,,,74,64
143032,note_off,,472,0,3,,,,,,,2,,,,52,64
143032,note_off,,0,0,2,,,,,,,0,,,,71,64
143040,note_on,,8,0,2,,,,,,,0,,,,64,127
143040,note_on,,0,0,2,,,,,,,0,,,,71,127
143272,note_off,,232,0,2,,,,,,,0,,,,71,64
143272,note_off,,0,0,2,,,,,,,0,,,,64,64
143280,note_on,,8,0,2,,,,,,,0,,,,64,127
143280,note_on,,0,0,2,,,,,,,0,,,,71,127
143512,note_off,,232,0,2,,,,,,,0,,,,71,64
143512,note_off,,0,0,2,,,,,,,0,,,,64,64
143512,note_off,,1432,0,4,,,,,,,1,,,,68,64
143512,note_off,,1432,0,1,,,,,,,3,,,,68,64
143520,note_on,,8,0,1,,,,,,,3,,,,69,127
143520,note_on,,488,0,3,,,,,,,2,,,,40,127
143520,note_on,,8,0,4,,,,,,,1,,,,69,127
143520,note_on,,0,0,2,,,,,,,0,,,,64,127
143520,note_on,,8,0,2,,,,,,,0,,,,62,127
143520,note_on,,0,0,2,,,,,,,0,,,,68,127
143752,note_off,,0,0,2,,,,,,,0,,,,64,64
143752,note_off,,0,0,2,,,,,,,0,,,,62,64
143752,note_off,,232,0,1,,,,,,,3,,,,69,64
143752,note_off,,232,0,4,,,,,,,1,,,,69,64
143752,note_off,,232,0,2,,,,,,,0,,,,68,64
143760,note_on,,8,0,2,,,,,,,0,,,,62,127
143760,note_on,,0,0,2,,,,,,,0,,,,64,127
143760,note_on,,0,0,2,,,,,,,0,,,,68,127
143760,note_on,,8,0,4,,,,,,,1,,,,71,127
143760,note_on,,8,0,1,,,,,,,3,,,,71,127
143872,note_off,,352,0,3,,,,,,,2,,,,40,64
143880,note_on,,8,0,3,,,,,,,2,,,,40,127
143992,note_off,,112,0,3,,,,,,,2,,,,40,64
143992,note_off,,232,0,1,,,,,,,3,,,,71,64
143992,note_off,,232,0,4,,,,,,,1,,,,71,64
143992,note_off,,232,0,2,,,,,,,0,,,,68,64
143992,note_off,,0,0,2,,,,,,,0,,,,64,64
143992,note_off,,0,0,2,,,,,,,0,,,,62,64
144000,note_on,,8,0,3,,,,,,,2,,,,45,127
144000,note_on,,8,0,2,,,,,,,0,,,,61,127
144000,note_on,,0,0,2,,,,,,,0,,,,64,127
144000,note_on,,8,0,1,,,,,,,3,,,,69,127
144000,note_on,,8,0,4,,,,,,,1,,,,69,127
144000,note_on,,0,0,2,,,,,,,0,,,,69,127
144232,note_off,,0,0,2,,,,,,,0,,,,61,64
144232,note_off,,0,0,2,,,,,,,0,,,,64,64
144232,note_off,,232,0,2,,,,,,,0,,,,69,64
144240,note_on,,0,0,2,,,,,,,0,,,,69,127
144240,note_on,,0,0,2,,,,,,,0,,,,64,127
144240,note_on,,8,0,2,,,,,,,0,,,,61,127
144472,note_off,,472,0,3,,,,,,,2,,,,45,64
144472,note_off,,232,0,2,,,,,,,0,,,,69,64
144472,note_off,,0,0,2,,,,,,,0,,,,61,64
144472,note_off,,0,0,2,,,,,,,0,,,,64,64
144480,note_on,,0,0,2,,,,,,,0,,,,69,127
144480,note_on,,0,0,2,,,,,,,0,,,,64,127
144480,note_on,,8,0,2,,,,,,,0,,,,61,127
144480,note_on,,8,0,3,,,,,,,2,,,,40,127
144712,note_off,,232,0,2,,,,,,,0,,,,69,64
144712,note_off,,0,0,2,,,,,,,0,,,,61,64
144712,note_off,,0,0,2,,,,,,,0,,,,64,64
144720,note_on,,8,0,2,,,,,,,0,,,,61,127
144720,note_on,,0,0,2,,,,,,,0,,,,64,127
144720,note_on,,0,0,2,,,,,,,0,,,,69,127
144952,note_off,,472,0,3,,,,,,,2,,,,40,64
144952,note_off,,0,0,2,,,,,,,0,,,,61,64
144952,note_off,,0,0,2,,,,,,,0,,,,64,64
144952,note_off,,232,0,2,,,,,,,0,,,,69,64
144960,note_on,,8,0,2,,,,,,,0,,,,61,127
144960,note_on,,0,0,2,,,,,,,0,,,,64,127
144960,note_on,,0,0,2,,,,,,,0,,,,69,127
145192,note_off,,0,0,2,,,,,,,0,,,,64,64
145192,note_off,,0,0,2,,,,,,,0,,,,61,64
145192,note_off,,232,0,2,,,,,,,0,,,,69,64
145200,note_on,,8,0,2,,,,,,,0,,,,61,127
145200,note_on,,0,0,2,,,,,,,0,,,,64,127
145200,note_on,,0,0,2,,,,,,,0,,,,69,127
145432,note_off,,232,0,2,,,,,,,0,,,,69,64
145432,note_off,,0,0,2,,,,,,,0,,,,64,64
145432,note_off,,0,0,2,,,,,,,0,,,,61,64
145432,end_of_track,,0,1,4,,,,,,,,,,,,
145432,note_off,,1432,0,1,,,,,,,3,,,,69,64
145432,end_of_track,,0,1,1,,,,,,,,,,,,
145432,note_off,,1432,0,4,,,,,,,1,,,,69,64
145440,note_on,,0,0,2,,,,,,,0,,,,69,127
145440,note_on,,0,0,2,,,,,,,0,,,,64,127
145440,note_on,,8,0,2,,,,,,,0,,,,61,127
145440,note_on,,488,0,3,,,,,,,2,,,,45,127
145672,note_off,,0,0,2,,,,,,,0,,,,61,64
145672,note_off,,0,0,2,,,,,,,0,,,,64,64
145672,note_off,,232,0,2,,,,,,,0,,,,69,64
145680,note_on,,0,0,2,,,,,,,0,,,,64,127
145680,note_on,,8,0,2,,,,,,,0,,,,61,127
145680,note_on,,0,0,2,,,,,,,0,,,,69,127
145792,note_off,,352,0,3,,,,,,,2,,,,45,64
145800,note_on,,8,0,3,,,,,,,2,,,,45,127
145912,note_off,,232,0,2,,,,,,,0,,,,69,64
145912,note_off,,112,0,3,,,,,,,2,,,,45,64
145912,note_off,,0,0,2,,,,,,,0,,,,64,64
145912,note_off,,0,0,2,,,,,,,0,,,,61,64
145920,note_on,,0,0,2,,,,,,,0,,,,69,127
145920,note_on,,8,0,3,,,,,,,2,,,,47,127
145920,note_on,,0,0,2,,,,,,,0,,,,64,127
145920,note_on,,8,0,2,,,,,,,0,,,,62,127
146152,note_off,,0,0,2,,,,,,,0,,,,64,64
146152,note_off,,232,0,2,,,,,,,0,,,,69,64
146152,note_off,,0,0,2,,,,,,,0,,,,62,64
146160,note_on,,0,0,2,,,,,,,0,,,,64,127
146160,note_on,,0,0,2,,,,,,,0,,,,69,127
146160,note_on,,8,0,2,,,,,,,0,,,,62,127
146392,note_off,,0,0,2,,,,,,,0,,,,62,64
146392,note_off,,472,0,3,,,,,,,2,,,,47,64
146392,note_off,,232,0,2,,,,,,,0,,,,69,64
146392,note_off,,0,0,2,,,,,,,0,,,,64,64
146400,note_on,,0,0,2,,,,,,,0,,,,68,127
146400,note_on,,8,0,3,,,,,,,2,,,,40,127
146400,note_on,,8,0,2,,,,,,,0,,,,62,127
146400,note_on,,0,0,2,,,,,,,0,,,,64,127
146632,note_off,,232,0,2,,,,,,,0,,,,68,64
146632,note_off,,0,0,2,,,,,,,0,,,,64,64
146632,note_off,,0,0,2,,,,,,,0,,,,62,64
146640,note_on,,0,0,2,,,,,,,0,,,,64,127
146640,note_on,,0,0,2,,,,,,,0,,,,68,127
146640,note_on,,8,0,2,,,,,,,0,,,,62,127
146872,note_off,,0,0,2,,,,,,,0,,,,62,64
146872,note_off,,0,0,2,,,,,,,0,,,,64,64
146872,note_off,,232,0,2,,,,,,,0,,,,68,64
146872,note_off,,472,0,3,,,,,,,2,,,,40,64
146880,note_on,,0,0,2,,,,,,,0,,,,68,127
146880,note_on,,0,0,2,,,,,,,0,,,,64,127
146880,note_on,,8,0,2,,,,,,,0,,,,62,127
146960,set_tempo,495868,146960,1,0,,,,,,,,,,,,
147000,set_tempo,497925,40,1,0,,,,,,,,,,,,
147040,set_tempo,500000,40,1,0,,,,,,,,,,,,
147080,set_tempo,502092,40,1,0,,,,,,,,,,,,
147112,note_off,,0,0,2,,,,,,,0,,,,64,64
147112,note_off,,232,0,2,,,,,,,0,,,,68,64
147112,note_off,,0,0,2,,,,,,,0,,,,62,64
147120,set_tempo,504202,40,1,0,,,,,,,,,,,,
147120,note_on,,0,0,2,,,,,,,0,,,,68,127
147120,note_on,,0,0,2,,,,,,,0,,,,64,127
147120,note_on,,8,0,2,,,,,,,0,,,,62,127
147160,set_tempo,506329,40,1,0,,,,,,,,,,,,
147200,set_tempo,508475,40,1,0,,,,,,,,,,,,
147240,set_tempo,510638,40,1,0,,,,,,,,,,,,
147280,set_tempo,512821,40,1,0,,,,,,,,,,,,
147320,set_tempo,515021,40,1,0,,,,,,,,,,,,
147352,note_off,,232,0,2,,,,,,,0,,,,68,64
147352,note_off,,0,0,2,,,,,,,0,,,,62,64
147352,note_off,,0,0,2,,,,,,,0,,,,64,64
147360,note_on,,488,0,3,,,,,,,2,,,,47,127
147360,set_tempo,517241,40,1,0,,,,,,,,,,,,
147360,note_on,,0,0,2,,,,,,,0,,,,68,127
147360,note_on,,0,0,2,,,,,,,0,,,,64,127
147360,note_on,,8,0,2,,,,,,,0,,,,62,127
147400,set_tempo,521739,40,1,0,,,,,,,,,,,,
147440,set_tempo,524017,40,1,0,,,,,,,,,,,,
147480,set_tempo,526316,40,1,0,,,,,,,,,,,,
147520,set_tempo,528634,40,1,0,,,,,,,,,,,,
147560,set_tempo,530973,40,1,0,,,,,,,,,,,,
147592,note_off,,232,0,2,,,,,,,0,,,,68,64
147592,note_off,,0,0,2,,,,,,,0,,,,62,64
147592,note_off,,0,0,2,,,,,,,0,,,,64,64
147600,set_tempo,533333,40,1,0,,,,,,,,,,,,
147600,note_on,,0,0,2,,,,,,,0,,,,68,127
147600,note_on,,0,0,2,,,,,,,0,,,,64,127
147600,note_on,,8,0,2,,,,,,,0,,,,62,127
147640,set_tempo,535714,40,1,0,,,,,,,,,,,,
147680,set_tempo,538117,40,1,0,,,,,,,,,,,,
147712,note_off,,352,0,3,,,,,,,2,,,,47,64
147720,set_tempo,540541,40,1,0,,,,,,,,,,,,
147720,note_on,,8,0,3,,,,,,,2,,,,47,127
147760,set_tempo,542986,40,1,0,,,,,,,,,,,,
147800,set_tempo,547945,40,1,0,,,,,,,,,,,,
147832,note_off,,0,0,2,,,,,,,0,,,,62,64
147832,note_off,,0,0,2,,,,,,,0,,,,64,64
147832,note_off,,232,0,2,,,,,,,0,,,,68,64
147832,note_off,,112,0,3,,,,,,,2,,,,47,64
147840,note_on,,8,0,2,,,,,,,0,,,,64,127
147840,note_on,,0,0,2,,,,,,,0,,,,70,127
147840,note_on,,8,0,3,,,,,,,2,,,,49,127
147840,set_tempo,550459,40,1,0,,,,,,,,,,,,
147840,note_on,,0,0,2,,,,,,,0,,,,67,127
147880,set_tempo,552995,40,1,0,,,,,,,,,,,,
147920,set_tempo,555556,40,1,0,,,,,,,,,,,,
147960,set_tempo,558140,40,1,0,,,,,,,,,,,,
148000,set_tempo,560748,40,1,0,,,,,,,,,,,,
148040,set_tempo,563380,40,1,0,,,,,,,,,,,,
148072,note_off,,0,0,2,,,,,,,0,,,,64,64
148072,note_off,,0,0,2,,,,,,,0,,,,67,64
148072,note_off,,232,0,2,,,,,,,0,,,,70,64
148080,set_tempo,566038,40,1,0,,,,,,,,,,,,
148080,note_on,,8,0,2,,,,,,,0,,,,64,127
148080,note_on,,0,0,2,,,,,,,0,,,,67,127
148080,note_on,,0,0,2,,,,,,,0,,,,70,127
148120,set_tempo,568720,40,1,0,,,,,,,,,,,,
148160,set_tempo,571429,40,1,0,,,,,,,,,,,,
148200,set_tempo,576923,40,1,0,,,,,,,,,,,,
148240,set_tempo,579710,40,1,0,,,,,,,,,,,,
148280,set_tempo,582524,40,1,0,,,,,,,,,,,,
148312,note_off,,472,0,3,,,,,,,2,,,,49,64
148312,note_off,,0,0,2,,,,,,,0,,,,67,64
148312,note_off,,0,0,2,,,,,,,0,,,,64,64
148312,note_off,,232,0,2,,,,,,,0,,,,70,64
148320,note_on,,0,0,2,,,,,,,0,,,,70,127
148320,set_tempo,585366,40,1,0,,,,,,,,,,,,
148320,note_on,,0,0,2,,,,,,,0,,,,67,127
148320,note_on,,8,0,2,,,,,,,0,,,,64,127
148320,note_on,,8,0,3,,,,,,,2,,,,40,127
148360,set_tempo,588235,40,1,0,,,,,,,,,,,,
148400,set_tempo,591133,40,1,0,,,,,,,,,,,,
148440,set_tempo,594059,40,1,0,,,,,,,,,,,,
148480,set_tempo,597015,40,1,0,,,,,,,,,,,,
148520,set_tempo,600000,40,1,0,,,,,,,,,,,,
148552,note_off,,0,0,2,,,,,,,0,,,,67,64
148552,note_off,,0,0,2,,,,,,,0,,,,64,64
148552,note_off,,232,0,2,,,,,,,0,,,,70,64
148560,note_on,,0,0,2,,,,,,,0,,,,70,127
148560,note_on,,0,0,2,,,,,,,0,,,,67,127
148560,note_on,,8,0,2,,,,,,,0,,,,64,127
148560,set_tempo,603015,40,1,0,,,,,,,,,,,,
148600,set_tempo,609137,40,1,0,,,,,,,,,,,,
148640,set_tempo,612245,40,1,0,,,,,,,,,,,,
148672,note_off,,352,0,3,,,,,,,2,,,,40,64
148680,set_tempo,615385,40,1,0,,,,,,,,,,,,
148680,note_on,,8,0,3,,,,,,,2,,,,40,127
148720,set_tempo,618557,40,1,0,,,,,,,,,,,,
148760,set_tempo,621762,40,1,0,,,,,,,,,,,,
148792,note_off,,112,0,3,,,,,,,2,,,,40,64
148792,note_off,,232,0,2,,,,,,,0,,,,70,64
148792,note_off,,0,0,2,,,,,,,0,,,,67,64
148792,note_off,,0,0,2,,,,,,,0,,,,64,64
148800,set_tempo,625000,40,1,0,,,,,,,,,,,,
148800,note_on,,8,0,2,,,,,,,0,,,,62,127
148800,note_on,,8,0,3,,,,,,,2,,,,50,127
148800,note_on,,0,0,2,,,,,,,0,,,,66,127
148800,note_on,,0,0,2,,,,,,,0,,,,71,127
148840,set_tempo,628272,40,1,0,,,,,,,,,,,,
148880,set_tempo,631579,40,1,0,,,,,,,,,,,,
148920,set_tempo,634921,40,1,0,,,,,,,,,,,,
148960,set_tempo,638298,40,1,0,,,,,,,,,,,,
149000,set_tempo,645161,40,1,0,,,,,,,,,,,,
149032,note_off,,232,0,2,,,,,,,0,,,,71,64
149032,note_off,,0,0,2,,,,,,,0,,,,66,64
149032,note_off,,0,0,2,,,,,,,0,,,,62,64
149040,note_on,,0,0,2,,,,,,,0,,,,66,127
149040,note_on,,0,0,2,,,,,,,0,,,,71,127
149040,set_tempo,648649,40,1,0,,,,,,,,,,,,
149040,note_on,,8,0,2,,,,,,,0,,,,62,127
149080,set_tempo,652174,40,1,0,,,,,,,,,,,,
149120,set_tempo,655738,40,1,0,,,,,,,,,,,,
149160,set_tempo,659341,40,1,0,,,,,,,,,,,,
149200,set_tempo,662983,40,1,0,,,,,,,,,,,,
149240,set_tempo,666667,40,1,0,,,,,,,,,,,,
149272,note_off,,232,0,2,,,,,,,0,,,,71,64
149272,note_off,,472,0,3,,,,,,,2,,,,50,64
149272,note_off,,0,0,2,,,,,,,0,,,,66,64
149272,note_off,,0,0,2,,,,,,,0,,,,62,64
149280,note_on,,8,0,2,,,,,,,0,,,,66,127
149280,note_on,,0,0,2,,,,,,,0,,,,71,127
149280,note_on,,0,0,2,,,,,,,0,,,,74,127
149280,note_on,,8,0,3,,,,,,,2,,,,40,127
149280,set_tempo,670391,40,1,0,,,,,,,,,,,,
149320,set_tempo,674157,40,1,0,,,,,,,,,,,,
149360,set_tempo,677966,40,1,0,,,,,,,,,,,,
149400,set_tempo,685714,40,1,0,,,,,,,,,,,,
149440,set_tempo,689655,40,1,0,,,,,,,,,,,,
